PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,PCA Untuned 4,phrase,label
0.516024459,0.441994901,0.337298382,0.335245207,0.248803348,find three clusters within,non-cs
0.327031002,0.397957049,0.840793711,0.270415445,0.392532212,finding lowest common ancestors,non-cs
0.284577211,0.890331574,0.561108648,0.704055238,0.499602049,finding software memory problems,non-cs
0.239107413,0.471958916,0.359586545,0.196974332,0.438378287,finds approximate eigenvalues,non-cs
0.215614735,0.258727957,0.164257839,0.420191398,0.273571004,finds use among,non-cs
0.325710305,0.235321796,0.29993756,0.52506788,0.390372894,finely quantized versions,non-cs
0.222160905,0.542687753,0.550821287,0.19183097,0.428628518,finite element analysis,non-cs
0.226893675,0.493456094,0.47359266,0.211666891,0.359935227,finite element methods use,non-cs
0.449015259,0.20727349,0.721211668,0.303965941,0.474763191,finite number,non-cs
0.327108692,0.341020462,0.731316686,0.312180002,0.415838359,finite sequences,non-cs
0.66583531,0.327042549,0.612875903,0.551452803,0.419678724,finitely many children,non-cs
0.602122584,0.427674144,0.453543971,0.305724361,0.391564908,finnish group,non-cs
0.656952054,0.382403444,0.278265084,0.420961272,0.26531998,fire together wire together,non-cs
0.457119755,0.258088539,0.317378844,0.149576163,0.248770381,first access,non-cs
0.459896484,0.358616308,0.300406749,0.178762181,0.117789902,first add,non-cs
0.502358931,0.306525833,0.362258896,0.16655309,0.217529423,first argument,non-cs
0.65934993,0.328845341,0.386996815,0.034826508,0.351717747,first book,non-cs
0.57415614,0.374840669,0.391492819,0.188024503,0.410485513,first child node,non-cs
0.580050216,0.287134518,0.309188758,0.080251697,0.268195236,first dating back,non-cs
0.576901406,0.308615454,0.304560142,0.084226722,0.278474617,first formalized,non-cs
0.551572464,0.378079102,0.292131995,0.123949746,0.450553469,first graphical standard,non-cs
0.61929924,0.708344166,0.270608768,0.264134199,0.570735749,first humancomputer interface application,non-cs
0.55779319,0.282287785,0.253380083,0.084122745,0.297536075,first introduced,non-cs
0.596941872,0.345329555,0.324638128,0.077141613,0.264905224,first invocation,non-cs
0.450653549,0.506652824,0.355795877,0.111025296,0.368232751,first object instance creation,non-cs
0.54835334,0.26029389,0.253105093,0.10300598,0.306945407,first proposed,non-cs
0.613930677,0.266723279,0.288133637,0.07261734,0.324286347,first published,non-cs
0.592046094,0.323855786,0.388643218,0.126880639,0.262591815,first round,non-cs
0.478940709,0.340820252,0.338074034,0.187647106,0.224359545,first search,non-cs
0.519515509,0.382703588,0.294682174,0.073954356,0.334503437,first studied,non-cs
0.452357867,0.262828957,0.261766296,0.095664712,0.24696414,first suggested,non-cs
0.618838831,0.681033867,0.314573267,0.31306842,0.488693236,first swarm intelligence metaheuristic,non-cs
0.628183812,0.286187739,0.272002014,0.207507042,0.48903238,first systematic work,non-cs
0.606174859,0.194938178,0.328875195,0.083927116,0.386467767,first time,non-cs
0.474892032,0.446581062,0.281610907,0.154800931,0.359356134,first visit leaf nodes,non-cs
0.320961163,0.492278565,0.450526104,0.307006396,0.434923398,fish schooling,non-cs
0.443717268,0.36679802,0.313371705,0.234708631,0.439722902,fitted parabola,non-cs
0.501937853,0.419414797,0.462570131,0.197802731,0.375517151,five principles,non-cs
0.340833507,0.16755946,0.485840086,0.197183844,0.444155587,fixed capacity,non-cs
0.263036771,0.224677203,0.669137604,0.241860775,0.482096773,fixed structures,non-cs
0.471336258,0.423568406,0.332775669,0.418915061,0.293446002,floor space,non-cs
0.219348605,0.481302231,0.33158372,0.279280359,0.204949461,flow analysis,non-cs
0.416978681,0.460437536,0.239360322,0.743856128,0.436393386,focused operating systems also exist,non-cs
0.242848007,0.349894906,0.350427334,0.237047143,0.161403849,following briefly summarizes,non-cs
0.536279636,0.348697872,0.329812331,0.229641029,0.150499443,following paragraphs,non-cs
0.560030279,0.263348468,0.438821791,0.232673978,0.163824285,following three,non-cs
0.77441048,0.272614867,0.191348305,0.721603631,0.247038567,form larger subjects,non-cs
0.43696383,0.230339339,0.323298911,0.148665567,0.505157844,formal description,non-cs
0.432692388,0.306900807,0.310541264,0.269296586,0.463019686,formal languages,non-cs
0.419776915,0.473418502,0.332667433,0.271731228,0.453848487,formal languages studied,non-cs
0.34819463,0.329446662,0.387094695,0.242299398,0.597613836,formal logic,non-cs
0.362813084,0.276904556,0.33429769,0.229141643,0.4567422,formal methods,non-cs
0.237537306,0.564983982,0.238206728,0.287621163,0.266726479,formalized systems investigated,non-cs
0.488354792,0.12201639,0.234975164,0.149008253,0.627202548,formally speaking,non-cs
0.465027393,0.383244132,0.68332179,0.51525456,0.273830937,formerly far end block error,non-cs
0.393412394,0.203035663,0.342209116,0.26106649,0.198392104,forward portion,non-cs
0.236389822,0.376323039,0.160613828,0.4492577,0.355680066,found applications,non-cs
0.398560247,0.221037592,0.170050753,0.252635967,0.341660439,foundational contribution,non-cs
0.702667787,0.442739147,0.215792713,0.863758719,0.447679508,fpgas also make extensive use,non-cs
0.240035492,0.291448331,0.352240881,0.378868778,0.810347551,free content projects,non-cs
0.29867775,0.203967158,0.396610085,0.331946894,0.881058048,free languages,non-cs
0.294685701,0.29370748,0.392000188,0.29300608,0.783258724,free rewriting systems,non-cs
0.477453937,0.075760439,0.346155039,0.273980262,0.577317847,freedom per arm,non-cs
0.653499338,0.118044772,0.177738484,0.712387524,0.290830324,frequently used,non-cs
0.392971295,0.387601573,0.866923654,0.520381206,0.311858571,frozen spots,non-cs
0.423354879,0.268296523,0.388290414,0.157811048,0.20569217,fu xi,non-cs
0.71465012,0.188758668,0.151364782,0.21861506,0.316220221,full title,non-cs
0.636975178,0.29816286,0.405572077,0.245338398,0.76799949,fully automated mode,non-cs
0.839938488,0.099351179,0.14740533,0.390868182,0.399955895,fully extended,non-cs
0.596733415,0.101958377,0.343141441,0.148854696,0.629611139,fully self,non-cs
0.417324805,0.549294392,0.387840084,0.152673654,0.320152418,function 1 calls function 2,non-cs
0.413369868,0.517675893,0.404287394,0.253495017,0.273309897,function 2 calls function 3,non-cs
0.497627799,0.511195869,0.384792018,0.182661032,0.301288119,function 3 calls function 1,non-cs
0.063782394,0.549799071,0.28329647,0.257782193,0.279319185,function evaluates,non-cs
0.21987485,0.649368009,0.168444362,0.347160531,0.416532983,functional programming community,non-cs
0.146267366,0.468670227,0.294553427,0.293276198,0.212588197,functions measuring,non-cs
0.325255035,0.264280481,0.923828613,0.321434849,0.428383115,functions without,non-cs
0.425445763,0.170544111,0.17600436,0.429404966,0.355899805,fundamental concept,non-cs
0.38259978,0.354422955,0.547395218,0.289210277,0.19206949,fundamental limit,non-cs
0.327578374,0.284874248,0.626329063,0.465221376,0.168095715,fundamental limits,non-cs
0.433140397,0.190872914,0.201073952,0.285230152,0.409244623,fundamental operation,non-cs
0.373869848,0.165290507,0.154698115,0.291869841,0.506088748,fundamental principles,non-cs
0.412419255,0.227374445,0.254300012,0.423741249,0.250600612,fundamental requirement,non-cs
0.38742111,0.441815161,0.211422984,0.523750354,0.296598276,furthered researched,non-cs
0.342690177,0.256965218,0.238204051,0.397481205,0.294666062,future capability,non-cs
0.262513853,0.583409584,0.572688156,0.353222284,0.353869885,fuzzy markup language edited,non-cs
0.225105889,0.456275177,0.466229699,0.318451194,0.360578849,fuzzy set defined,non-cs
0.275640427,0.278612722,0.832439617,0.307224297,0.583968919,fuzzy system independently,non-cs
0.53777467,0.613221593,0.420708004,0.585489376,0.468404016,gaming businesses,non-cs
0.323750697,0.651248147,0.661644033,0.307217609,0.351498038,garbage collection handbook,non-cs
0.200387748,0.477203809,0.138236586,0.483866539,0.213980115,gathering information,non-cs
0.387682082,0.354757698,0.320486858,0.244475821,0.258321464,gdel prize,non-cs
0.329135055,0.2150551,0.242735282,0.196750853,0.280461664,general concept,non-cs
0.384792309,0.419918598,0.130555074,0.42903503,0.43860052,general functional gradient boosting perspective,non-cs
0.320170318,0.620391263,0.275909578,0.341567829,0.319174042,general programming languages,non-cs
0.338959653,0.287980693,0.44054598,0.36566868,0.101610775,general question,non-cs
0.538880451,0.416655222,0.327254422,0.127518828,0.172384727,general set,non-cs
0.402254926,0.322641907,0.289082209,0.17067067,0.204140507,general setting,non-cs
0.25433751,0.287882191,0.36421483,0.291908761,0.377113434,generalized answers,non-cs
0.282922061,0.283145592,0.416550635,0.196998479,0.285939506,generalized form,non-cs
0.475693004,0.338147818,0.462987333,0.11746398,0.3101208,generalized max,non-cs
0.293711633,0.146864244,0.185917839,0.339017864,0.391588434,generalizes well,non-cs
0.292277278,0.136036246,0.342670589,0.272740157,0.274843367,generally attributed,non-cs
0.266110346,0.170742384,0.252912289,0.271142451,0.364828634,generally designed,non-cs
0.378725134,0.179664276,0.201413257,0.439711172,0.475569835,generally give prime factors,non-cs
0.239975212,0.135563968,0.853541266,0.560909312,0.559362563,generally slower,non-cs
0.157360177,0.182628827,0.159275699,0.476026581,0.666846114,generate reasonable predictions across,non-cs
0.476483495,0.474840523,0.252842909,0.517272254,0.384602427,generated music plus visualization combinations,non-cs
0.251868178,0.468868502,0.112251026,0.495697666,0.27248563,generated perceptual information,non-cs
0.333202503,0.471741871,0.172782666,0.572676126,0.394912335,generates animated imagery based,non-cs
0.246044076,0.379942066,0.182738313,0.338443699,0.261716991,generates values,non-cs
0.221865464,0.309478727,0.706407425,0.195619787,0.406290868,generic concept,non-cs
0.168281361,0.536036468,0.354908107,0.265469876,0.431376682,generic functions implemented,non-cs
0.251878436,0.454024803,0.534125541,0.153601961,0.329017014,generic process,non-cs
0.205539072,0.484472916,0.684442409,0.265951679,0.594000203,generic programming approach,non-cs
0.278075264,0.418576515,0.689816074,0.327669114,0.457755738,generic programming centers around,non-cs
0.142637794,0.156779318,0.505217464,0.240825282,0.698257909,gentle introduction,non-cs
0.155825561,0.450982857,0.294681794,0.425524063,0.159859354,geographical access control may,non-cs
0.200999034,0.494686759,0.442891523,0.391115712,0.228842207,geometric variation inferred,non-cs
0.606358481,0.46272742,0.524457602,0.128482787,0.346801618,georg cantor,non-cs
0.672742852,0.728185211,0.59259265,0.212105789,0.529626077,german mathematicians richard dedekind,non-cs
0.219619149,0.161212266,0.14696399,0.229152397,0.462984054,get agreement,non-cs
0.489311892,0.339786991,0.383709963,0.174612475,0.225641616,giovanni acampora,non-cs
0.329520077,0.150042745,0.246572326,0.66753172,0.595902115,give better results,non-cs
0.175125034,0.198780818,0.265169622,0.299806176,0.290138641,given criterion,non-cs
0.203701625,0.149651093,0.255964244,0.321914524,0.317829739,given outcome,non-cs
0.261182168,0.218936478,0.588614038,0.25582451,0.463377419,given plaintext,non-cs
0.245105137,0.095445709,0.299354759,0.214765815,0.318867327,given point,non-cs
0.285718969,0.403887521,0.427143784,0.226294648,0.3165768,given qubits,non-cs
0.350488521,0.275640076,0.248874318,0.249920294,0.19496801,given sequence,non-cs
0.354746609,0.177360193,0.258825264,0.178822909,0.304668028,given set,non-cs
0.391688549,0.151932294,0.315815032,0.383257868,0.253447535,given time,non-cs
0.247925755,0.368241134,0.320596792,0.266474197,0.331319649,given vertex,non-cs
0.453364708,0.173592615,0.153073925,0.285031504,0.177847838,gives rise,non-cs
0.330983074,0.471755155,0.306632138,0.543041834,0.139386002,giving several semantics linked,non-cs
0.544620992,0.461083816,0.257391262,0.314676918,0.194096812,global approach,non-cs
0.6187579,0.517733039,0.292216228,0.373650869,0.133632744,global pooling layers along,non-cs
0.528732792,0.350687358,0.113988586,0.419629788,0.46590113,global robustness,non-cs
0.477086059,0.614210603,0.250315925,0.391171524,0.235965184,global search properties,non-cs
0.588016805,0.461974878,0.392112468,0.346228862,0.501516458,go onto compact discs,non-cs
0.22881061,0.035022091,0.204517013,0.610390977,0.768376814,good behavior,non-cs
0.270497016,0.147727317,0.21929979,0.592720508,0.657687828,good clustering,non-cs
0.522206961,0.686427923,0.452058599,0.319600079,0.532063386,google images,non-cs
0.493243171,0.703064917,0.406232445,0.267072422,0.562436299,google paired,non-cs
0.527976676,0.654873072,0.402463162,0.193395995,0.28157935,gordon research conference,non-cs
0.219839065,0.340669359,0.700137216,0.472915148,0.524664839,gradient boosting combines weak,non-cs
0.449486156,0.477931949,0.208293023,0.414436592,0.364412949,gradient boosting originated,non-cs
0.267018023,0.635542146,0.247946801,0.582362212,0.3821654,graphics system may combine,non-cs
0.476475738,0.076941573,0.066282032,0.708428041,0.439093994,great interest,non-cs
0.62319944,0.440631718,0.439986606,0.244695146,0.600455426,green versace dress,non-cs
0.421770656,0.331972457,0.154273132,0.371823693,0.488949951,growable array,non-cs
0.346407373,0.253708311,0.903696641,0.519116387,0.304327014,guaranteed worst,non-cs
0.341466419,0.521296029,0.413077543,0.321095699,0.366274058,hand calculations,non-cs
0.317355596,0.382002167,0.242746386,0.632261448,0.13965497,handle changes,non-cs
0.313647262,0.691244081,0.180267299,0.324501647,0.287898395,handle sequence data,non-cs
0.479313576,0.277585607,0.545446223,0.890300325,0.182516681,hard problem,non-cs
0.477899912,0.314908741,0.506430824,0.912765162,0.140162424,hard problems,non-cs
0.520893303,0.683118795,0.325659684,0.4296444,0.396970517,hardware architecture devoted,non-cs
0.474404139,0.543148118,0.399346307,0.207952811,0.324877361,hash join designed,non-cs
0.794611533,0.443891248,0.265551904,0.351753572,0.562800194,hash table approaches maximum capacity,non-cs
0.499374079,0.685666208,0.346198921,0.414802131,0.275639902,helmholtz machine contains two networks,non-cs
0.406248543,0.526789613,0.342705048,0.565609006,0.398890937,helmholtz machines may also,non-cs
0.156344962,0.334210582,0.475039391,0.462382302,0.271596645,help prevent,non-cs
0.510939515,0.429339215,0.450846186,0.151663226,0.190980825,hermann von helmholtz,non-cs
0.630694076,0.517346584,0.563054794,0.138909978,0.421477959,hexadecimal floating point  base eight,non-cs
0.343542454,0.483307465,0.720220995,0.492515293,0.183077424,hidden state reparameterizations,non-cs
0.269232563,0.379895063,0.344879976,0.372028563,0.189873825,hierarchy based,non-cs
0.512715663,0.094254465,0.105289623,0.6606423,0.60646766,high accuracy,non-cs
0.693731958,0.091666635,0.155250579,0.613911681,0.377076642,high degree,non-cs
0.603793565,0.147361569,0.303525996,0.527182705,0.2288698,higher level,non-cs
0.584778609,0.117398274,0.239640764,0.574012888,0.415158892,higher standards,non-cs
0.430276669,0.065510789,0.213540055,0.596780404,0.335828015,highly likely,non-cs
0.60511609,0.139261354,0.132363795,0.662172498,0.395138824,highly tailored,non-cs
0.56140953,0.639750414,0.414883048,0.324380293,0.316572147,highway map,non-cs
0.483093645,0.250848296,0.408757462,0.186072153,0.156446586,hilarie orman,non-cs
0.435055365,0.997527144,0.323065327,0.440087833,0.524250824,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.46015142,0.734134563,0.539770351,0.662522601,0.690175726,hobbyist computers like,non-cs
0.083564104,0.270146355,0.324774516,0.281876808,0.668456425,holistic measure,non-cs
0.525492975,0.382516349,0.419117703,0.25692123,0.398843505,hollywood principle,non-cs
0.606840788,0.568354685,0.469057507,0.482174899,0.547208773,honey bee swarm,non-cs
0.557944709,0.657812708,0.424413221,0.356855844,0.329060855,hospital environments,non-cs
0.531712634,0.110947886,0.224970572,0.626031922,0.349231498,hot spots,non-cs
0.412981418,0.272150249,0.45036686,0.245807725,0.229512605,hui wang,non-cs
0.149793737,0.403533418,0.206823014,0.443351453,0.2405706,human behaviour explained,non-cs
0.363738882,0.313008375,0.263457022,0.492726131,0.297737589,human body,non-cs
0.37092566,0.376110299,0.288938479,0.578600871,0.354409436,human drivers,non-cs
0.298143698,0.323342025,0.257755744,0.468591903,0.362838809,human mind,non-cs
0.428242149,0.313646061,0.380063573,0.484333974,0.340653991,human movement primarily used,non-cs
0.295803148,0.203410147,0.260465442,0.567787784,0.396347883,human person,non-cs
0.248599255,0.376666466,0.217040029,0.557391031,0.27685633,human presence detection,non-cs
0.24236876,0.500253474,0.217775314,0.608619327,0.244724022,human presence detection technologies,non-cs
0.242588523,0.337158402,0.26903267,0.50385435,0.217397631,human use,non-cs
0.612477689,0.599315566,0.419822692,0.549606444,0.62699063,humanoid robots typically,non-cs
0.109301641,0.307326385,0.526353923,0.434824532,0.237034964,hypothetical scenario,non-cs
0.722081471,0.774126872,0.422944545,0.170976665,0.508483004,ibm code pages 037,non-cs
0.173108759,0.281242055,0.301121377,0.363296683,0.842840941,ideal logic gate,non-cs
0.305856755,0.106356471,0.14673695,0.524394585,0.789526745,ideal physical device,non-cs
0.12226734,0.211293471,0.251589053,0.262309443,0.565895426,idealized model,non-cs
0.261619889,0.244730018,0.227531235,0.379204115,0.638127719,idealized switches,non-cs
0.257303983,0.481027115,0.506516377,0.584085897,0.230544668,identify abnormalities,non-cs
0.220231751,0.500143841,0.286633761,0.280780166,0.246466076,identify compounds,non-cs
0.150690223,0.489201183,0.483404733,0.505716156,0.294412782,identify defects,non-cs
0.223825106,0.381747502,0.246774203,0.26906424,0.145275697,identify regions,non-cs
0.620148553,0.724521256,0.32093759,0.261878041,0.421086803,ieee international symposium,non-cs
0.196192891,0.309054879,0.858777396,0.50895215,0.483763723,ignoring potential problems,non-cs
0.454027331,0.314196609,0.447760389,0.267367903,0.154875046,iii argue,non-cs
0.254002701,0.530209382,0.267509096,0.356161312,0.246839729,image search,non-cs
0.586041624,0.363442103,0.249470764,0.339103562,0.129520804,immediate substructures,non-cs
0.201515679,0.316194355,0.126260993,0.623252118,0.499626024,immersive sensations,non-cs
0.365199151,0.425958836,0.387751082,0.311703519,0.342082641,immune system,non-cs
0.194360613,0.687004686,0.211364129,0.534857743,0.395336636,implement algorithms,non-cs
0.356651442,0.79485329,0.246147978,0.504827967,0.472780505,implement computing tasks,non-cs
0.132973743,0.513433052,0.192528693,0.487251191,0.284025686,implement dynamic sets,non-cs
0.466322634,0.825127109,0.494315295,0.25899207,0.544278943,implemented boolean algebra,non-cs
0.309157931,0.58437832,0.061185954,0.466344671,0.382617655,implementing active networking concepts,non-cs
0.177649867,0.118727259,0.749599327,0.356215067,0.55355506,implements short,non-cs
0.356746999,0.193161984,0.210183085,0.650574095,0.240476342,important example,non-cs
0.325346964,0.335320268,0.277216946,0.626345368,0.286425302,important intangible exchanges,non-cs
0.385436571,0.220747925,0.162799937,0.749251053,0.255222974,important role,non-cs
0.444720762,0.210183376,0.205091637,0.822339745,0.260468182,important task,non-cs
0.380271016,0.209952061,0.167353328,0.838936746,0.264231711,important topics,non-cs
0.768338436,0.345545842,0.582508742,0.953040247,0.335162463,impractically high bandwidth requirements,non-cs
0.286532359,0.275474506,0.177331514,0.522688272,0.686432902,improve efficiency,non-cs
0.43264352,0.253437353,0.202380803,0.510150856,0.483820035,improve physical,non-cs
0.220522382,0.309767167,0.196039193,0.499063425,0.490067606,improve prediction,non-cs
0.317899057,0.346436713,0.817713572,0.819814186,0.325966857,inadequate communication infrastructure,non-cs
0.269561316,0.392409798,0.186689742,0.250628872,0.194543481,include predicates,non-cs
0.564443435,0.621512004,0.463076865,0.382694209,0.446788383,includes double hashing functionality,non-cs
0.167135314,0.339721453,0.068824026,0.37804105,0.392170307,includes supporting planning,non-cs
0.591825939,0.527326997,0.555195604,0.711961019,0.264311492,including brain damage,non-cs
0.52069844,0.573296758,0.22113062,0.366254389,0.353599474,including engineering,non-cs
0.199186656,0.383790243,0.20179289,0.276890522,0.232485137,including expression evaluation,non-cs
0.634504345,0.538259491,0.39613776,0.320895942,0.313215717,including meteorology,non-cs
0.278006343,0.498659801,0.533616734,0.581405863,0.199929557,including plagiarism detection,non-cs
0.453352369,0.396264791,0.427431565,0.36919708,0.287912797,including underwater,non-cs
0.322619616,0.278582138,0.172147395,0.386393697,0.23679144,including visual,non-cs
0.325397708,0.489707235,0.430585784,0.204993109,0.287934207,inclusion function j,non-cs
0.273936058,0.279682699,0.856403937,0.661978715,0.239399468,incorrect answer,non-cs
0.687807024,0.237777137,0.272232994,0.437128552,0.16731653,increasing one,non-cs
0.569913843,0.670517724,0.294627193,0.763876418,0.344489367,increasingly online communication patterns,non-cs
0.570546919,0.197411286,0.348824508,0.657512216,0.151789938,increasingly used,non-cs
0.287708881,0.093108884,0.603448904,0.245185946,0.587984246,independent areas,non-cs
0.27191722,0.255410088,0.45845343,0.194247363,0.647285907,independent call control,non-cs
0.150662269,0.268033679,0.62807247,0.248960302,0.406235813,independent classification tasks,non-cs
0.344887369,0.350098953,0.750279128,0.295492427,0.581214502,independent processors,non-cs
0.19378932,0.548671949,0.511380663,0.391026523,0.515237205,independent software entities interact,non-cs
0.18556834,0.293505106,0.34559749,0.200531763,0.191922829,indicates whether,non-cs
0.301206542,0.354641308,0.337779206,0.152851537,0.224341744,indicator function ia,non-cs
0.124560868,0.392183554,0.284615812,0.267559584,0.197930696,indicator functions,non-cs
0.180333732,0.44724379,0.489415569,0.358479493,0.220578756,indirect recursion occurs,non-cs
0.340087918,0.376094947,0.455040577,0.363738296,0.216696269,individual gates,non-cs
0.479484033,0.44869358,0.362313834,0.352884195,0.380455315,individual speaker reads text,non-cs
0.619778102,0.439293976,0.366700113,0.264309258,0.380453403,induction of regular languages,non-cs
0.212969962,0.400232854,0.48159005,0.160968729,0.150161511,inductive principle,non-cs
0.335519547,0.32943877,0.51434385,0.274572809,0.186278985,inductive step,non-cs
0.48228272,0.665584077,0.212645193,0.341800549,0.28268252,industry consortium,non-cs
0.150555273,0.125345451,0.698360205,0.270352508,0.599043291,informal way,non-cs
0.120476032,0.356388538,0.265693358,0.545290751,0.183662906,information may,non-cs
0.22534164,0.745294715,0.139648958,0.500378167,0.353981206,information processing paradigms inspired,non-cs
0.203711828,0.713600313,0.220546862,0.493468346,0.381197323,information technology methods,non-cs
0.2774311,0.818756323,0.248154203,0.335979837,0.371587805,information technologysystems designsoftware design descriptions,non-cs
0.358319763,0.2706437,0.640421611,0.8902568,0.133865575,inherent difficulty,non-cs
0.543297866,0.379840154,0.261472734,0.327280534,0.26206525,inheritance typically begins,non-cs
0.310766041,0.25910519,0.251866827,0.185739231,0.211714498,initial conditions,non-cs
0.317858465,0.295837407,0.39345089,0.417275739,0.178951905,initially considered,non-cs
0.367424227,0.612498908,0.2114582,0.484955306,0.262083612,input devices  physical environments,non-cs
0.41218246,0.492076487,0.315305686,0.217415552,0.2321271,input number,non-cs
0.811448603,0.280935923,0.258879831,0.810768945,0.273249495,inputs get bigger,non-cs
0.291508871,0.673348311,0.169337596,0.57072291,0.551828258,inspired computational methodologies,non-cs
0.420980424,0.608321881,0.194815444,0.575620767,0.630178827,inspired computing,non-cs
0.390511927,0.697037168,0.213470631,0.464859388,0.591885216,inspired computing relates,non-cs
0.361234774,0.653116992,0.218828856,0.564060623,0.543995486,inspired computing uses,non-cs
0.433788208,0.257040157,0.874589627,0.15800893,0.41979388,instance zero rise time,non-cs
0.320435983,0.257022343,0.235145373,0.39467065,0.169208962,instances seen,non-cs
0.332438354,0.259720023,0.797856759,0.226578519,0.472053253,instead written generically,non-cs
0.394226445,0.462817746,0.379984398,0.559512458,0.12795326,instruction multiple,non-cs
0.543754794,0.487115906,0.40880091,0.178154058,0.220892605,insurance company,non-cs
0.199778312,0.5733507,0.096487696,0.517873306,0.458625684,integrated development environments,non-cs
0.168168784,0.224941509,0.250900967,0.647714442,0.724017568,intelligent foraging behaviour,non-cs
0.514589791,0.516238145,0.308006041,0.45692144,0.241812466,intensive care settings,non-cs
0.307519476,0.401341051,0.132462763,0.646333272,0.508446099,interactive experience,non-cs
0.373829604,0.359376657,0.308324413,0.715505925,0.245517372,interdisciplinary field,non-cs
0.373075063,0.522623811,0.336749503,0.567056502,0.230803926,interdisciplinary subfield,non-cs
0.482857132,0.192899098,0.078929457,0.722323633,0.369635337,interest grew,non-cs
0.205256747,0.643055184,0.197685181,0.164933802,0.248669751,interfaces recommendation introduces,non-cs
0.28601394,0.598474451,0.281832083,0.245701202,0.190459038,interfaces workshop,non-cs
0.360106755,0.381655074,0.23919766,0.414324204,0.200102796,interlinked set,non-cs
0.215824707,0.273979415,0.728046488,0.271773188,0.248879718,intermediate representation,non-cs
0.303879767,0.358092647,0.610614758,0.199892724,0.300155227,intermediate storage,non-cs
0.35701933,0.442922528,0.632543121,0.407184982,0.086884525,internal state,non-cs
0.445550426,0.528039984,0.516591072,0.571497406,0.028124548,internal state changes,non-cs
0.431473831,0.405391385,0.385070015,0.342806065,0.140660825,internally use,non-cs
0.441806049,0.689842867,0.245473776,0.425092278,0.56287888,internet routing registry works,non-cs
0.171505719,0.615272783,0.241827821,0.289207193,0.292592274,interpret svm models,non-cs
0.320356051,0.541573045,0.367327116,0.391813928,0.218742109,intersection condition,non-cs
0.402929079,0.311466437,0.86968746,0.772860317,0.360342112,intolerably bad,non-cs
0.437418042,0.926483341,0.423907822,0.32130099,0.616461258,introductory computer science classes,non-cs
0.193479789,0.332592728,0.364373191,0.303121827,0.444380002,intuitionistic equivalents,non-cs
0.201194321,0.088231628,0.218208409,0.578250475,0.630706264,intuitive notion,non-cs
0.135450795,0.26441533,0.147620934,0.667203618,0.657251957,intuitive way using information,non-cs
0.324920984,0.045170256,0.156188126,0.505754682,0.779717555,intuitively understood,non-cs
0.298024892,0.666602788,0.563767265,0.618983066,0.383546927,inverse iteration algorithm requires solving,non-cs
0.075105438,0.486112409,0.260689234,0.451317201,0.339397914,investigating solutions,non-cs
0.773614899,0.258660111,0.228827941,0.853277737,0.14401545,involve large amounts,non-cs
0.282295519,0.412277648,0.242932614,0.422479469,0.184651677,involved merging,non-cs
0.216706777,0.334395366,0.270775374,0.43669965,0.16572952,involves looking,non-cs
0.396780699,0.565924361,0.327940552,0.208033785,0.258966534,ip  interpreted,non-cs
0.220238036,0.267717895,0.914988235,0.38533345,0.413749926,isolated vocabulary,non-cs
0.046780719,0.59596414,0.635659444,0.424852117,0.352330637,isolation exploiting semantics,non-cs
0.35984272,0.413899548,0.499860482,0.246300718,0.184234954,iteration replacing,non-cs
0.458859317,0.330394248,0.208581902,0.335947615,0.272564581,iterations converges,non-cs
0.301894317,0.3310187,0.394231057,0.449056646,0.204850074,iterative fashion,non-cs
0.267116366,0.451706189,0.304012354,0.583037289,0.467736093,iteratively solving,non-cs
0.346595749,0.532004639,0.276702234,0.20156986,0.187772539,iterator concept,non-cs
0.392060275,0.420649944,0.253953966,0.363650233,0.155483874,iterators pointing,non-cs
0.604837997,0.425431367,0.417959544,0.233230824,0.361959882,jennifer lopez worn,non-cs
0.755953446,0.342556554,0.485444028,0.246359791,0.206719849,john biggs,non-cs
0.528360033,0.269314548,0.555820965,0.192021981,0.240857901,john mccarthy,non-cs
0.433171016,0.370623901,0.192176764,0.116423529,0.220713807,join operation,non-cs
0.507277214,0.520591253,0.261187732,0.275109376,0.272649353,joint international conference,non-cs
0.335455366,0.360623902,0.318724046,0.233496279,0.17959239,joint parameters,non-cs
0.537934648,0.408125253,0.524344535,0.150050272,0.268185807,jonathan baxter,non-cs
0.530902077,0.327436314,0.491179323,0.14004749,0.297413748,joseph hodges,non-cs
0.29047569,0.210213212,0.480486993,0.269075672,0.340369596,judged primarily,non-cs
0.700377913,0.454082793,0.469818576,0.162721989,0.289412816,julius caesar,non-cs
0.427484323,0.540826443,0.797912,0.468135615,0.63481959,k - sparse graphs,non-cs
0.605128708,0.367187866,0.606445495,0.409902786,0.151016241,kevin fall started,non-cs
0.225998101,0.395228831,0.254098334,0.508058057,0.35925405,key algorithm,non-cs
0.297063945,0.220485799,0.271335668,0.544793969,0.217483223,key distinction,non-cs
0.512119818,0.226627369,0.214147382,0.431790125,0.27722367,key greater,non-cs
0.215017582,0.29110093,0.215901372,0.577075592,0.27307471,key properties,non-cs
0.299016469,0.281403315,0.179742238,0.589405205,0.19009982,key role,non-cs
0.297625164,0.268652159,0.880186244,0.661853351,0.43717066,lacks specialized features,non-cs
0.486174203,0.613315515,0.400819862,0.238306141,0.3581905,laman graphs arising,non-cs
