tSNE Tuned 0,tSNE Tuned 1,tSNE Tuned 2,tSNE Tuned 3,tSNE Tuned 4,phrase,label
0.51581342,0.516586494,0.665147458,0.783936469,0.434716348,immediate substructures,non-cs
0.658001406,0.355709955,0.380438309,0.42018373,0.776305583,immersive sensations,non-cs
0.299307112,0.362991637,0.705982067,0.317419179,0.469187854,immune system,non-cs
0.538512711,0.405149922,0.657903908,0.531830026,0.354882659,implement algorithms,non-cs
0.540589346,0.471534626,0.513924872,0.450650138,0.478351169,implement computing tasks,non-cs
0.675916866,0.524563587,0.41362201,0.458716495,0.764272772,implement dynamic sets,non-cs
0.632685782,0.297983345,0.267554075,0.658434394,0.452499729,implemented boolean algebra,non-cs
0.411811656,0.67094771,0.618983217,0.307142272,0.46541923,implementing active networking concepts,non-cs
0.731987447,0.660376085,0.493100797,0.222411266,0.685304484,implements short,non-cs
0.338695126,0.615271605,0.468460611,0.136662125,0.715189198,important example,non-cs
0.299737755,0.492744801,0.499450193,0.136855805,0.609605366,important intangible exchanges,non-cs
0.665573168,0.740744994,0.327971816,0.314415543,0.587618168,important role,non-cs
0.53244196,0.52092108,0.479210072,0.322588782,0.371482497,important task,non-cs
0.229446211,0.593261562,0.329261451,0.327039077,0.604940777,important topics,non-cs
0.288216487,0.467994475,0.495216173,0.362960915,0.54066029,impractically high bandwidth requirements,non-cs
0.405482975,0.530920114,0.602006371,0.419949227,0.391760409,improve efficiency,non-cs
0.620147511,0.321070877,0.204073439,0.391730621,0.627720012,improve physical,non-cs
0.925549441,0.283592057,0.526364511,0.554669286,0.318164884,improve prediction,non-cs
0.600298237,0.679608248,0.593499307,0.289643126,0.512780206,inadequate communication infrastructure,non-cs
0.557169234,0.273060356,0.273290783,0.70422886,0.258813608,include predicates,non-cs
0.713076029,0.488372258,0.909235542,0.585988463,0.499427625,includes double hashing functionality,non-cs
0.520160842,0.06579661,0.598656131,0.713513112,0.233847133,includes supporting planning,non-cs
0.480201173,0.399815229,0.421196512,0.281592436,0.127426356,including brain damage,non-cs
0.579021349,0.427747579,0.78701764,0.449586799,0.457350813,including engineering,non-cs
0.718843339,0.237583127,0.583741039,0.486761983,0.187254267,including expression evaluation,non-cs
0.842293741,0.144858572,0.412432721,0.389292893,0.452375922,including meteorology,non-cs
0.596126843,0.590816695,0.288714003,0.305526555,0.362681319,including plagiarism detection,non-cs
0.317280362,0.589592796,0.69199664,0.292649846,0.745745224,including underwater,non-cs
0.499599793,0.362455057,0.514302488,0.372215718,0.838975451,including visual,non-cs
0.602367336,0.579230429,0.459544189,0.639049961,0.390805221,inclusion function j,non-cs
0.503404934,0.242461797,0.245497163,0.581917879,0.188999443,incorrect answer,non-cs
0.534003264,0.80138076,0.682206779,0.676511637,0.714050029,increasing one,non-cs
0.379197556,0.697775833,0.594110661,0.446685103,0.506467403,increasingly online communication patterns,non-cs
0.620932494,0.901175537,0.597790844,0.518083247,0.539456969,increasingly used,non-cs
0.514073732,0.75335958,0.35145507,0.772340832,0.571050772,independent areas,non-cs
0.459999084,0.350526272,0.737023562,0.709122926,0.681158752,independent call control,non-cs
0.667790344,0.334991819,0.589787383,0.669070569,0.259749075,independent classification tasks,non-cs
0.687096367,0.536410523,0.419517855,0.477334142,0.577184683,independent processors,non-cs
0.628658202,0.533509975,0.619975319,0.410275082,0.510166755,independent software entities interact,non-cs
0.504936752,0.194143331,0.398320579,0.281032951,0.245174228,indicates whether,non-cs
0.520953006,0.544003454,0.460549862,0.611158597,0.443665493,indicator function ia,non-cs
0.538865845,0.52265545,0.465453117,0.650422065,0.427504078,indicator functions,non-cs
0.532250003,0.458789301,0.330974798,0.75641389,0.375381147,indirect recursion occurs,non-cs
0.711958918,0.626790625,0.884203125,0.512209299,0.71631829,individual gates,non-cs
0.465532049,0.309483705,0.164569393,0.515200256,0.650010944,individual speaker reads text,non-cs
0.339406537,0.166241365,0.202291513,0.465187013,0.540418401,induction of regular languages,non-cs
0.409262331,0.415995816,0.290014636,0.670723929,0.315644774,inductive principle,non-cs
0.517763034,0.579097457,0.187116892,0.520047203,0.727225624,inductive step,non-cs
0.360106185,0.699472793,0.271001373,0.569279792,0.46359777,industry consortium,non-cs
0.38384968,0.517398766,0.209826957,0.324856881,0.669842725,informal way,non-cs
0.215895503,0.666290251,0.632270161,0.440849949,0.526351894,information may,non-cs
0.325693429,0.393807385,0.454845556,0.620992416,0.392721527,information processing paradigms inspired,non-cs
0.311705073,0.509139764,0.652703902,0.61433356,0.580791304,information technology methods,non-cs
0.317370338,0.461878306,0.774608852,0.406199661,0.466610306,information technologysystems designsoftware design descriptions,non-cs
0.509154668,0.287938286,0.484064555,0.371830005,0.116897061,inherent difficulty,non-cs
0.229715718,0.605456022,0.655600959,0.209340755,0.502446832,inheritance typically begins,non-cs
0.47296754,0.28527987,0.673004154,0.231241373,0.61256096,initial conditions,non-cs
0.468472801,0.018174353,0.320960004,0.505237381,0.238862494,initially considered,non-cs
0.687254202,0.436087048,0.380735581,0.72445083,0.666398092,input devices  physical environments,non-cs
0.599938212,0.269073638,0.678538812,0.637742857,0.166324109,input number,non-cs
0.76808285,0.619676511,0.581240312,0.738193789,0.615890272,inputs get bigger,non-cs
0.509884517,0.361455752,0.565957166,0.434313278,0.387812932,inspired computational methodologies,non-cs
0.706229828,0.372152379,0.604958671,0.369899662,0.597120804,inspired computing,non-cs
0.692980558,0.375391182,0.616362288,0.311628107,0.591348894,inspired computing relates,non-cs
0.671311546,0.377540209,0.604706991,0.377428028,0.564072016,inspired computing uses,non-cs
0.633646994,0.599357127,0.492694235,0.325523651,0.486154092,instance zero rise time,non-cs
0.502512543,0.44266363,0.553193146,0.25803795,0.805776541,instances seen,non-cs
0.313645195,0.259436806,0.292307909,0.693061414,0.526692287,instead written generically,non-cs
0.616615755,0.426695091,0.827833369,0.490101878,0.432582256,instruction multiple,non-cs
0.333322733,0.723251501,0.432105297,0.607404198,0.461524669,insurance company,non-cs
0.525678495,0.513686987,0.77308969,0.577294714,0.407165659,integrated development environments,non-cs
0.452612804,0.387716499,0.330108771,0.410483719,0.541862768,intelligent foraging behaviour,non-cs
0.769378796,0.651910961,0.444047626,0.165856185,0.529370484,intensive care settings,non-cs
0.718803798,0.33892241,0.396239031,0.441803878,0.757016534,interactive experience,non-cs
0.496766366,0.499119191,0.136654223,0.342671082,0.311997218,interdisciplinary field,non-cs
0.528911991,0.48358001,0.137986074,0.330275489,0.312604897,interdisciplinary subfield,non-cs
0.319951153,0.831405338,0.447049339,0.315738585,0.568919323,interest grew,non-cs
0.461943306,0.174764982,0.650317581,0.684761194,0.236645388,interfaces recommendation introduces,non-cs
0.693384498,0.333348043,0.224410044,0.34616442,0.336124036,interfaces workshop,non-cs
0.708725875,0.702334626,0.582636201,0.593705926,0.53464511,interlinked set,non-cs
0.201945148,0.672749683,0.518123224,0.690814238,0.546433358,intermediate representation,non-cs
0.311450072,0.573066549,0.560939798,0.717350543,0.607390401,intermediate storage,non-cs
0.199343352,0.443797026,0.429411242,0.522751456,0.423121279,internal state,non-cs
0.190721649,0.472738656,0.481335871,0.529936333,0.408911863,internal state changes,non-cs
0.343026115,0.690329857,0.438862919,0.314357572,0.500192162,internally use,non-cs
0.452057091,0.645638321,0.681459919,0.548675898,0.594570288,internet routing registry works,non-cs
0.544667522,0.364383937,0.716863149,0.539358429,0.377825553,interpret svm models,non-cs
0.496944094,0.438927684,0.400618142,0.325667614,0.140475451,intersection condition,non-cs
0.423178418,0.824061195,0.344026593,0.329435946,0.382664534,intolerably bad,non-cs
0.559116505,0.297894417,0.454488277,0.25679545,0.494597043,introductory computer science classes,non-cs
0.413943891,0.327787606,0.305844497,0.870778995,0.281678557,intuitionistic equivalents,non-cs
0.307362969,0.386187054,0.248865423,0.607799584,0.276965171,intuitive notion,non-cs
0.306139687,0.359491101,0.466490633,0.685182656,0.404825803,intuitive way using information,non-cs
0.315947718,0.349403201,0.23912025,0.610126627,0.418663779,intuitively understood,non-cs
0.656669458,0.23200767,0.339129018,0.641495049,0.194240692,inverse iteration algorithm requires solving,non-cs
0.505516445,0.130184216,0.482337527,0.66494551,0.198865832,investigating solutions,non-cs
0.388219641,0.446932301,0.787733996,0.344569907,0.623456322,involve large amounts,non-cs
0.388919682,0.617153583,0.734797911,0.353500157,0.658596584,involved merging,non-cs
0.496798935,0.498666833,0.501755805,0.186273272,0.803422015,involves looking,non-cs
0.578363101,0.673192038,0.363695863,0.178745336,0.662189643,ip  interpreted,non-cs
0.239330499,0.252288839,0.296195381,0.373262058,0.485381923,isolated vocabulary,non-cs
0.353437938,0.27015756,0.290881376,0.862465018,0.396964901,isolation exploiting semantics,non-cs
0.089186071,0.653138191,0.424313957,0.346433157,0.444263509,iteration replacing,non-cs
0.176877537,0.578272199,0.446968776,0.194007295,0.5661927,iterations converges,non-cs
0.651695173,0.239744112,0.329331788,0.570168324,0.630456762,iterative fashion,non-cs
0.609403843,0.284233046,0.342814709,0.722134152,0.120819529,iteratively solving,non-cs
0.220907258,0.294290852,0.393535575,0.492089883,0.295379812,iterator concept,non-cs
0.65829492,0.594746885,0.457726552,0.820792369,0.646502888,iterators pointing,non-cs
0.530776064,0.670965228,0.482805886,0.443885553,0.736141938,jennifer lopez worn,non-cs
0.496260995,0.761473131,0.385055823,0.35802713,0.73227305,john biggs,non-cs
0.442030878,0.768171527,0.358449933,0.414783471,0.725768112,john mccarthy,non-cs
0.654523083,0.719243349,0.514038546,0.598699522,0.395673357,join operation,non-cs
0.074593135,0.736601064,0.506262529,0.406333057,0.830179992,joint international conference,non-cs
0.619068225,0.507634202,0.478208441,0.742993013,0.37586953,joint parameters,non-cs
0.503153507,0.798798905,0.428048125,0.372792035,0.758018977,jonathan baxter,non-cs
0.429767098,0.75169671,0.45409192,0.298607154,0.766384524,joseph hodges,non-cs
0.679492281,0.382662062,0.483606523,0.609454224,0.207494803,judged primarily,non-cs
0.386265094,0.793311864,0.38960681,0.413297521,0.808167588,julius caesar,non-cs
0.844225867,0.520186176,0.501438958,0.395570146,0.22348596,k - sparse graphs,non-cs
0.42224545,0.778302926,0.454584427,0.401040897,0.658082388,kevin fall started,non-cs
0.667436619,0.481181076,0.568075832,0.555308191,0.363401954,key algorithm,non-cs
0.181809989,0.479875591,0.456517935,0.201007396,0.684659752,key distinction,non-cs
0.572847417,0.7503685,0.382539425,0.32500845,0.606676557,key greater,non-cs
0.682304107,0.771500948,0.401937369,0.542814641,0.625743612,key properties,non-cs
0.63792311,0.748419198,0.341003191,0.330557702,0.595018597,key role,non-cs
0.493297282,0.584125257,0.529058314,0.135996092,0.419720001,lacks specialized features,non-cs
0.938676676,0.383583444,0.671484313,0.567319403,0.429110715,laman graphs arising,non-cs
0.580497216,0.613032612,0.296323822,0.511595029,0.856004211,lance fortnow,non-cs
0.594592696,0.814827097,0.262608846,0.484617352,0.607485196,landmark points,non-cs
0.219279833,0.477675207,0.18912149,0.538719571,0.643705871,langevin dynamics,non-cs
0.764229161,0.647579187,0.499816501,0.625283265,0.712218365,large body,non-cs
0.548239071,0.232962766,0.518999894,0.422790069,0.315178848,large deep generative models,non-cs
0.555148883,0.667998591,0.575036188,0.626171833,0.70294257,large number,non-cs
0.903110036,0.365645822,0.46734682,0.783412033,0.382538628,large sparse matrices,non-cs
0.529219285,0.442233197,0.670096968,0.118309872,0.659114804,large values,non-cs
0.44107348,0.534714553,0.966520903,0.413971809,0.658507608,large workspace,non-cs
0.544378246,0.783852389,0.565858804,0.682307528,0.549589775,largely based,non-cs
0.660860522,0.60162051,0.628897064,0.675880039,0.688567662,larger scale,non-cs
0.564602322,0.639239747,0.488424904,0.62878328,0.501581925,larger services infrastructure called,non-cs
0.414735448,0.817339327,0.589377339,0.340455801,0.748491631,larry stockmeyer  proceedings,non-cs
0.520281672,0.737348893,0.454853132,0.219691842,0.652178716,lars rnnbck,non-cs
0.804497535,0.537250257,0.540947111,0.468039608,0.644457047,laser lighting display,non-cs
0.259680677,0.596840231,0.196777198,0.580934785,0.624994862,last child node,non-cs
0.296644079,0.58895186,0.232833198,0.606982814,0.653755808,last step,non-cs
0.703149027,0.652269302,0.42430855,0.621493413,0.886996983,last two categories,non-cs
0.119051041,0.839978472,0.443349329,0.31182608,0.598548084,later expanded,non-cs
0.121077288,0.840434166,0.421219065,0.350714596,0.609382574,later used,non-cs
0.430591915,0.562122777,0.469001045,0.196179274,0.836904925,latter asks,non-cs
0.477115506,0.18028309,0.162297298,0.32650537,0.396295731,latter case form,non-cs
0.439315626,0.596312995,0.418286373,0.20773974,0.850542794,latter might,non-cs
0.445480457,0.594019471,0.380265145,0.255585247,0.873365106,latter notion,non-cs
0.025442702,0.783562488,0.502605822,0.536714763,0.524431901,launched google image search,non-cs
0.065239956,0.505248804,0.408512687,0.397330195,0.3960821,laws commonly apply,non-cs
0.704251081,0.788950627,0.391522024,0.287785378,0.424145951,lazy inheritance,non-cs
0.736427743,0.638052585,0.77435277,0.488410229,0.837136755,lazy loading,non-cs
0.743991188,0.648063082,0.801989514,0.494775179,0.848503293,lazy loading demonstrated,non-cs
0.443612406,0.602344093,0.35822654,0.633911324,0.508046725,lazy loading mozilla web dev,non-cs
0.531819888,0.724144833,0.404170093,0.216628851,0.678734662,lcfrs  one,non-cs
0.418681965,0.256356548,0.309321569,0.567430202,0.603537781,lcfrs grammar,non-cs
0.750520876,0.269991163,0.353123338,0.570844215,0.28502483,lda  normal discriminant analysis,non-cs
0.488374503,0.291371984,0.329423669,0.247976384,0.457386328,leading ai textbooks define,non-cs
0.190342413,0.649500261,0.674209861,0.459529537,0.527260307,leak information,non-cs
0.712846852,0.416388457,0.202886422,0.255474002,0.482139623,learn interactions following,non-cs
0.572563554,0.39285788,0.092511338,0.366660762,0.426391105,learners become aware,non-cs
0.560423955,0.363223649,0.188063645,0.361224682,0.497043198,learning state,non-cs
0.260800962,0.932050763,0.594657246,0.342514028,0.618453762,least astonishment,non-cs
0.329038804,0.897418309,0.568699463,0.250824332,0.626853342,least one,non-cs
0.332009199,0.884844513,0.552062297,0.21326926,0.622059535,least one member,non-cs
0.2932709,0.91634375,0.596251,0.331167711,0.623755042,least surprise,non-cs
0.502994291,0.272039749,0.154555069,0.515819435,0.565220179,lecture notes,non-cs
0.727513387,0.569740611,0.576339891,0.48738206,0.938328862,left child,non-cs
0.678525888,0.536908461,0.477761603,0.432197093,0.926142116,left subtree,non-cs
0.353172612,0.231977418,0.320223097,0.737259631,0.309929305,legal concept distinct,non-cs
0.377219304,0.748414993,0.473399423,0.432891898,0.813745676,leo breiman,non-cs
0.492276816,0.918336629,0.662300795,0.468566692,0.65163529,less common varieties,non-cs
0.511502961,0.566924517,0.130277779,0.32993371,0.53644508,less costly,non-cs
0.625854556,0.582433159,0.33461099,0.024116776,0.522875334,less detailed descriptions,non-cs
0.389440558,0.895971432,0.738370692,0.438463279,0.623772387,less died,non-cs
0.383399779,0.903845124,0.66843607,0.438545135,0.636204284,less like,non-cs
0,0.434674545,0.404535362,0.56330389,0.477134835,level details,non-cs
0.568875412,0.501232799,0.437278432,0.29536941,0.328656197,level tasks,non-cs
0.826170326,0.563658859,0.581098019,0.417464989,0.639231385,light entering,non-cs
0.400528249,0.431312803,0.761135868,0.238060042,0.513916307,lightweight application,non-cs
0.523898803,0.500789964,0.324150627,0.45152937,0.887668184,like aspect,non-cs
0.694023705,0.400902654,0.358954833,0.359376266,0.633734548,like crash simulations,non-cs
0.493845245,0.502377719,0.323231526,0.524519973,0.873123322,like environment,non-cs
0.638068253,0.662705886,0.178062442,0.490628947,0.631513517,like flexibility,non-cs
0.390889525,0.559728557,0.426501429,0.58968038,0.600699687,like many consumer cpus today,non-cs
0.562810186,0.46734542,0.537911666,0.603677881,0.927932034,like strings,non-cs
0.414881563,0.289344385,0.302003053,0.627724559,0.570793575,like syntax,non-cs
0.315333839,0.223895407,0.160684689,0.437502528,0.393115958,like topology,non-cs
0.24574813,0.626513156,0.641268996,0.247999551,0.656172123,likely possibilities often obtained,non-cs
0.544366864,0.597116307,0.414477226,0.043026446,0.480585593,limited comparison,non-cs
0.558429027,0.581729978,0.347621639,0.014995974,0.510516994,limited information,non-cs
0.516051056,0.577867316,0.341134634,0.003063271,0.508951452,limited number,non-cs
0.668384196,0.293546019,0.43711684,0.609938555,0.32508182,linear discriminant,non-cs
0.662247682,0.461166147,0.403127475,0.938253113,0.487621257,linear frequency,non-cs
0.646557606,0.679485205,0.468633604,0.785706385,0.58764049,lines representing,non-cs
0.362720663,0.349999706,0.139615597,0.435578547,0.360175743,linguistic notations,non-cs
0.375877572,0.342938078,0.198033647,0.433961291,0.324515702,linguistic theory,non-cs
0.493972889,0.766253449,0.609021672,0.43685539,0.46702111,links connected,non-cs
0.38443017,0.869415758,0.390735758,0.549753853,0.439145541,list elements,non-cs
0.328079894,0.783951292,0.68726592,0.328032817,0.524863757,listed directly,non-cs
0.283956401,0.39908731,0.610824255,0.693131354,0.399943101,literal implementation,non-cs
0.820104036,0.361220323,0.510425753,0.541798951,0.651899259,little computation,non-cs
0.851017892,0.3498334,0.522525903,0.560554626,0.687329575,little effect,non-cs
0.401784021,0.805807757,0.4639884,0.329149351,0.713089702,llew mason,non-cs
0.416460047,0.789860911,0.436620554,0.246385463,0.707748174,llewellyn thomas,non-cs
0.408807314,0.741440835,0.528268341,0.725553082,0.498990454,local approach,non-cs
0.482579783,0.72252299,0.526130046,0.669163571,0.535751741,local eigenmodes,non-cs
0.085239802,0.738713216,0.557962023,0.451951914,0.542017922,local searching,non-cs
0.630419326,0.628066676,0.908156293,0.518817634,0.724931984,logic gates,non-cs
0.597808206,0.218986749,0.571722239,0.729108859,0.539223579,logical objects,non-cs
0.65293884,0.463891599,0.683780095,0.698830248,0.420432211,logical operation performed,non-cs
0.308890129,0.322847513,0.329013808,0.696168286,0.215221015,logical point,non-cs
0.431895527,0.385485049,0.444346529,0.773621062,0.392416011,logically associated,non-cs
0.520967845,0.251130548,0.241364781,0.8503597,0.414476183,logically orthogonal aspects,non-cs
0.152343953,0.661744954,0.441123944,0.256360704,0.755006002,long history,non-cs
0.840070558,0.142887376,0.445386211,0.44291838,0.436260124,long range numerical weather prediction,non-cs
0.27449386,0.257336245,0.129571203,0.688761128,0.369054607,longer completely define,non-cs
0.511696414,0.827082185,0.606227154,0.794600105,0.485737434,longer periods,non-cs
0.456648578,0.637173223,0.936686681,0.538872358,0.576104988,loop come,non-cs
0.538427611,0.631203009,0.931154007,0.603922566,0.569796127,loop interchange depends,non-cs
0.510313624,0.633595573,0.93503189,0.582871471,0.570943492,loop interchange may lead,non-cs
0.655024565,0.557429849,0.408923248,0.235796954,0.523831711,low bytes,non-cs
0.651408361,0.56891116,0.422851329,0.27707476,0.516209521,low cpu usage,non-cs
0.674566982,0.806118421,0.557421267,0.270643293,0.49856258,lower bound,non-cs
0.679729106,0.789468296,0.600436092,0.246137142,0.482804111,lower bounds,non-cs
0.735832571,0.781086712,0.537087995,0.299189456,0.525599718,lower lip,non-cs
0.449600214,0.468468472,0.510728506,0.150580416,0.420427748,machine ethics differs,non-cs
0.723850985,0.461980304,0.571076882,0.400415844,0.37688111,machine learning algorithm studied since 1970s,non-cs
0.715158764,0.409207163,0.39528517,0.41562998,0.436591355,machine learning technique used,non-cs
0.555721698,0.465763909,0.313719186,0.627865806,0.554933266,made machines,non-cs
0.613318834,0.395179335,0.094322708,0.549851924,0.644787696,made possible,non-cs
0.251401787,0.39622317,0.304167554,0.532461234,0.188079452,made sense,non-cs
0.473487196,0.342599094,0.488670467,0.411074836,0.868460745,made visible,non-cs
0.490367266,0.461251755,0.218232675,0.520377427,0.642471065,magnetic storage media,non-cs
0.460338316,0.459438037,0.220783649,0.514333752,0.666061799,magnetic tapes,non-cs
0.508366168,0.990232358,0.539501792,0.282284669,0.682707085,main advantage,non-cs
0.486109431,0.460557091,0.527098342,0.094378505,0.650879781,main benefit,non-cs
0.254531281,0.452198802,0.466167546,0.235376263,0.744004752,main difference,non-cs
0.439152821,0.451974533,0.343966297,0.764102718,0.484693044,main foci,non-cs
0.670540016,0.659747305,0.488238104,0.522235462,0.419807708,main operation performed,non-cs
0.469835152,0.063376763,0.329956263,0.70941094,0.373894245,main principles,non-cs
0.675537135,0.754256407,0.438046944,0.471948067,0.649283637,main property,non-cs
0.420978114,0.85870277,0.524127406,0.641730726,0.406817053,maintain ordered lists,non-cs
0.518938014,0.362793884,0.288281016,0.404379836,0.050515954,major challenges,non-cs
0.114710496,0.805624748,0.496280683,0.415079371,0.802611018,major conference,non-cs
0.646349959,0.418095181,0.765372085,0.388884968,0.561102296,major innovations,non-cs
0.491704649,0.340375016,0.268428873,0.438398881,0.109044893,major problem,non-cs
0.280978468,0.61109787,0.48918401,0.495199536,0.242680351,major purpose,non-cs
0.612014314,0.519365401,0.214638821,0.392327906,0.219587583,major subset,non-cs
0.790740777,0.59581693,0.31635261,0.427683478,0.52064674,making unit situated,non-cs
0.222972771,0.641894103,0.716276175,0.586257279,0.507316837,managing information,non-cs
0.490784624,0.423208853,0.464512348,0.607516994,0.263277558,manipulate using standard dense,non-cs
0.318730218,0.787949982,0.532580791,0.518112712,0.563602438,many applications,non-cs
0.274327075,0.791432317,0.532509052,0.514726623,0.564415756,many applications especially,non-cs
0.512402152,0.073518018,0.298610623,0.488702559,0.449041388,many binary search trees,non-cs
0.595492928,0.704859604,0.522956881,0.694362235,0.630761128,many block ciphers,non-cs
0.54591345,0.625986695,0.461742398,0.559868408,0.637330689,many devices,non-cs
0.894884588,0.587657877,0.348028872,0.618997058,0.649047969,many different limbs,non-cs
0.794230012,0.337321501,0.4723331,0.841940891,0.404553496,many different matrix decompositions,non-cs
0.186621103,0.610691877,0.442532723,0.075248903,0.562878727,many disciplines,non-cs
0.793089443,0.271995738,0.361780492,0.481022591,0.071016844,many divide,non-cs
0.46662481,0.589997337,0.458220887,0.885834692,0.359660185,many factors,non-cs
0.539756427,0.637922327,0.759120028,0.672116877,0.80223023,many fields,non-cs
0.381860809,0.795906912,0.549899205,0.522347649,0.583586983,many forms,non-cs
0.585167363,0.285816673,0.113575835,0.48968397,0.261511658,many hypothesized types,non-cs
0.384656129,0.119462922,0.55422933,0.443790965,0.539070821,many important complexity classes,non-cs
0.181137275,0.595799596,0.442175759,0.126815426,0.56433328,many interdisciplinary socio,non-cs
0.369591486,0.138841193,0.277361372,0.386015885,0.553252602,many languages,non-cs
0.359667784,0.547719352,0.409223657,0.370244,0.462715863,many memory debuggers require applications,non-cs
0.542124206,0.594478969,0.579036709,0.604181831,0.273266931,many optimization methods use,non-cs
0.667256529,0.741280483,0.598408506,0.586469894,0.780328232,many people,non-cs
0.818146288,0.213130353,0.460525415,0.410518304,0.210626305,many popular primality tests,non-cs
0.229227249,0.670341428,0.559919758,0.259593769,0.639997764,many potential implementations,non-cs
0.414683903,0.180981507,0.490922063,0.466614904,0.548591099,many programming languages,non-cs
0.714785196,0.744928137,0.368045444,0.536181525,0.652903783,many properties,non-cs
0.4762582,0.604339601,0.558526175,0.594533956,0.301381746,many register allocation approaches optimize,non-cs
0.597475361,0.675012751,0.565169395,0.641724163,0.810456772,many types,non-cs
0.535590757,0.665746601,0.631157344,0.712044109,0.854288227,many varieties,non-cs
0.600541206,0.34981307,0.685613374,0.487794431,0.636288766,map making world,non-cs
0.360881704,0.857722284,0.449883184,0.702283367,0.55855027,map updates,non-cs
0.925369305,0.41103655,0.364685163,0.589938637,0.545936404,mapping entirely determined,non-cs
0.762126014,0.423770868,0.642730924,0.294869981,0.292521465,maps precisely,non-cs
0.398806089,0.771057318,0.443413141,0.421596401,0.787234805,marcus frean,non-cs
0.534086379,0.659875999,0.605973864,0.573062266,0.889737497,marian petre,non-cs
0.55134874,0.727361946,0.449025407,0.458357853,0.773846643,mario szegedy,non-cs
0.462817976,0.703269669,0.452492179,0.269608667,0.767647172,mark torgerson,non-cs
0.717633225,0.744256897,0.482005999,0.476403577,0.613664363,markov property described,non-cs
0.330300674,0.407331013,0.311146477,0.205392885,0.63481906,markov random field may,non-cs
0.31951299,0.219828566,0.580839752,0.477765379,0.258491502,matching input,non-cs
0.444317815,0.338022849,0.567029489,0.224868647,0.409767806,materials science,non-cs
0.529304577,0.272434571,0.335142523,0.472195146,0.334540073,mathematical computability theorists study,non-cs
0.482897477,0.277965361,0.468012914,0.619031721,0.429101906,mathematical extension,non-cs
0.559334137,0.251314976,0.343001864,0.249577609,0.352992882,mathematical fields,non-cs
0.367971086,0.332310563,0.374988389,0.495066579,0.385020806,mathematical foundations,non-cs
0.660816881,0.17369905,0.39602132,0.627909599,0.167134536,mathematical optimization problem including constraints,non-cs
0.694272139,0.203534785,0.391925524,0.59924717,0.148848847,mathematical optimization problems involving,non-cs
0.636689401,0.234943004,0.575252751,0.838026459,0.272524867,mathematical proof certifying,non-cs
0.423014853,0.318963444,0.368275563,0.564400082,0.399930145,mathematical reasoning,non-cs
0.507942867,0.263193482,0.344466628,0.258242986,0.353918532,mathematical sciences,non-cs
0.4463399,0.32058501,0.314925867,0.497833478,0.361928843,mathematical systems theory,non-cs
0.414244402,0.385530985,0.529395636,0.543133021,0.316832536,mathematical tool designed,non-cs
0.573480452,0.292792684,0.370754059,0.31864489,0.346665773,mathematics focused,non-cs
0.65562776,0.414968073,0.558841875,0.637023251,0.358659327,matrix algorithms,non-cs
0.681538647,0.28434074,0.570584433,0.809396335,0.480908604,matrix containing,non-cs
0.709933092,0.323458474,0.531068885,0.816157577,0.489925659,matrix structures,non-cs
0.446388263,0.802376332,0.472767134,0.50915551,0.707387987,matthew kwan,non-cs
0.412801873,0.797480605,0.470585765,0.4844473,0.796660462,matthias braun,non-cs
0.709776669,0.363478213,0.371411258,0.854774455,0.291376427,maximal number,non-cs
0.401198221,0.532063236,0.69425029,0.336737571,0.348860162,maximize use,non-cs
0.519437632,0.612202504,0.381867627,0.525989132,0.381154097,maximizing comfort,non-cs
0.476522483,0.404188819,0.701985749,0.249865237,0.648980348,maximum amount,non-cs
0.471103735,0.427813976,0.658219765,0.20650835,0.631890566,maximum value,non-cs
0.53158993,0.780453161,0.617107687,0.317933503,0.614245672,may also,non-cs
0.270016994,0.53655894,0.786785363,0.61385701,0.523662173,may also include accounting software,non-cs
0.518120672,0.697834983,0.690860766,0.405572786,0.640490902,may execute,non-cs
0.308940949,0.494378764,0.570587139,0.412563668,0.418416591,may improve,non-cs
0.330263572,0.609865134,0.400537521,0.479175923,0.43039709,may include pointer functions,non-cs
0.615306833,0.685762272,0.57008733,0.320061005,0.514380451,may lack continuous network connectivity,non-cs
0.596566409,0.55399598,0.805861098,0.358360638,0.543275646,may recognize known ciphertexts,non-cs
0.43314974,0.800773071,0.639944436,0.248619688,0.578975802,may refer,non-cs
0.476239232,0.384433592,0.183659432,0.284179235,0.402192798,may use knowledge,non-cs
0.714757869,0.301741204,0.590953736,0.424147293,0.15233395,mccarthy evaluation,non-cs
0.33790698,0.796383685,0.561319745,0.20086373,0.743442174,mcgurk effect arises,non-cs
0.321607243,0.795585261,0.55122403,0.173328218,0.738892875,mcgurk effect based,non-cs
0.550191835,0.314459227,0.721562163,0.470093346,0.352876782,md simulations,non-cs
0.462139783,0.239007033,0.70296506,0.394120971,0.43545065,measure molecular dynamics,non-cs
0.878617533,0.232709162,0.571803113,0.399661812,0.393680343,measuring properties,non-cs
0.556928401,0.433565329,0.589582948,0.717925502,0.436656059,mechanical systems,non-cs
0.286281169,0.614948351,0.352936253,0.447737844,0.670904853,media player known,non-cs
0.346543557,0.61958749,0.619235315,0.407217629,0.506519931,mediated communications,non-cs
0.240093025,0.311267411,0.561056694,0.549354024,0.652142851,mediated reality,non-cs
0.370098928,0.454453519,0.37415392,0.346436434,0.199599627,medical imaging also establishes,non-cs
