tSNE Tuned 0,tSNE Tuned 1,phrase,label
0.610494982,0.359812209,finnish group,non-cs
0.596908063,0.360524437,fire together wire together,non-cs
0.507175943,0.302852028,first access,non-cs
0.498437605,0.32511044,first add,non-cs
0.80694409,0.320516302,first argument,non-cs
0.760210422,0.185273714,first book,non-cs
0.477761211,0.34134179,first child node,non-cs
0.685572908,0.214622439,first dating back,non-cs
0.745001441,0.198602855,first formalized,non-cs
0.241880968,0.598498266,first graphical standard,non-cs
0.243500642,0.603263282,first humancomputer interface application,non-cs
0.742354776,0.199746491,first introduced,non-cs
0.727907662,0.212207272,first invocation,non-cs
0.408635261,0.575717215,first object instance creation,non-cs
0.741803398,0.20164811,first proposed,non-cs
0.749788525,0.186236842,first published,non-cs
0.529690208,0.19502971,first round,non-cs
0.510392046,0.302681378,first search,non-cs
0.747706047,0.197634808,first studied,non-cs
0.739084035,0.205067168,first suggested,non-cs
0.665502458,0.584673033,first swarm intelligence metaheuristic,non-cs
0.665317244,0.800865478,first systematic work,non-cs
0.737941306,0.196692518,first time,non-cs
0.372580619,0.124878794,first visit leaf nodes,non-cs
0.42757089,0.125073354,fish schooling,non-cs
0.487199732,0.096268521,fitted parabola,non-cs
0.723368877,0.770631188,five principles,non-cs
0.397591997,0.515673683,fixed capacity,non-cs
0.399916323,0.516006603,fixed structures,non-cs
0.313927226,0.255484695,floor space,non-cs
0.610626914,0.815517,flow analysis,non-cs
0.238627433,0.560473925,focused operating systems also exist,non-cs
0.29052049,0.712437282,following briefly summarizes,non-cs
0.285737708,0.711421229,following paragraphs,non-cs
0.426355273,0.156430339,following three,non-cs
0.81761336,0.628601543,form larger subjects,non-cs
0.302543477,0.715905945,formal description,non-cs
0.725890229,0.643723389,formal languages,non-cs
0.73111956,0.646439041,formal languages studied,non-cs
0.671671076,0.701605271,formal logic,non-cs
0.773938257,0.608406838,formal methods,non-cs
0.596047873,0.840907673,formalized systems investigated,non-cs
0.806110024,0.495632382,formally speaking,non-cs
0.431506981,0.441100477,formerly far end block error,non-cs
0.492639294,0.330093802,forward portion,non-cs
0.558697799,0.295247005,found applications,non-cs
0.395088862,0.563337403,foundational contribution,non-cs
0.241606954,0.519465395,fpgas also make extensive use,non-cs
0.218675952,0.665131728,free content projects,non-cs
0.733402569,0.638854171,free languages,non-cs
0.227991957,0.665330179,free rewriting systems,non-cs
0.76711865,0.402585341,freedom per arm,non-cs
0.673852893,0.252298532,frequently used,non-cs
0.472837344,0.230612551,frozen spots,non-cs
0.579864428,0.141396588,fu xi,non-cs
0.772167793,0.182602822,full title,non-cs
0.262530458,0.570280654,fully automated mode,non-cs
0.642342382,0.275627232,fully extended,non-cs
0.843298162,0.489921812,fully self,non-cs
0.114864004,0.501108376,function 1 calls function 2,non-cs
0.115134833,0.501032232,function 2 calls function 3,non-cs
0.114981262,0.501145237,function 3 calls function 1,non-cs
0.583309552,0.854593161,function evaluates,non-cs
0.573078115,0.628477614,functional programming community,non-cs
0.55755464,0.842662054,functions measuring,non-cs
0.588597453,0.196080944,functions without,non-cs
0.719278116,0.752444608,fundamental concept,non-cs
0.621521556,0.953134385,fundamental limit,non-cs
0.622788387,0.953928274,fundamental limits,non-cs
0.336200228,0.631361351,fundamental operation,non-cs
0.722138027,0.769773394,fundamental principles,non-cs
0.593331207,0.944287408,fundamental requirement,non-cs
0.67661438,0.808891875,furthered researched,non-cs
0.287034697,0.583369498,future capability,non-cs
0.14191412,0.701129923,fuzzy markup language edited,non-cs
0.47880253,0.24967876,fuzzy set defined,non-cs
0.565186348,0.510575825,fuzzy system independently,non-cs
0.236886628,0.4643794,gaming businesses,non-cs
0.513133585,0.037116116,garbage collection handbook,non-cs
0.206094149,0.763208314,gathering information,non-cs
0.593308392,0.101641315,gdel prize,non-cs
0.718993408,0.733370325,general concept,non-cs
0.616438702,0.556263487,general functional gradient boosting perspective,non-cs
0.612162928,0.652240679,general programming languages,non-cs
0.764182072,0.780922877,general question,non-cs
0.353805186,0.203766269,general set,non-cs
0.353421377,0.205607386,general setting,non-cs
0.774196182,0.794705894,generalized answers,non-cs
0.638471996,0.634506398,generalized form,non-cs
0.634624888,0.628474137,generalized max,non-cs
0.763281678,0.524331569,generalizes well,non-cs
0.592429815,0.436415835,generally attributed,non-cs
0.353065089,0.641556653,generally designed,non-cs
0.517609272,0.836091723,generally give prime factors,non-cs
0.45823241,0.417004248,generally slower,non-cs
0.508786273,0.807543903,generate reasonable predictions across,non-cs
0.381041978,0.372881141,generated music plus visualization combinations,non-cs
0.642012687,0.562102347,generated perceptual information,non-cs
0.408288752,0.375204943,generates animated imagery based,non-cs
0.585978284,0.437756439,generates values,non-cs
0.553892714,0.656301179,generic concept,non-cs
0.275952458,0.663235215,generic functions implemented,non-cs
0.507334125,0.867811966,generic process,non-cs
0.551408846,0.653846214,generic programming approach,non-cs
0.55289083,0.652918256,generic programming centers around,non-cs
0.77158968,0.339676553,gentle introduction,non-cs
0.156079759,0.574776301,geographical access control may,non-cs
0.52574673,0.821274077,geometric variation inferred,non-cs
0.603707677,0.122570849,georg cantor,non-cs
0.627394154,0.716584518,german mathematicians richard dedekind,non-cs
0.633545137,0.371252526,get agreement,non-cs
0.574970644,0.111232866,giovanni acampora,non-cs
0.901776928,0.470770992,give better results,non-cs
0.538432944,0.853889993,given criterion,non-cs
0.522708449,0.848598726,given outcome,non-cs
0.653691624,0.651445368,given plaintext,non-cs
0.701083042,0.767028093,given point,non-cs
0.713137839,0.351280972,given qubits,non-cs
0.576815184,0.501717374,given sequence,non-cs
0.352098841,0.200260184,given set,non-cs
0.409843594,0.539674191,given time,non-cs
0.374434797,0.281015052,given vertex,non-cs
0.564522652,0.147269002,gives rise,non-cs
0.685384913,0.684300665,giving several semantics linked,non-cs
0.47714436,0.580529818,global approach,non-cs
0.433644832,0.282246379,global pooling layers along,non-cs
0.476583322,0.578813736,global robustness,non-cs
0.142489263,0.371022506,global search properties,non-cs
0.145227069,0.465014174,go onto compact discs,non-cs
0.79537395,0.484510495,good behavior,non-cs
0.532031985,0.399119729,good clustering,non-cs
0.150944206,0.373737607,google images,non-cs
0.168983296,0.38313107,google paired,non-cs
0.908712391,0.497219445,gordon research conference,non-cs
0.62147872,0.444685784,gradient boosting combines weak,non-cs
0.623939054,0.442507435,gradient boosting originated,non-cs
0.249302098,0.520651431,graphics system may combine,non-cs
0.66615308,0.311630803,great interest,non-cs
0.498209435,0.117401209,green versace dress,non-cs
0.440898245,0.114497048,growable array,non-cs
1,0.534321895,guaranteed worst,non-cs
0.536106092,0.706046879,hand calculations,non-cs
0.880350219,0.510040176,handle changes,non-cs
0.322404127,0.795479319,handle sequence data,non-cs
0.792215428,0.862629997,hard problem,non-cs
0.792689189,0.862772607,hard problems,non-cs
0.295927276,0.601421687,hardware architecture devoted,non-cs
0.611114078,0.376671915,hash join designed,non-cs
0.015196457,0.593047588,hash table approaches maximum capacity,non-cs
0.101433877,0.473839705,helmholtz machine contains two networks,non-cs
0.100562547,0.473809735,helmholtz machines may also,non-cs
0.763774237,0.571257693,help prevent,non-cs
0.629283753,0.095995008,hermann von helmholtz,non-cs
0.381018023,0.255183017,hexadecimal floating point  base eight,non-cs
0.422882414,0.385887568,hidden state reparameterizations,non-cs
0.747167835,0.50067499,hierarchy based,non-cs
0.881360195,0.456669028,high accuracy,non-cs
0.903115388,0.553480139,high degree,non-cs
0.898003386,0.548690717,higher level,non-cs
0.902554361,0.549913783,higher standards,non-cs
0.459243283,0.89255933,highly likely,non-cs
0.352185762,0.651035234,highly tailored,non-cs
0.20054123,0.326865028,highway map,non-cs
0.617915131,0.144610335,hilarie orman,non-cs
0.512760475,0.637949386,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.259140914,0.539525143,hobbyist computers like,non-cs
0.549435352,0.839991369,holistic measure,non-cs
0.668499923,0.470376553,hollywood principle,non-cs
0.411023289,0.102999457,honey bee swarm,non-cs
0.92113442,0.697772758,hospital environments,non-cs
0.297142964,0.202366927,hot spots,non-cs
0.579944558,0.141417551,hui wang,non-cs
0.767835458,0.479850967,human behaviour explained,non-cs
0.851991065,0.409745496,human body,non-cs
0.284252997,0.467012679,human drivers,non-cs
0.673328144,0.548024355,human mind,non-cs
0.815040414,0.407132967,human movement primarily used,non-cs
0.851864729,0.400137028,human person,non-cs
0.728533852,0.569941295,human presence detection,non-cs
0.727181918,0.56900649,human presence detection technologies,non-cs
0.81462918,0.408754597,human use,non-cs
0.314701094,0.526810814,humanoid robots typically,non-cs
0.752081587,0.733082408,hypothetical scenario,non-cs
0.250373982,0.515221776,ibm code pages 037,non-cs
0.668840954,0.697601527,ideal logic gate,non-cs
0.326109261,0.450716105,ideal physical device,non-cs
0.722004562,0.459553996,idealized model,non-cs
0.345198443,0.44654569,idealized switches,non-cs
0.842027718,0.842193566,identify abnormalities,non-cs
0.624473843,0.885855543,identify compounds,non-cs
0.841652489,0.843623002,identify defects,non-cs
0.246575676,0.250515219,identify regions,non-cs
0.907150182,0.28231182,ieee international symposium,non-cs
0.748733371,0.884407406,ignoring potential problems,non-cs
0.805492151,0.32166384,iii argue,non-cs
0.14450691,0.370746907,image search,non-cs
0.36643553,0.535071165,immediate substructures,non-cs
0.705048204,0.436518657,immersive sensations,non-cs
0.694260952,0.52305528,immune system,non-cs
0.455034581,0.708018941,implement algorithms,non-cs
0.324660983,0.593414557,implement computing tasks,non-cs
0.484087567,0.555080483,implement dynamic sets,non-cs
0.58500834,0.728110399,implemented boolean algebra,non-cs
0.612560337,0.396509515,implementing active networking concepts,non-cs
0.796197274,0.363004765,implements short,non-cs
0.53306571,0.331603291,important example,non-cs
0.27983159,0.408942692,important intangible exchanges,non-cs
0.673400046,0.356454234,important role,non-cs
0.479103672,0.602614332,important task,non-cs
0.770987919,0.730421229,important topics,non-cs
0.316590146,0.508477671,impractically high bandwidth requirements,non-cs
0.340312627,0.681713562,improve efficiency,non-cs
0.840145296,0.461051676,improve physical,non-cs
0.489001248,0.79161257,improve prediction,non-cs
0.393232664,0.414746707,inadequate communication infrastructure,non-cs
0.575467647,0.802370443,include predicates,non-cs
0.432811248,0.543539912,includes double hashing functionality,non-cs
0.326730758,0.8897555,includes supporting planning,non-cs
0.913874752,0.723168755,including brain damage,non-cs
0.310446019,0.615061534,including engineering,non-cs
0.591592297,0.856202338,including expression evaluation,non-cs
0.419787625,0.822167529,including meteorology,non-cs
0.405244897,0.443250028,including plagiarism detection,non-cs
0.413195529,0.253333577,including underwater,non-cs
0.408321084,0.313525573,including visual,non-cs
0.635144088,0.453999075,inclusion function j,non-cs
0.772396914,0.817222149,incorrect answer,non-cs
0.695825454,0.325145828,increasing one,non-cs
0.194157383,0.381041585,increasingly online communication patterns,non-cs
0.694126428,0.251802585,increasingly used,non-cs
0.247672656,0.24772984,independent areas,non-cs
0.151962761,0.555673951,independent call control,non-cs
0.518832962,0.869621266,independent classification tasks,non-cs
0.27254692,0.513151682,independent processors,non-cs
0.260310046,0.581997092,independent software entities interact,non-cs
0.631702652,0.891388525,indicates whether,non-cs
0.624368242,0.533863376,indicator function ia,non-cs
0.615890194,0.536630582,indicator functions,non-cs
0.602891032,0.520196108,indirect recursion occurs,non-cs
0.334383076,0.239854916,individual gates,non-cs
0.806340476,0.521578431,individual speaker reads text,non-cs
0.730519059,0.640024613,induction of regular languages,non-cs
0.690576695,0.710715176,inductive principle,non-cs
0.807760236,0.383641816,inductive step,non-cs
0.264492066,0.413191805,industry consortium,non-cs
0.767430593,0.442439498,informal way,non-cs
0.599587512,0.278203625,information may,non-cs
0.625160718,0.59360328,information processing paradigms inspired,non-cs
0.215699734,0.529584811,information technology methods,non-cs
0.306807511,0.658198304,information technologysystems designsoftware design descriptions,non-cs
0.795535482,0.858559784,inherent difficulty,non-cs
0.652089644,0.390591502,inheritance typically begins,non-cs
0.690721639,0.413585532,initial conditions,non-cs
0.428440984,0.972006906,initially considered,non-cs
0.326252352,0.450820415,input devices  physical environments,non-cs
0.271856563,0.809693526,input number,non-cs
0.548300431,0.455601102,inputs get bigger,non-cs
0.519045767,0.686656565,inspired computational methodologies,non-cs
0.329060752,0.563754789,inspired computing,non-cs
0.332428883,0.563999498,inspired computing relates,non-cs
0.329071375,0.566063387,inspired computing uses,non-cs
0.07222357,0.49994786,instance zero rise time,non-cs
0.415855919,0.303678856,instances seen,non-cs
0.653693406,0.64811395,instead written generically,non-cs
0.318341171,0.618829442,instruction multiple,non-cs
0.13945772,0.563064424,insurance company,non-cs
0.296005488,0.633572141,integrated development environments,non-cs
0.788113949,0.484235207,intelligent foraging behaviour,non-cs
0.919920111,0.699075815,intensive care settings,non-cs
0.645150188,0.409934638,interactive experience,non-cs
0.830003187,0.661795567,interdisciplinary field,non-cs
0.829616716,0.661084771,interdisciplinary subfield,non-cs
0.669669946,0.314558832,interest grew,non-cs
0.49347384,0.923657704,interfaces recommendation introduces,non-cs
0.841307536,0.610991057,interfaces workshop,non-cs
0.313429795,0.3581483,interlinked set,non-cs
0.580179234,0.37202841,intermediate representation,non-cs
0.346429484,0.498883291,intermediate storage,non-cs
0.864542092,0.516248582,internal state,non-cs
0.877785306,0.511348943,internal state changes,non-cs
0.611629048,0.397681794,internally use,non-cs
0.181534252,0.412086825,internet routing registry works,non-cs
0.455119821,0.713406346,interpret svm models,non-cs
0.909940104,0.718912035,intersection condition,non-cs
0.988605652,0.530594919,intolerably bad,non-cs
0.358410858,0.577728894,introductory computer science classes,non-cs
0.70037738,0.694594534,intuitionistic equivalents,non-cs
0.728061755,0.737538503,intuitive notion,non-cs
0.616242312,0.601181362,intuitive way using information,non-cs
0.687792524,0.698907314,intuitively understood,non-cs
0.694691447,0.847568538,inverse iteration algorithm requires solving,non-cs
0.342890979,0.904424165,investigating solutions,non-cs
0.26496547,0.31909112,involve large amounts,non-cs
0.600494579,0.36325802,involved merging,non-cs
0.834930224,0.349809485,involves looking,non-cs
0.720120761,0.327883552,ip  interpreted,non-cs
0.730711582,0.622768907,isolated vocabulary,non-cs
0.677437121,0.67465514,isolation exploiting semantics,non-cs
0.635886193,0.304290057,iteration replacing,non-cs
0.64474183,0.362270744,iterations converges,non-cs
0.397896632,0.601317501,iterative fashion,non-cs
0.694216107,0.860350694,iteratively solving,non-cs
0.720211805,0.73272743,iterator concept,non-cs
0.543330637,0.375344958,iterators pointing,non-cs
0.621789474,0.113610092,jennifer lopez worn,non-cs
0.639968993,0.112991751,john biggs,non-cs
0.640889006,0.111855317,john mccarthy,non-cs
0.265740123,0.440941741,join operation,non-cs
0.905351936,0.281902174,joint international conference,non-cs
0.596393046,0.519315192,joint parameters,non-cs
0.634951577,0.112566683,jonathan baxter,non-cs
0.638391087,0.11401893,joseph hodges,non-cs
0.54418886,0.856807084,judged primarily,non-cs
0.607037956,0.099471434,julius caesar,non-cs
0.019407043,0.495323396,k - sparse graphs,non-cs
0.651005211,0.109966504,kevin fall started,non-cs
0.476081759,0.695196053,key algorithm,non-cs
0.682961011,0.422778925,key distinction,non-cs
0.669015961,0.350988821,key greater,non-cs
0.295162891,0.196985085,key properties,non-cs
0.672784549,0.355553953,key role,non-cs
0.436645838,0.412320758,lacks specialized features,non-cs
0.411297469,0.660330358,laman graphs arising,non-cs
0.455777964,0.237211649,lance fortnow,non-cs
0.687928164,0.405402475,landmark points,non-cs
0.660764497,0.448554427,langevin dynamics,non-cs
0.856877939,0.418641673,large body,non-cs
0.600127049,0.778673317,large deep generative models,non-cs
0.259763089,0.306690736,large number,non-cs
0.468946986,0.634410519,large sparse matrices,non-cs
0.251849401,0.30910829,large values,non-cs
0.309451752,0.256496286,large workspace,non-cs
0.269257238,0.368347701,largely based,non-cs
0.249720461,0.293157717,larger scale,non-cs
0.238126437,0.411086162,larger services infrastructure called,non-cs
0.639332085,0.093908771,larry stockmeyer  proceedings,non-cs
0.633012831,0.189342931,lars rnnbck,non-cs
0.34377033,0.424942559,laser lighting display,non-cs
0.479051893,0.340464029,last child node,non-cs
0.485781487,0.334906223,last step,non-cs
0.480055702,0.190128684,last two categories,non-cs
0.707034493,0.299470973,later expanded,non-cs
0.705712324,0.296060861,later used,non-cs
0.594194908,0.253632515,latter asks,non-cs
0.685212175,0.456190427,latter case form,non-cs
0.591805703,0.254588233,latter might,non-cs
0.58486115,0.254230454,latter notion,non-cs
0.145216042,0.370727356,launched google image search,non-cs
0.519370285,0.970666779,laws commonly apply,non-cs
0.753876078,0.330941655,lazy inheritance,non-cs
0.097886484,0.345488507,lazy loading,non-cs
0.097985871,0.345689003,lazy loading demonstrated,non-cs
0.190844102,0.468636882,lazy loading mozilla web dev,non-cs
0.633628898,0.195435289,lcfrs  one,non-cs
0.655746927,0.64481329,lcfrs grammar,non-cs
0.531138443,0.810515062,lda  normal discriminant analysis,non-cs
0.797882991,0.640514821,leading ai textbooks define,non-cs
0.596665307,0.279210775,leak information,non-cs
0.855605,0.586338944,learn interactions following,non-cs
0.840724194,0.575181433,learners become aware,non-cs
0.846781744,0.560113442,learning state,non-cs
0.701601576,0.171263884,least astonishment,non-cs
0.691286123,0.183465183,least one,non-cs
0.689394195,0.186310025,least one member,non-cs
0.700218129,0.173686647,least surprise,non-cs
0.830375018,0.624476028,lecture notes,non-cs
0.542412996,0.227512958,left child,non-cs
0.524520113,0.235657763,left subtree,non-cs
0.716514347,0.724954124,legal concept distinct,non-cs
0.609733679,0.113414453,leo breiman,non-cs
0.443318457,0.191359555,less common varieties,non-cs
0.086435717,0.428191766,less costly,non-cs
0.187943932,0.215332269,less detailed descriptions,non-cs
0.58059206,0.198792496,less died,non-cs
0.585625898,0.197090791,less like,non-cs
0.200556178,0.768244996,level details,non-cs
0.47989231,0.605043472,level tasks,non-cs
0.362241651,0.234972964,light entering,non-cs
0.167738496,0.653999979,lightweight application,non-cs
0.491647748,0.246468667,like aspect,non-cs
0.307220337,0.567261408,like crash simulations,non-cs
0.458475505,0.245500226,like environment,non-cs
0.774673768,0.41120649,like flexibility,non-cs
0.212743335,0.504074374,like many consumer cpus today,non-cs
0.449864562,0.155974553,like strings,non-cs
0.651096731,0.64485396,like syntax,non-cs
0.675886284,0.467699896,like topology,non-cs
0.585538246,0.29621528,likely possibilities often obtained,non-cs
0.188385443,0.218292096,limited comparison,non-cs
0.188485899,0.216954066,limited information,non-cs
0.188865644,0.217800175,limited number,non-cs
0.528333393,0.786086022,linear discriminant,non-cs
0.544709764,0.543405914,linear frequency,non-cs
0.295919576,0.28576143,lines representing,non-cs
0.709902104,0.706792533,linguistic notations,non-cs
0.681408854,0.738385006,linguistic theory,non-cs
0.632030696,0.333393807,links connected,non-cs
0.033824236,0.438566383,list elements,non-cs
0.63672437,0.247477082,listed directly,non-cs
0.560232242,0.649123465,literal implementation,non-cs
0.171005743,0.265554511,little computation,non-cs
0.176427027,0.265255386,little effect,non-cs
0.64122551,0.116904203,llew mason,non-cs
0.653516973,0.131717076,llewellyn thomas,non-cs
0.291238629,0.363593955,local approach,non-cs
0.277227963,0.372891467,local eigenmodes,non-cs
0.526405356,0.293950859,local searching,non-cs
0.334605448,0.241697797,logic gates,non-cs
0.426171918,0.625689703,logical objects,non-cs
0.481056941,0.623018032,logical operation performed,non-cs
0.698842656,0.760240953,logical point,non-cs
0.605311773,0.551733168,logically associated,non-cs
0.668437515,0.668066388,logically orthogonal aspects,non-cs
0.539637006,0.346659935,long history,non-cs
0.425584827,0.820524106,long range numerical weather prediction,non-cs
0.720045734,0.683627593,longer completely define,non-cs
0.582510297,0.412706526,longer periods,non-cs
0.474982479,0.372911506,loop come,non-cs
0.47292758,0.376079964,loop interchange depends,non-cs
0.473475872,0.374194452,loop interchange may lead,non-cs
0.092063568,0.443108124,low bytes,non-cs
0.091045037,0.44323209,low cpu usage,non-cs
0.479254145,0.407961798,lower bound,non-cs
0.4774273,0.408083361,lower bounds,non-cs
0.81147938,0.375124132,lower lip,non-cs
0.864130858,0.680884316,machine ethics differs,non-cs
0.487721219,0.663043363,machine learning algorithm studied since 1970s,non-cs
0.8111571,0.589953947,machine learning technique used,non-cs
0.273792481,0.545750479,made machines,non-cs
0.169635177,0.684255201,made possible,non-cs
0.416691446,0.947500158,made sense,non-cs
0.407524223,0.315455709,made visible,non-cs
0.345235838,0.468518961,magnetic storage media,non-cs
0.346668812,0.465903247,magnetic tapes,non-cs
0.552375638,0.211759664,main advantage,non-cs
0.55042069,0.426546993,main benefit,non-cs
0.679122138,0.431649044,main difference,non-cs
0.617158308,0.521449524,main foci,non-cs
0.266540537,0.456912322,main operation performed,non-cs
0.722520505,0.770683533,main principles,non-cs
0.296434831,0.194333516,main property,non-cs
0.02466425,0.446497818,maintain ordered lists,non-cs
0.780334344,0.879836845,major challenges,non-cs
0.905108936,0.281216399,major conference,non-cs
0.277157689,0.588059167,major innovations,non-cs
0.769674105,0.872963301,major problem,non-cs
0.604981608,0.464142333,major purpose,non-cs
0.503309055,0.466715634,major subset,non-cs
0.298248192,0.486344776,making unit situated,non-cs
0.203918772,0.762171007,managing information,non-cs
0.538564309,0.671565748,manipulate using standard dense,non-cs
0.234357671,0.354843469,many applications,non-cs
0.234985906,0.353053514,many applications especially,non-cs
0.519955656,0.628811836,many binary search trees,non-cs
0.290034633,0.278891559,many block ciphers,non-cs
0.225653883,0.360951155,many devices,non-cs
0.846949171,0.414171443,many different limbs,non-cs
0.482815936,0.623508552,many different matrix decompositions,non-cs
0.830516421,0.658532059,many disciplines,non-cs
0.976569071,0.68535659,many divide,non-cs
0.547661611,0.458062148,many factors,non-cs
0.275447541,0.216065304,many fields,non-cs
0.40506326,0.211605701,many forms,non-cs
0.540137874,0.625452875,many hypothesized types,non-cs
0.606124598,0.667362266,many important complexity classes,non-cs
0.829310311,0.659765472,many interdisciplinary socio,non-cs
0.732074852,0.640710627,many languages,non-cs
0.363801163,0.516415882,many memory debuggers require applications,non-cs
0.382733102,0.703580758,many optimization methods use,non-cs
0.398556427,0.188723656,many people,non-cs
0.605307293,0.872204986,many popular primality tests,non-cs
0.290977686,0.676210312,many potential implementations,non-cs
0.611683369,0.654736605,many programming languages,non-cs
0.292808538,0.197284853,many properties,non-cs
0.36370218,0.716991902,many register allocation approaches optimize,non-cs
0.416255555,0.193813824,many types,non-cs
0.422438984,0.189576303,many varieties,non-cs
0.359099599,0.599887857,map making world,non-cs
0.200778288,0.319176154,map updates,non-cs
0.815589986,0.423901028,mapping entirely determined,non-cs
0.562691928,0.608813206,maps precisely,non-cs
0.620880607,0.112011646,marcus frean,non-cs
0.515725421,0.101497647,marian petre,non-cs
0.60475995,0.119835927,mario szegedy,non-cs
0.640410778,0.116185199,mark torgerson,non-cs
0.298636777,0.18945173,markov property described,non-cs
0.493716311,0.495069214,markov random field may,non-cs
0.55938728,0.888598726,matching input,non-cs
0.772048373,0.678266173,materials science,non-cs
0.634035652,0.736918418,mathematical computability theorists study,non-cs
0.617209695,0.696557381,mathematical extension,non-cs
0.79642561,0.665787158,mathematical fields,non-cs
0.641044966,0.712497078,mathematical foundations,non-cs
0.697509508,0.848420003,mathematical optimization problem including constraints,non-cs
0.699039955,0.849031847,mathematical optimization problems involving,non-cs
0.532475533,0.909383347,mathematical proof certifying,non-cs
0.638134541,0.710571279,mathematical reasoning,non-cs
0.795425212,0.665842181,mathematical sciences,non-cs
0.640804378,0.727762395,mathematical systems theory,non-cs
0.537440715,0.683329765,mathematical tool designed,non-cs
0.797006385,0.661261544,mathematics focused,non-cs
0.473204166,0.715791459,matrix algorithms,non-cs
0.516592611,0.540482618,matrix containing,non-cs
0.51913629,0.546168393,matrix structures,non-cs
0.629054407,0.121669199,matthew kwan,non-cs
0.611052241,0.112294291,matthias braun,non-cs
0.374542608,0.442378208,maximal number,non-cs
0.351539751,0.680005995,maximize use,non-cs
0.656728396,0.481009303,maximizing comfort,non-cs
0.376955839,0.447096074,maximum amount,non-cs
0.536021903,0.423709011,maximum value,non-cs
0.625366478,0.261157485,may also,non-cs
0.188999965,0.555355132,may also include accounting software,non-cs
0.607049994,0.307630473,may execute,non-cs
0.329219967,0.685209881,may improve,non-cs
0.377200764,0.504317276,may include pointer functions,non-cs
0.393104522,0.415567298,may lack continuous network connectivity,non-cs
0.087748796,0.562798837,may recognize known ciphertexts,non-cs
0.627280984,0.269982254,may refer,non-cs
0.823381069,0.61755677,may use knowledge,non-cs
0.595762215,0.854270852,mccarthy evaluation,non-cs
0.661401454,0.452721702,mcgurk effect arises,non-cs
0.660914397,0.453578734,mcgurk effect based,non-cs
0.463701747,0.717188351,md simulations,non-cs
0.691171551,0.63836609,measure molecular dynamics,non-cs
0.457692778,0.799386416,measuring properties,non-cs
0.575898487,0.577214552,mechanical systems,non-cs
0.656128145,0.332895141,media player known,non-cs
0.21209395,0.420886854,mediated communications,non-cs
0.701945365,0.482183772,mediated reality,non-cs
0.88319637,0.715638991,medical imaging also establishes,non-cs
0.895834259,0.716431697,medical reasons,non-cs
0.536913892,0.945359874,meet third normal form standards,non-cs
0.798832722,0.439780442,meet third normal form would,non-cs
0.251127341,0.613955034,meeting software requirements rather,non-cs
0.642846325,0.384472328,membership inference,non-cs
0.630205905,0.524550991,membership inference attacks,non-cs
0.360820524,0.518962772,memory debuggers work,non-cs
0.435591576,0.454359584,memory leaks due,non-cs
0.862502059,0.519060692,mental states,non-cs
0.763580122,0.844836439,mental weaknesses,non-cs
0.462066834,1,mentioned explicitly,non-cs
0.264224018,0.442901101,merge operation,non-cs
0.342038543,0.337093684,mergeable heap structures,non-cs
0.198642505,0.629412566,messaging open service interface definition,non-cs
0.70079944,0.551016076,metacognition concerned,non-cs
0.442207437,0.695305381,method used,non-cs
0.424159441,0.729990972,methods defined,non-cs
0.781749304,0.604684416,methods including,non-cs
0.778047247,0.603499316,methods may,non-cs
0.409539565,0.462664169,metric facility location problem,non-cs
0.381577825,0.270962588,metric k-center,non-cs
0.642343784,0.112667678,michael collins,non-cs
0.644723519,0.111374791,michael halliday,non-cs
0.682568742,0.485034,microbial intelligence,non-cs
0.211356181,0.611568936,microsoft created,non-cs
0.212143382,0.611493599,microsoft developed,non-cs
0.208255433,0.610287635,microsoft since,non-cs
0.381822085,0.498629916,might also need memory debuggers,non-cs
0.601184561,0.27982015,might contain,non-cs
0.398786273,0.490669975,might instead make cryptanalysis easier,non-cs
0.619571344,0.271449797,might specify,non-cs
0.59907994,0.460778526,military significance,non-cs
0.388983971,0.489667057,min item allocation,non-cs
0.439683299,0.411461593,minimal evaluation,non-cs
0.348876747,0.708327074,minimizing cost,non-cs
0.400543001,0.515528092,minimum capacity,non-cs
0.505609034,0.077697533,minimum cut,non-cs
0.852813747,0.63700251,minimum feedback arc set,non-cs
0.773275825,0.814620808,misleading equivalence,non-cs
0.240866809,0.623866082,mit open courseware,non-cs
0.664760899,0.164746645,mit press,non-cs
0.285129959,0.411510348,mit scheme,non-cs
0.638160445,0.12167609,mitchell waldrop,non-cs
0.703005759,0.478872268,mixed reality,non-cs
0.614555935,0.842408279,modality studied,non-cs
0.711762472,0.509253317,model context,non-cs
0.5741761,0.749373803,model nonlinear processes,non-cs
0.721104191,0.457584653,model sequences,non-cs
0.727077612,0.454831434,model various low,non-cs
0.304339275,0.638690256,modeling systems,non-cs
0.727498305,0.458735859,models need,non-cs
0.240526277,0.595825957,modern application,non-cs
0.334354142,0.388314295,modern branch,non-cs
0.787452253,0.607429857,modern practice offers essentially,non-cs
0.40616636,0.709504313,modern robust optimization deals primarily,non-cs
0.845789521,0.494501318,modern self,non-cs
0.660236196,0.795066289,modern study,non-cs
0.23821223,0.583100758,modern technology,non-cs
0.294325189,0.654307614,modify class prototype,non-cs
0.754110071,0.662117533,molecular biology,non-cs
0.586552744,0.549537778,molecular dynamics generally leads,non-cs
0.577586605,0.690478556,molecular dynamics models,non-cs
