tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,phrase,label
0.657722578,0.344673024,0.528026349,0.604969775,found applications,non-cs
0.835726332,0.254776017,0.482848237,0.495775113,foundational contribution,non-cs
0.292605457,0.621498006,0.261556481,0.660779257,fpgas also make extensive use,non-cs
0.618155612,0.506816417,0.141314841,0.689026679,free content projects,non-cs
0.620010095,0.506390828,0.141347503,0.687561408,free languages,non-cs
0.616095212,0.506546562,0.141610024,0.689101833,free rewriting systems,non-cs
0.540369306,0.496908299,0.150354821,0.695488488,freedom per arm,non-cs
0.441315289,0.241067925,0.407633792,0.457754925,frequently used,non-cs
0.510805389,0.232077919,0.226233286,0.330826613,frozen spots,non-cs
0.374044596,0.530079884,0.365978187,0.607092238,fu xi,non-cs
0.791842224,0.539741516,0.321627479,0.494765619,full title,non-cs
0.698489332,0.465210078,0.273086768,0.534533826,fully automated mode,non-cs
0.763211567,0.499341651,0.320010536,0.488160583,fully extended,non-cs
0.705260757,0.473487212,0.282149301,0.529352049,fully self,non-cs
0.13450937,0.577523414,0.394864496,0.614524216,function 1 calls function 2,non-cs
0.097722201,0.53591218,0.444700855,0.595643802,function 2 calls function 3,non-cs
0.097832691,0.535904356,0.444757571,0.595340721,function 3 calls function 1,non-cs
0.579710673,0.426750681,0.651468353,0.496920119,function evaluates,non-cs
0.567298069,0.661852488,0.683251065,0.531684919,functional programming community,non-cs
0.532305805,0.41689253,0.661284435,0.461800715,functions measuring,non-cs
0.460246453,0.273181336,0.182544265,0.428175991,functions without,non-cs
0.852021637,0.224050613,0.460843607,0.497840508,fundamental concept,non-cs
0.17129668,0.285946165,0.3659148,0.353638037,fundamental limit,non-cs
0.174203333,0.286119537,0.365638329,0.353103074,fundamental limits,non-cs
0.855966197,0.223560645,0.459443584,0.501570879,fundamental operation,non-cs
0.87046196,0.230632419,0.46220924,0.50379372,fundamental principles,non-cs
0.848354641,0.217650612,0.458302037,0.495346103,fundamental requirement,non-cs
0.880854593,0.595381927,0.609042046,0.433848773,furthered researched,non-cs
0.285597837,0.403581055,0.464890906,0.484407457,future capability,non-cs
0.227865329,0.363551835,0.241886095,0.408019085,fuzzy markup language edited,non-cs
0.241129368,0.329973156,0.262041595,0.433686276,fuzzy set defined,non-cs
0.431475312,0.433152644,0.117772302,0.475665118,fuzzy system independently,non-cs
0.636753658,0.439027595,0.823311174,0.711259135,gaming businesses,non-cs
0.315334877,0.588344586,0.102189333,0.621179229,garbage collection handbook,non-cs
0.861560967,0.483663195,0.63007098,0.615285779,gathering information,non-cs
0.53762983,0.650507996,0.465488893,0.604141364,gdel prize,non-cs
0.424616532,0.373371453,0.451421685,0.615642256,general concept,non-cs
0.53259138,0.940064474,0.452274643,0.646447879,general functional gradient boosting perspective,non-cs
0.420683362,0.653926825,0.702602057,0.534494764,general programming languages,non-cs
0.411729063,0.378923934,0.451793743,0.601063936,general question,non-cs
0.392031938,0.375669937,0.447716081,0.636283826,general set,non-cs
0.399653493,0.375196095,0.448659677,0.630632234,general setting,non-cs
0.155565199,0.343604728,0.520301088,0.558073811,generalized answers,non-cs
0.155185486,0.34649973,0.520321857,0.554727061,generalized form,non-cs
0.152618481,0.354674973,0.520251409,0.545489595,generalized max,non-cs
0.636886648,0.390322694,0.416888914,0.550249377,generalizes well,non-cs
0.496628776,0.427990202,0.39085278,0.510584207,generally attributed,non-cs
0.510603101,0.408733764,0.374758503,0.506092141,generally designed,non-cs
0.862310054,0.389404243,0.399038499,0.477778663,generally give prime factors,non-cs
0.613190098,0.22890016,0.133053667,0.380811118,generally slower,non-cs
0.733199735,0.251828907,0.303497836,0.636884012,generate reasonable predictions across,non-cs
0.82618686,0.414857469,0.757896613,0.427522473,generated music plus visualization combinations,non-cs
0.812219486,0.470812355,0.637619807,0.63858575,generated perceptual information,non-cs
0.642165186,0.323407622,0.664511393,0.658236223,generates animated imagery based,non-cs
0.653364877,0.469884286,0.565820848,0.444649632,generates values,non-cs
0.501198379,0.46402097,0.135451844,0.388590581,generic concept,non-cs
0.517314008,0.661410839,0.684668337,0.344277792,generic functions implemented,non-cs
0.492992402,0.471606108,0.126721395,0.386021978,generic process,non-cs
0.530055072,0.462211536,0.153262891,0.38178777,generic programming approach,non-cs
0.530579513,0.461776155,0.154504458,0.381949544,generic programming centers around,non-cs
0.664021776,0.365781589,0.148195998,0.500051171,gentle introduction,non-cs
0.210566448,0.413737816,0.391123174,0.59685229,geographical access control may,non-cs
0.47353961,0.388666302,0.670516635,0.443891229,geometric variation inferred,non-cs
0.341674684,0.681394249,0.420605509,0.737637851,georg cantor,non-cs
0.037621509,0.68033312,0.569621417,0.548210686,german mathematicians richard dedekind,non-cs
0.635367796,0.372286934,0.389108017,0.68674822,get agreement,non-cs
0.566731648,0.534289574,0.378849116,0.715462836,giovanni acampora,non-cs
0.665139132,0.084859375,0.375676643,0.579263626,give better results,non-cs
0.677051522,0.495682294,0.451209888,0.451527457,given criterion,non-cs
0.67776777,0.493770851,0.453300796,0.445413239,given outcome,non-cs
0.485801644,0.479035231,0.215582293,0.477316935,given plaintext,non-cs
0.676951195,0.495447676,0.449457249,0.44970431,given point,non-cs
0.562631909,0.484667373,0.56406345,0.377299839,given qubits,non-cs
0.65701788,0.51915423,0.444586766,0.47263821,given sequence,non-cs
0.660768707,0.508203427,0.443657412,0.468688955,given set,non-cs
0.678223583,0.54775255,0.431871912,0.42724395,given time,non-cs
0.303636358,0.357447902,0.533705369,0.300893514,given vertex,non-cs
0.581639082,0.298792558,0.500011126,0.553649528,gives rise,non-cs
0.476820571,0.442343982,0.443883861,0.283572295,giving several semantics linked,non-cs
0.495636536,0.401557762,0.717748198,0.270144952,global approach,non-cs
0.485435115,0.41063326,0.7193507,0.234756227,global pooling layers along,non-cs
0.514557904,0.397156919,0.742599685,0.274985188,global robustness,non-cs
0.496547724,0.403857643,0.731267041,0.251005967,global search properties,non-cs
0.466555509,0.498445081,0.906398394,0.762058715,go onto compact discs,non-cs
0.54545092,0.254214593,0.287651916,0.630647186,good behavior,non-cs
0.539024889,0.242086052,0.302255855,0.55010045,good clustering,non-cs
0.582382276,0.537932289,0.991522148,0.731344678,google images,non-cs
0.582374616,0.537930877,0.991509182,0.731332742,google paired,non-cs
0.134346948,0.602272908,0.624848507,0.674222635,gordon research conference,non-cs
0.572461382,0.395707849,0.053904937,0.316389005,gradient boosting combines weak,non-cs
0.529029512,0.947175102,0.442422182,0.670161694,gradient boosting originated,non-cs
0.538339492,0.486807735,0.507485381,0.878955893,graphics system may combine,non-cs
0.499477171,0.161622247,0.409384408,0.553713753,great interest,non-cs
0.116374551,0.32135011,0.339374172,0.580300877,green versace dress,non-cs
0.621861369,0.266218918,0.475954689,0.666147757,growable array,non-cs
0.542409118,0.141674945,0.291258767,0.30379827,guaranteed worst,non-cs
0.487272941,0.536701221,0.590669977,0.718679836,hand calculations,non-cs
0.579229065,0.394952205,0.528979643,0.778518406,handle changes,non-cs
0.670848516,0.802432279,0.528550957,0.526237668,handle sequence data,non-cs
0.485615591,0.177920791,0.416658194,0.299243356,hard problem,non-cs
0.489760993,0.1790592,0.419254336,0.299920375,hard problems,non-cs
0.706056324,0.474007733,0.744041476,0.604678656,hardware architecture devoted,non-cs
0.479204382,0.743047291,0.193094355,0.5408572,hash join designed,non-cs
0.885037688,0.471320466,0.366587709,0.416088746,hash table approaches maximum capacity,non-cs
0.252812565,0.764177269,0.393527165,0.497981863,helmholtz machine contains two networks,non-cs
0.25261278,0.58493865,0.283786876,0.653373551,helmholtz machines may also,non-cs
0.241078023,0.492409638,0.511905998,0.230724377,help prevent,non-cs
0.421953829,0.707821616,0.41428913,0.737309788,hermann von helmholtz,non-cs
0.693037328,0.850326184,0.486895897,0.410355255,hexadecimal floating point  base eight,non-cs
0.283735389,0.193759633,0.271643549,0.354275565,hidden state reparameterizations,non-cs
0.38441567,0.468164271,0.573446221,0.511745501,hierarchy based,non-cs
0.565510323,0.152650977,0.399869907,0.520731127,high accuracy,non-cs
0.556900983,0.142095501,0.415822707,0.482933923,high degree,non-cs
0.658869037,0.037758518,0.435658932,0.527519926,higher level,non-cs
0.660640416,0.047810821,0.424950631,0.536567258,higher standards,non-cs
0.57774005,0.267728084,0.401663139,0.526280608,highly likely,non-cs
0.555351306,0.148230205,0.408405846,0.489597705,highly tailored,non-cs
0.566868715,0.20089293,0.642170523,0.516922601,highway map,non-cs
0.424086399,0.561870799,0.3958135,0.662531547,hilarie orman,non-cs
0.426981015,0.730520843,0.832146735,0.57119039,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.518891372,0.640330718,0.955610985,0.607203741,hobbyist computers like,non-cs
0.653314649,0.483318735,0.264345059,0.701371781,holistic measure,non-cs
0.473459938,0.424158749,0.422796272,0.728423888,hollywood principle,non-cs
0.378094113,0.950479687,0.553518968,0.732090513,honey bee swarm,non-cs
0.450951504,0.301674093,0.645629645,0.863119862,hospital environments,non-cs
0.501732621,0.165283664,0.39814802,0.559380025,hot spots,non-cs
0.367931824,0.527684962,0.362381045,0.602952874,hui wang,non-cs
0.754847469,0.347196256,0.615577408,0.689490731,human behaviour explained,non-cs
0.784233041,0.389665431,0.591804449,0.715510669,human body,non-cs
0.79573053,0.379580467,0.590744771,0.702457579,human drivers,non-cs
0.77735236,0.373142868,0.599850396,0.712645296,human mind,non-cs
0.548099965,0.442841128,0.333520745,0.421026021,human movement primarily used,non-cs
0.78647586,0.380736101,0.593118989,0.710706548,human person,non-cs
0.809019218,0.339839973,0.643793888,0.654681697,human presence detection,non-cs
0.809858916,0.339409815,0.644593234,0.654002421,human presence detection technologies,non-cs
0.774910485,0.370788635,0.599522345,0.700825966,human use,non-cs
0.742704452,0.754758605,0.798364591,0.573536429,humanoid robots typically,non-cs
0.248712232,0.51611505,0.414854085,0.499758308,hypothetical scenario,non-cs
0.461570667,0.834297786,0.787200723,0.720598054,ibm code pages 037,non-cs
0.747859893,0.338497518,0.226350044,0.6239026,ideal logic gate,non-cs
0.588308734,0.263420349,0.247210823,0.669372486,ideal physical device,non-cs
0.772522233,0.308635401,0.35913692,0.625743253,idealized model,non-cs
0.798368148,0.308409211,0.362092016,0.628613907,idealized switches,non-cs
0.577655555,0.241369037,0.351619186,0.080802091,identify abnormalities,non-cs
0.378547106,0.401255286,0.541819846,0.692271596,identify compounds,non-cs
0.577225661,0.241719151,0.349853515,0.082397663,identify defects,non-cs
0.451760066,0.200465323,0.630092134,0.424776892,identify regions,non-cs
0.409607908,0.505915983,0.783846208,0.296590661,ieee international symposium,non-cs
0.486169254,0.153673486,0.216078145,0.436820078,ignoring potential problems,non-cs
0.028125744,0.455025993,0.47756367,0.483948465,iii argue,non-cs
0.42736024,0.465912296,0.576701155,0.806741144,image search,non-cs
0.688684844,0.291305701,0.48419311,0.307863346,immediate substructures,non-cs
0.64793905,0.148380207,0.508639345,0.627090456,immersive sensations,non-cs
0.324466884,0.348243509,0.554238734,0.865968387,immune system,non-cs
0.323158755,0.638151805,0.769752086,0.484240737,implement algorithms,non-cs
0.584481796,0.57211593,0.828515841,0.603668888,implement computing tasks,non-cs
0.502990025,0.361269701,0.530776044,0.840911368,implement dynamic sets,non-cs
0.26893962,0.711832601,0.787599267,0.724728569,implemented boolean algebra,non-cs
0.605803164,0.400196834,0.843883177,0.401997664,implementing active networking concepts,non-cs
0.66670464,0.329814196,0.120321066,0.419873835,implements short,non-cs
0.529212958,0.230840282,0.511808722,0.387292375,important example,non-cs
0.514268454,0.234914699,0.550142318,0.427506881,important intangible exchanges,non-cs
0.51896032,0.225527703,0.508507051,0.387148008,important role,non-cs
0.518534445,0.223991193,0.500632713,0.381525922,important task,non-cs
0.517371499,0.223869178,0.500657174,0.383384451,important topics,non-cs
0.537874136,0.110736322,0.424104141,0.330079478,impractically high bandwidth requirements,non-cs
0.629118544,0.076782016,0.369093418,0.623908423,improve efficiency,non-cs
0.66908999,0.072281122,0.39386733,0.637858532,improve physical,non-cs
0.627332278,0.070563606,0.371051133,0.625703843,improve prediction,non-cs
0.41643671,0.16164552,0.26289806,0.264203605,inadequate communication infrastructure,non-cs
0.33614524,0.510934138,0.564966142,0.558166838,include predicates,non-cs
0.349955656,0.714296559,0.213032086,0.505242999,includes double hashing functionality,non-cs
0.670014822,0.288908914,0.454432299,0.668053118,includes supporting planning,non-cs
0.468670031,0.034255788,0.306956082,0.428113224,including brain damage,non-cs
0.606769425,0.622968688,0.675492304,0.744966426,including engineering,non-cs
0.666431916,0.320490008,0.616625886,0.558921909,including expression evaluation,non-cs
0.351969117,0.241375133,0.762825301,0.349179567,including meteorology,non-cs
0.521493196,0.220094218,0.313331247,0.134942708,including plagiarism detection,non-cs
0.807468197,0.666964994,0.491481334,0.458310234,including underwater,non-cs
0.653611659,0.312004684,0.57149184,0.676522438,including visual,non-cs
0.305530694,0.553650728,0.561583858,0.594319071,inclusion function j,non-cs
0.438124779,0.247369924,0.287261345,0.279977483,incorrect answer,non-cs
0.530916376,0.025532852,0.477221899,0.492589665,increasing one,non-cs
0.500988398,0.386260586,0.959253739,0.546401674,increasingly online communication patterns,non-cs
0.465773309,0.271170498,0.464444599,0.401880148,increasingly used,non-cs
0.469586654,0.450910166,0.137959988,0.547396762,independent areas,non-cs
0.421965314,0.464330005,0.155636672,0.620865268,independent call control,non-cs
0.435884986,0.467662849,0.135330969,0.535329711,independent classification tasks,non-cs
0.439238664,0.475147174,0.11744919,0.506665542,independent processors,non-cs
0.415589041,0.493514984,0.124569271,0.538454979,independent software entities interact,non-cs
0.755127736,0.768887682,0.434679517,0.545345499,indicates whether,non-cs
0.524997645,0.387147418,0.619392948,0.525060669,indicator function ia,non-cs
0.531241458,0.395828374,0.621337904,0.519577298,indicator functions,non-cs
0.362273502,0.581394263,0.487987283,0.483683125,indirect recursion occurs,non-cs
0.475764121,0.50024678,0.425077986,0.350050936,individual gates,non-cs
0.333175611,0.320296547,0.613597286,0.666066571,individual speaker reads text,non-cs
0.494933125,0.60860267,0.261557864,0.567954136,induction of regular languages,non-cs
0.377925993,0.568466345,0.461586598,0.53449057,inductive principle,non-cs
0.372634765,0.565887578,0.455798331,0.535009471,inductive step,non-cs
0.776164015,0.616259317,0.562839435,0.60448753,industry consortium,non-cs
0.648533434,0.35444184,0.148486142,0.463077378,informal way,non-cs
0.214154136,0.430509437,0.391303811,0.549936821,information may,non-cs
0.512375286,0.53167503,0.719343295,0.60899684,information processing paradigms inspired,non-cs
0.557974772,0.54392152,0.718286897,0.591255385,information technology methods,non-cs
0.597753571,0.77510023,0.653152863,0.502969467,information technologysystems designsoftware design descriptions,non-cs
0.453955477,0.173814239,0.391300162,0.274146195,inherent difficulty,non-cs
0.414438904,0.385648194,0.322349258,0.419479285,inheritance typically begins,non-cs
0.588510857,0.699881639,0.432995757,0.367314372,initial conditions,non-cs
0.611262042,0.762940275,0.472510588,0.276914149,initially considered,non-cs
0.72660919,0.515029491,0.606334369,0.740115283,input devices  physical environments,non-cs
0.522804446,0.571792606,0.525054676,0.345055661,input number,non-cs
0.617729478,0.043866424,0.473039982,0.439269359,inputs get bigger,non-cs
0.432564141,0.575907668,0.807853627,0.545565309,inspired computational methodologies,non-cs
0.69192782,0.616682015,0.794121087,0.595925702,inspired computing,non-cs
0.69365709,0.617713327,0.794589593,0.59501412,inspired computing relates,non-cs
0.694256421,0.617628599,0.794519876,0.594746467,inspired computing uses,non-cs
0.462131193,0.282781065,0.156839954,0.48890156,instance zero rise time,non-cs
0.552674501,0.504036478,0.484043475,0.499683472,instances seen,non-cs
0.494834663,0.437786939,0.144491793,0.409465577,instead written generically,non-cs
0.435079326,0.49928859,0.368434181,0.268144899,instruction multiple,non-cs
0.321251976,0.705354834,0.454995813,0.520972907,insurance company,non-cs
0.60626927,0.414041114,0.730446034,0.69184745,integrated development environments,non-cs
0.701948284,0.179820249,0.28330631,0.663504271,intelligent foraging behaviour,non-cs
0.460799841,0.296512002,0.646852376,0.858468071,intensive care settings,non-cs
0.704863913,0.472345866,0.8416543,0.437649234,interactive experience,non-cs
0.38876242,0.367598616,0.553083015,0.144734448,interdisciplinary field,non-cs
0.388685826,0.367588498,0.553216572,0.144536035,interdisciplinary subfield,non-cs
0.457709694,0.134738624,0.43178754,0.573585314,interest grew,non-cs
0.660470463,0.638043316,0.558065581,0.585041762,interfaces recommendation introduces,non-cs
0.677354219,0.634850025,0.544175874,0.589265922,interfaces workshop,non-cs
0.634191693,0.467371596,0.506374311,0.7062949,interlinked set,non-cs
0.637368544,0.414638237,0.239964751,0.353795117,intermediate representation,non-cs
0.638614391,0.418454076,0.241556807,0.353487819,intermediate storage,non-cs
0.331333301,0.442805018,0.304804326,0.33724644,internal state,non-cs
0.33031881,0.442468837,0.305074667,0.336661892,internal state changes,non-cs
0.838977991,0.489478865,0.54863343,0.583145222,internally use,non-cs
0.527256343,0.441539332,0.951430591,0.608705695,internet routing registry works,non-cs
0.496724841,0.532938822,0.653023937,0.47968418,interpret svm models,non-cs
0.566157373,0.223252853,0.644824814,0.516756281,intersection condition,non-cs
0.500130999,0.132687101,0.311713782,0.280154444,intolerably bad,non-cs
0.492606767,0.783263729,0.87864194,0.61506949,introductory computer science classes,non-cs
0.726801338,0.479398664,0.534147985,0.442640771,intuitionistic equivalents,non-cs
0.639049196,0.187926217,0.306728127,0.691762039,intuitive notion,non-cs
0.64429849,0.188526962,0.303947507,0.692833302,intuitive way using information,non-cs
0.623087723,0.331711014,0.296979904,0.587607909,intuitively understood,non-cs
0.26309875,0.491268953,0.799800467,0.55665967,inverse iteration algorithm requires solving,non-cs
0.765091615,0.312492938,0.591336288,0.394272238,investigating solutions,non-cs
0.542548368,0.122194064,0.446132656,0.403933695,involve large amounts,non-cs
0.617395634,0.441429355,0.518327004,0.691315196,involved merging,non-cs
0.582881826,0.310300275,0.584736364,0.635472488,involves looking,non-cs
0.846410982,0.568531549,0.733229342,0.694023525,ip  interpreted,non-cs
0.554065648,0.322485042,0.174714112,0.393210437,isolated vocabulary,non-cs
0.600020759,0.406255574,0.483900984,0.097425561,isolation exploiting semantics,non-cs
0.277657465,0.603085645,0.42674076,0.294220652,iteration replacing,non-cs
0.809415944,0.411335945,0.530143815,0.503543922,iterations converges,non-cs
0.600960013,0.500950369,0.57119645,0.224421633,iterative fashion,non-cs
0.747667087,0.260437132,0.588197383,0.337459695,iteratively solving,non-cs
0.685182996,0.629289881,0.529226732,0.589518398,iterator concept,non-cs
0.531833134,0.345279359,0.581980455,0.637581842,iterators pointing,non-cs
0.369057275,0.4765518,0.406308982,0.699727401,jennifer lopez worn,non-cs
0.466120524,0.594829666,0.407490672,0.771386963,john biggs,non-cs
0.596061746,0.751484033,0.420350493,0.775337737,john mccarthy,non-cs
0.538774856,0.502789749,0.487565119,0.6633367,join operation,non-cs
0.410144885,0.505784177,0.783488437,0.296274028,joint international conference,non-cs
0.546440773,0.462089402,0.545712919,0.477375597,joint parameters,non-cs
0.474893388,0.629547718,0.361616342,0.780700657,jonathan baxter,non-cs
0.584407981,0.741995412,0.420480417,0.76061607,joseph hodges,non-cs
0.518369913,0.461076352,0.351233916,0.461616026,judged primarily,non-cs
0.184499153,0.561145809,0.43418933,0.725373501,julius caesar,non-cs
0.430557294,0.388580103,0.10573567,0.273748124,k - sparse graphs,non-cs
0.439520153,0.215493278,0.330056231,0.388963498,kevin fall started,non-cs
0.473496252,0.255877363,0.557727821,0.412362224,key algorithm,non-cs
0.516819343,0.257180243,0.542683609,0.39158983,key distinction,non-cs
0.630791582,0.258023421,0.496436114,0.428906414,key greater,non-cs
0.501668337,0.246519619,0.547908371,0.411330137,key properties,non-cs
0.516982547,0.234281547,0.525311813,0.392211864,key role,non-cs
0.503912512,0.242731961,0.165651979,0.385947429,lacks specialized features,non-cs
0.375702994,0.637559512,0.714599146,0.301956488,laman graphs arising,non-cs
0.473645855,0.590058587,0.464389294,0.738120954,lance fortnow,non-cs
0.522313974,0.317599436,0.506260428,0.49151504,landmark points,non-cs
0.355202683,0.704889133,0.510527612,0.366869677,langevin dynamics,non-cs
0.606127022,0.116123669,0.447972814,0.441150184,large body,non-cs
0.549345823,0.108991034,0.478009021,0.382609463,large deep generative models,non-cs
0.53894277,0.136771217,0.445738252,0.426516407,large number,non-cs
0.51735328,0.362774066,0.080759897,0.253440459,large sparse matrices,non-cs
0.561906726,0.133183457,0.448398297,0.413271974,large values,non-cs
0.566866794,0.094653665,0.466003305,0.39503455,large workspace,non-cs
0.515186783,0.453480286,0.355966467,0.465852727,largely based,non-cs
0.631826153,0.042479642,0.469719179,0.441924906,larger scale,non-cs
0.633053118,0.033608419,0.474259542,0.432213421,larger services infrastructure called,non-cs
0.48543005,0.718498483,0.451206754,0.710451381,larry stockmeyer  proceedings,non-cs
0.452561114,0.650937161,0.471602301,0.729811783,lars rnnbck,non-cs
0.542270729,0.456119603,0.595033557,0.819706421,laser lighting display,non-cs
0.420667054,0.221559681,0.170714632,0.606754161,last child node,non-cs
0.420355228,0.222881881,0.17021795,0.606272846,last step,non-cs
0.163647267,0.681183133,0.375345949,0.561683611,last two categories,non-cs
0.591555852,0.575985366,0.411108192,0.365894515,later expanded,non-cs
0.60205608,0.578026187,0.403708914,0.367124879,later used,non-cs
0.311220668,0.531141062,0.32121073,0.429891598,latter asks,non-cs
0.317496779,0.528662526,0.321283581,0.426057708,latter case form,non-cs
0.272099682,0.503668947,0.341048557,0.464054581,latter might,non-cs
0.314310129,0.52875707,0.321542492,0.427920102,latter notion,non-cs
0.582380473,0.537913169,0.99153407,0.731323461,launched google image search,non-cs
0.313714863,0.272078958,0.404275981,0.468715639,laws commonly apply,non-cs
0.699698239,0.267867393,0.216658033,0.272129963,lazy inheritance,non-cs
0.711082429,0.275025463,0.20390801,0.29292864,lazy loading,non-cs
0.710150594,0.275101847,0.206629943,0.289533595,lazy loading demonstrated,non-cs
0.718069793,0.30884716,0.25761982,0.230874865,lazy loading mozilla web dev,non-cs
0.32971048,0.65444585,0.400927787,0.622737585,lcfrs  one,non-cs
0.326452135,0.419233227,0.626803894,0.584732921,lcfrs grammar,non-cs
0.552880486,0.506989728,0.206893478,0.480064006,lda  normal discriminant analysis,non-cs
0.307100797,0.75535082,0.79348282,0.547198309,leading ai textbooks define,non-cs
0.518311525,0.187051917,0.314857273,0.173740002,leak information,non-cs
0.324541127,0.849592615,0.627061376,0.449715601,learn interactions following,non-cs
0.358261289,0.864963983,0.622430835,0.443255403,learners become aware,non-cs
0.254541424,0.812892013,0.613086739,0.471452887,learning state,non-cs
0.55374241,0.376623308,0.108854857,0.484890677,least astonishment,non-cs
0.368652501,0.489047031,0.405574014,0.392574255,least one,non-cs
0.368728037,0.485008945,0.406016649,0.38746846,least one member,non-cs
0.551764202,0.376164929,0.109917292,0.487916763,least surprise,non-cs
0.149809276,0.680260651,0.636817619,0.585455814,lecture notes,non-cs
0.499364388,0.258718778,0.244722082,0.411391992,left child,non-cs
0.599746307,0.267780201,0.254213792,0.446475848,left subtree,non-cs
0.401185598,0.377114814,0.312746812,0.240666028,legal concept distinct,non-cs
0.441719964,0.704916613,0.409157775,0.737967648,leo breiman,non-cs
0.594142537,0.221540907,0.138186805,0.371120679,less common varieties,non-cs
0.757956633,0.492574132,0.172546471,0.537236422,less costly,non-cs
0.555294804,0.232458414,0.161470387,0.381559174,less detailed descriptions,non-cs
0.624569906,0.242547235,0.169619412,0.452603233,less died,non-cs
0.575232978,0.259796462,0.199788883,0.4049869,less like,non-cs
0.590062525,0.443812758,0.294237261,0.624095866,level details,non-cs
0.587725641,0.448420492,0.296660325,0.627067443,level tasks,non-cs
0.555227827,0.317113383,0.49528805,0.573854944,light entering,non-cs
0.761098436,0.414488275,0.112702951,0.546387332,lightweight application,non-cs
0.530594249,0.395602038,0.495506424,0.534724088,like aspect,non-cs
0.552741986,0.351377896,0.343696948,0.159020195,like crash simulations,non-cs
0.608667097,0.391716418,0.468550509,0.638277767,like environment,non-cs
0.541782244,0.172570039,0.440225713,0.665963627,like flexibility,non-cs
0.612035814,0.600205259,0.905691087,0.63601072,like many consumer cpus today,non-cs
0.296114378,0.484571446,0.505641689,0.768915021,like strings,non-cs
0.310129431,0.417570155,0.58819431,0.580296246,like syntax,non-cs
0.625954828,0.410734757,0.657529486,0.327631859,like topology,non-cs
0.368394393,0.229975721,0.405373167,0.471973872,likely possibilities often obtained,non-cs
0.592137371,0.317453135,0.167250333,0.36332882,limited comparison,non-cs
0.574178075,0.309409577,0.157537429,0.357801236,limited information,non-cs
0.613585626,0.317722395,0.149259571,0.353861333,limited number,non-cs
0.516142509,0.530178849,0.282927093,0.220814723,linear discriminant,non-cs
0.496637971,0.633232117,0.3080631,0.223915291,linear frequency,non-cs
0.488011985,0.264746016,0.623427717,0.49688338,lines representing,non-cs
0.291694113,0.435981542,0.65907258,0.585708001,linguistic notations,non-cs
0.287584827,0.436705529,0.658852261,0.585855917,linguistic theory,non-cs
0.656077703,0.482228202,0.504406336,0.711962012,links connected,non-cs
0.333289227,0.630003701,0.572269425,0.640719653,list elements,non-cs
0.697651867,0.575426533,0.370533588,0.539653026,listed directly,non-cs
0.491633854,0.399459234,0.302197107,0.694675842,literal implementation,non-cs
0.559832562,0.301335646,0.148825323,0.384633604,little computation,non-cs
0.520398501,0.276937307,0.16079396,0.399498085,little effect,non-cs
0.505574107,0.69214043,0.362552687,0.670159401,llew mason,non-cs
0.547428182,0.682913912,0.359129837,0.723263588,llewellyn thomas,non-cs
0.431936589,0.703488777,0.192105323,0.238030867,local approach,non-cs
0.418023614,0.637820661,0.474591484,0.595851794,local eigenmodes,non-cs
0.43173486,0.704024084,0.191948407,0.237734963,local searching,non-cs
0.469078892,0.62977719,0.591687675,0.865653216,logic gates,non-cs
0.72504992,0.338555332,0.247355173,0.595365441,logical objects,non-cs
0.71554283,0.334957367,0.256378514,0.593507805,logical operation performed,non-cs
0.70649389,0.343318056,0.267065794,0.604717732,logical point,non-cs
0.713321629,0.344270132,0.259532206,0.59017392,logically associated,non-cs
0.745133145,0.354040827,0.265323459,0.558513915,logically orthogonal aspects,non-cs
0.468797209,0.169731545,0.461550584,0.423225272,long history,non-cs
0.352260417,0.241912699,0.76280957,0.348735107,long range numerical weather prediction,non-cs
0.170817145,0.398666308,0.332433345,0.352176775,longer completely define,non-cs
0.681281156,0.036242886,0.461050981,0.45025724,longer periods,non-cs
0.271622426,0.506568429,0.475187623,0.655319749,loop come,non-cs
0.365499089,0.343992088,0.398371965,0.132262728,loop interchange depends,non-cs
0.180804805,0.463362158,0.364739094,0.584353367,loop interchange may lead,non-cs
0.609164949,0.344153784,0.191327039,0.41255141,low bytes,non-cs
0.557460366,0.329597364,0.118702494,0.287546886,low cpu usage,non-cs
0.627974917,0.293246407,0.234560305,0.407499579,lower bound,non-cs
0.624921233,0.298374631,0.227995439,0.401620079,lower bounds,non-cs
0.633335711,0.280909945,0.249887021,0.399616396,lower lip,non-cs
0.609090506,0.412126855,0.379580013,0.128920411,machine ethics differs,non-cs
0.51853055,0.806632314,0.8235375,0.575797219,machine learning algorithm studied since 1970s,non-cs
0.433288143,0.725900817,0.823626052,0.462861857,machine learning technique used,non-cs
0.72283067,0.663613064,0.616876693,0.557541255,made machines,non-cs
0.62475894,0.330749551,0.449848507,0.593846189,made possible,non-cs
0.63651436,0.353642317,0.3167358,0.590108598,made sense,non-cs
0.567130401,0.314440286,0.489075247,0.579870664,made visible,non-cs
0.568727692,0.457256627,0.613731581,0.9771153,magnetic storage media,non-cs
0.566054585,0.456897476,0.615950795,0.971376067,magnetic tapes,non-cs
0.785407898,0.309545478,0.427555581,0.439806728,main advantage,non-cs
0.786272363,0.310728076,0.424245172,0.441094586,main benefit,non-cs
0.411566013,0.169537256,0.435129219,0.276606148,main difference,non-cs
