PCA Untuned 0,PCA Untuned 1,phrase,label
0.382403003,0.278261043,fire together wire together,non-cs
0.258088264,0.31738267,first access,non-cs
0.358616077,0.300408932,first add,non-cs
0.306525538,0.362262397,first argument,non-cs
0.328845234,0.387000188,first book,non-cs
0.374840703,0.391500523,first child node,non-cs
0.287134293,0.309189076,first dating back,non-cs
0.308615088,0.304563799,first formalized,non-cs
0.378079118,0.292137002,first graphical standard,non-cs
0.708344431,0.270612705,first humancomputer interface application,non-cs
0.282287743,0.253384628,first introduced,non-cs
0.345329366,0.324640807,first invocation,non-cs
0.506653089,0.355803695,first object instance creation,non-cs
0.260293862,0.253108658,first proposed,non-cs
0.266723051,0.288135618,first published,non-cs
0.323855595,0.388645401,first round,non-cs
0.34082004,0.338078834,first search,non-cs
0.382703337,0.29468307,first studied,non-cs
0.262828896,0.261768113,first suggested,non-cs
0.681034064,0.314580894,first swarm intelligence metaheuristic,non-cs
0.286187528,0.272007776,first systematic work,non-cs
0.194938181,0.328879801,first time,non-cs
0.446580234,0.28161567,first visit leaf nodes,non-cs
0.492278348,0.450521999,fish schooling,non-cs
0.366797759,0.313365904,fitted parabola,non-cs
0.419415471,0.462561407,five principles,non-cs
0.167559064,0.485840751,fixed capacity,non-cs
0.224676843,0.669136156,fixed structures,non-cs
0.423568246,0.332770626,floor space,non-cs
0.481301776,0.331578017,flow analysis,non-cs
0.460437602,0.239350924,focused operating systems also exist,non-cs
0.34989477,0.350417692,following briefly summarizes,non-cs
0.34869736,0.329804691,following paragraphs,non-cs
0.263348313,0.438815975,following three,non-cs
0.272614693,0.191351958,form larger subjects,non-cs
0.230338944,0.323291757,formal description,non-cs
0.306900464,0.310532805,formal languages,non-cs
0.473417956,0.332658362,formal languages studied,non-cs
0.329446263,0.387088922,formal logic,non-cs
0.276904132,0.334291239,formal methods,non-cs
0.564983508,0.238205178,formalized systems investigated,non-cs
0.122016116,0.234968021,formally speaking,non-cs
0.383244067,0.683321826,formerly far end block error,non-cs
0.203035532,0.342207222,forward portion,non-cs
0.37632314,0.160614948,found applications,non-cs
0.221037789,0.170051182,foundational contribution,non-cs
0.442739139,0.215783347,fpgas also make extensive use,non-cs
0.291448209,0.352243217,free content projects,non-cs
0.203967092,0.396610112,free languages,non-cs
0.293707146,0.391999586,free rewriting systems,non-cs
0.075759989,0.346156005,freedom per arm,non-cs
0.118044473,0.177735597,frequently used,non-cs
0.387601335,0.866920275,frozen spots,non-cs
0.268296433,0.388284422,fu xi,non-cs
0.188758755,0.151363504,full title,non-cs
0.298162416,0.405572642,fully automated mode,non-cs
0.099350971,0.147405448,fully extended,non-cs
0.101958216,0.343143014,fully self,non-cs
0.549294147,0.387838293,function 1 calls function 2,non-cs
0.517675744,0.404283037,function 2 calls function 3,non-cs
0.511195807,0.384791949,function 3 calls function 1,non-cs
0.549798783,0.283291665,function evaluates,non-cs
0.64936818,0.168442036,functional programming community,non-cs
0.468669895,0.294547465,functions measuring,non-cs
0.264280127,0.923828955,functions without,non-cs
0.170544241,0.176001304,fundamental concept,non-cs
0.354422748,0.547390034,fundamental limit,non-cs
0.284873995,0.626326488,fundamental limits,non-cs
0.190873066,0.201071545,fundamental operation,non-cs
0.165290624,0.154693253,fundamental principles,non-cs
0.227374503,0.254298903,fundamental requirement,non-cs
0.441814863,0.211421303,furthered researched,non-cs
0.256965076,0.23820624,future capability,non-cs
0.583409896,0.572687498,fuzzy markup language edited,non-cs
0.4562755,0.466231511,fuzzy set defined,non-cs
0.278612625,0.832443084,fuzzy system independently,non-cs
0.613221417,0.420702174,gaming businesses,non-cs
0.651247729,0.661645651,garbage collection handbook,non-cs
0.477203371,0.138236061,gathering information,non-cs
0.35475779,0.320480511,gdel prize,non-cs
0.215054983,0.242730116,general concept,non-cs
0.419918258,0.13055397,general functional gradient boosting perspective,non-cs
0.620391336,0.275903165,general programming languages,non-cs
0.287980474,0.440539035,general question,non-cs
0.416654905,0.327250048,general set,non-cs
0.322641534,0.289076683,general setting,non-cs
0.287882036,0.364210036,generalized answers,non-cs
0.283145511,0.416544524,generalized form,non-cs
0.338147679,0.462982819,generalized max,non-cs
0.146864215,0.185913419,generalizes well,non-cs
0.136036352,0.342663859,generally attributed,non-cs
0.170742397,0.252906871,generally designed,non-cs
0.179664,0.201411355,generally give prime factors,non-cs
0.13556368,0.853536795,generally slower,non-cs
0.182628576,0.15927316,generate reasonable predictions across,non-cs
0.474840293,0.252840608,generated music plus visualization combinations,non-cs
0.468868009,0.11225453,generated perceptual information,non-cs
0.471741953,0.172783476,generates animated imagery based,non-cs
0.379941681,0.182740811,generates values,non-cs
0.309478829,0.706405339,generic concept,non-cs
0.536036547,0.354905298,generic functions implemented,non-cs
0.45402495,0.534122129,generic process,non-cs
0.484472861,0.684442087,generic programming approach,non-cs
0.418576391,0.689816848,generic programming centers around,non-cs
0.156779131,0.505209003,gentle introduction,non-cs
0.450982785,0.294680125,geographical access control may,non-cs
0.494686283,0.442886912,geometric variation inferred,non-cs
0.462727096,0.524449016,georg cantor,non-cs
0.728185362,0.592582773,german mathematicians richard dedekind,non-cs
0.161211968,0.146960016,get agreement,non-cs
0.33978698,0.383704471,giovanni acampora,non-cs
0.15004285,0.246571211,give better results,non-cs
0.198780556,0.265168163,given criterion,non-cs
0.149650821,0.255963891,given outcome,non-cs
0.218935995,0.588613798,given plaintext,non-cs
0.095445425,0.299350735,given point,non-cs
0.403887262,0.427143592,given qubits,non-cs
0.275639744,0.248872069,given sequence,non-cs
0.177360031,0.258826075,given set,non-cs
0.1519316,0.315815098,given time,non-cs
0.368240864,0.320596252,given vertex,non-cs
0.173592468,0.153072884,gives rise,non-cs
0.471755178,0.306627537,giving several semantics linked,non-cs
0.461083328,0.257392535,global approach,non-cs
0.51773267,0.292216613,global pooling layers along,non-cs
0.350687007,0.113992377,global robustness,non-cs
0.614210281,0.250320805,global search properties,non-cs
0.461975066,0.392106489,go onto compact discs,non-cs
0.035022337,0.204512804,good behavior,non-cs
0.147727273,0.21929744,good clustering,non-cs
0.686428197,0.452060538,google images,non-cs
0.703065122,0.406233011,google paired,non-cs
0.654873288,0.402453637,gordon research conference,non-cs
0.340669122,0.70013557,gradient boosting combines weak,non-cs
0.47793151,0.208294704,gradient boosting originated,non-cs
0.635542391,0.247941352,graphics system may combine,non-cs
0.076941726,0.066279457,great interest,non-cs
0.440631437,0.439984849,green versace dress,non-cs
0.331972345,0.154279751,growable array,non-cs
0.253708241,0.903693465,guaranteed worst,non-cs
0.521295219,0.41307112,hand calculations,non-cs
0.38200185,0.24274249,handle changes,non-cs
0.691243993,0.180263503,handle sequence data,non-cs
0.277585332,0.545441734,hard problem,non-cs
0.314908348,0.506425847,hard problems,non-cs
0.683119004,0.32566195,hardware architecture devoted,non-cs
0.543148409,0.399348377,hash join designed,non-cs
0.44389105,0.265556798,hash table approaches maximum capacity,non-cs
0.685665839,0.346196415,helmholtz machine contains two networks,non-cs
0.52678985,0.342695129,helmholtz machines may also,non-cs
0.334210467,0.475038453,help prevent,non-cs
0.429339354,0.450840405,hermann von helmholtz,non-cs
0.517346627,0.563049461,hexadecimal floating point  base eight,non-cs
0.483307559,0.720221641,hidden state reparameterizations,non-cs
0.379894929,0.344881634,hierarchy based,non-cs
0.094254536,0.105285621,high accuracy,non-cs
0.091666785,0.155247025,high degree,non-cs
0.147361624,0.303526458,higher level,non-cs
0.117398256,0.239641325,higher standards,non-cs
0.065510928,0.213538048,highly likely,non-cs
0.139261464,0.132359557,highly tailored,non-cs
0.639749859,0.414878674,highway map,non-cs
0.250848487,0.408755891,hilarie orman,non-cs
0.997527001,0.323062211,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.734134386,0.539762249,hobbyist computers like,non-cs
0.270146166,0.324770751,holistic measure,non-cs
0.382516508,0.419110739,hollywood principle,non-cs
0.568354709,0.469060983,honey bee swarm,non-cs
0.657812605,0.424401579,hospital environments,non-cs
0.110947828,0.224966442,hot spots,non-cs
0.272150245,0.450365473,hui wang,non-cs
0.403533256,0.206819844,human behaviour explained,non-cs
0.313008406,0.263451306,human body,non-cs
0.376110114,0.288935431,human drivers,non-cs
0.323341999,0.257753071,human mind,non-cs
0.313645717,0.38006427,human movement primarily used,non-cs
0.203410195,0.260461414,human person,non-cs
0.376666262,0.217040671,human presence detection,non-cs
0.500253525,0.21777686,human presence detection technologies,non-cs
0.337158234,0.269030622,human use,non-cs
0.599316224,0.41981746,humanoid robots typically,non-cs
0.307326421,0.526352272,hypothetical scenario,non-cs
0.774126976,0.422937273,ibm code pages 037,non-cs
0.281241921,0.301120001,ideal logic gate,non-cs
0.106356516,0.146733727,ideal physical device,non-cs
0.211293348,0.25158799,idealized model,non-cs
0.244729844,0.227527356,idealized switches,non-cs
0.481027399,0.506511274,identify abnormalities,non-cs
0.500144003,0.286628926,identify compounds,non-cs
0.489201305,0.483403158,identify defects,non-cs
0.381747529,0.24677243,identify regions,non-cs
0.724520931,0.32093255,ieee international symposium,non-cs
0.309054023,0.85877748,ignoring potential problems,non-cs
0.314196644,0.44775859,iii argue,non-cs
0.530209454,0.267506447,image search,non-cs
0.363441667,0.249471966,immediate substructures,non-cs
0.3161941,0.126257661,immersive sensations,non-cs
0.425958969,0.387747724,immune system,non-cs
0.687004582,0.211365476,implement algorithms,non-cs
0.794852893,0.246149515,implement computing tasks,non-cs
0.513432791,0.192529248,implement dynamic sets,non-cs
0.8251271,0.494313923,implemented boolean algebra,non-cs
0.584377588,0.061188864,implementing active networking concepts,non-cs
0.118727141,0.749596888,implements short,non-cs
0.19316202,0.210178199,important example,non-cs
0.335320334,0.27721849,important intangible exchanges,non-cs
0.22074795,0.162795632,important role,non-cs
0.21018331,0.205088517,important task,non-cs
0.209951882,0.167347982,important topics,non-cs
0.34554557,0.582510984,impractically high bandwidth requirements,non-cs
0.27547436,0.177330147,improve efficiency,non-cs
0.253437378,0.202378644,improve physical,non-cs
0.309767232,0.196037081,improve prediction,non-cs
0.346436478,0.817718575,inadequate communication infrastructure,non-cs
0.392409939,0.18668914,include predicates,non-cs
0.621512259,0.463074345,includes double hashing functionality,non-cs
0.339721191,0.068822192,includes supporting planning,non-cs
0.527327509,0.555190069,including brain damage,non-cs
0.573296855,0.221125084,including engineering,non-cs
0.383790162,0.201789304,including expression evaluation,non-cs
0.538259418,0.396127993,including meteorology,non-cs
0.498659918,0.533620515,including plagiarism detection,non-cs
0.396265162,0.427423196,including underwater,non-cs
0.278582113,0.172146638,including visual,non-cs
0.489707359,0.430588311,inclusion function j,non-cs
0.279682653,0.856403971,incorrect answer,non-cs
0.237776694,0.272232208,increasing one,non-cs
0.670517193,0.294630231,increasingly online communication patterns,non-cs
0.197410838,0.348822249,increasingly used,non-cs
0.093108798,0.603449197,independent areas,non-cs
0.25540974,0.458453546,independent call control,non-cs
0.268033508,0.628074354,independent classification tasks,non-cs
0.350098757,0.750279973,independent processors,non-cs
0.548672059,0.511382694,independent software entities interact,non-cs
0.293504933,0.345594316,indicates whether,non-cs
0.354641176,0.337775437,indicator function ia,non-cs
0.392183474,0.284609924,indicator functions,non-cs
0.447243713,0.489417138,indirect recursion occurs,non-cs
0.376094545,0.455042639,individual gates,non-cs
0.448692691,0.36230827,individual speaker reads text,non-cs
0.439293586,0.366700628,induction of regular languages,non-cs
0.400232844,0.481590504,inductive principle,non-cs
0.329438509,0.514343838,inductive step,non-cs
0.665584027,0.212641476,industry consortium,non-cs
0.125345101,0.698354002,informal way,non-cs
0.356388712,0.265689305,information may,non-cs
0.745294716,0.139650906,information processing paradigms inspired,non-cs
0.713600232,0.220546985,information technology methods,non-cs
0.818756438,0.248156621,information technologysystems designsoftware design descriptions,non-cs
0.270643581,0.64041941,inherent difficulty,non-cs
0.379839943,0.261472427,inheritance typically begins,non-cs
0.259105029,0.251867491,initial conditions,non-cs
0.295837367,0.393445759,initially considered,non-cs
0.612498506,0.211459142,input devices  physical environments,non-cs
0.492076244,0.315307041,input number,non-cs
0.280935568,0.258884021,inputs get bigger,non-cs
0.673348254,0.169337277,inspired computational methodologies,non-cs
0.608321971,0.194817031,inspired computing,non-cs
0.697037297,0.213471791,inspired computing relates,non-cs
0.653117033,0.218830578,inspired computing uses,non-cs
0.257039564,0.874589356,instance zero rise time,non-cs
0.257022274,0.2351408,instances seen,non-cs
0.259719804,0.797855527,instead written generically,non-cs
0.462817351,0.379983373,instruction multiple,non-cs
0.487115731,0.408793762,insurance company,non-cs
0.573350708,0.09648971,integrated development environments,non-cs
0.224941314,0.250905026,intelligent foraging behaviour,non-cs
0.516237865,0.30799513,intensive care settings,non-cs
0.401340865,0.132462467,interactive experience,non-cs
0.359376864,0.3083238,interdisciplinary field,non-cs
0.522624149,0.336748696,interdisciplinary subfield,non-cs
0.192898832,0.078927683,interest grew,non-cs
0.643055185,0.197683961,interfaces recommendation introduces,non-cs
0.598474365,0.281831844,interfaces workshop,non-cs
0.381654849,0.239198605,interlinked set,non-cs
0.273979375,0.728045118,intermediate representation,non-cs
0.358092461,0.610613703,intermediate storage,non-cs
0.442922537,0.632542135,internal state,non-cs
0.528039829,0.5165889,internal state changes,non-cs
0.405391373,0.385068236,internally use,non-cs
0.689842471,0.245476864,internet routing registry works,non-cs
0.615272515,0.241825845,interpret svm models,non-cs
0.541572643,0.367325426,intersection condition,non-cs
0.311466487,0.869682826,intolerably bad,non-cs
0.926483289,0.423896323,introductory computer science classes,non-cs
0.332592634,0.364368699,intuitionistic equivalents,non-cs
0.088231737,0.218206196,intuitive notion,non-cs
0.264415185,0.14762115,intuitive way using information,non-cs
0.045170192,0.156184166,intuitively understood,non-cs
0.666602241,0.563766343,inverse iteration algorithm requires solving,non-cs
0.486112077,0.260685634,investigating solutions,non-cs
0.258659974,0.228825752,involve large amounts,non-cs
0.412277619,0.242932138,involved merging,non-cs
0.334395276,0.270771399,involves looking,non-cs
0.565924303,0.327942054,ip  interpreted,non-cs
0.267717713,0.914986821,isolated vocabulary,non-cs
0.595964075,0.635663291,isolation exploiting semantics,non-cs
0.413899564,0.499859495,iteration replacing,non-cs
0.330393891,0.208581486,iterations converges,non-cs
0.331018505,0.394230283,iterative fashion,non-cs
0.451705588,0.304009356,iteratively solving,non-cs
0.532004495,0.276702394,iterator concept,non-cs
0.420649551,0.253950494,iterators pointing,non-cs
0.425431218,0.417952688,jennifer lopez worn,non-cs
0.34255678,0.485444479,john biggs,non-cs
0.269314588,0.555821303,john mccarthy,non-cs
0.370623845,0.192176818,join operation,non-cs
0.520591073,0.261182294,joint international conference,non-cs
0.360623883,0.318718149,joint parameters,non-cs
0.408125602,0.524347231,jonathan baxter,non-cs
0.327436333,0.491179648,joseph hodges,non-cs
0.210213167,0.480481982,judged primarily,non-cs
0.454083006,0.469813022,julius caesar,non-cs
0.540826229,0.797910538,k - sparse graphs,non-cs
0.367187726,0.606446646,kevin fall started,non-cs
0.395228939,0.254098198,key algorithm,non-cs
0.220486041,0.271332785,key distinction,non-cs
0.226627501,0.21415,key greater,non-cs
0.291101089,0.215899008,key properties,non-cs
0.281403373,0.179738711,key role,non-cs
0.268651972,0.880187624,lacks specialized features,non-cs
0.613315057,0.400820051,laman graphs arising,non-cs
0.355031645,0.39929713,lance fortnow,non-cs
0.25300898,0.233587297,landmark points,non-cs
0.432082804,0.434297714,langevin dynamics,non-cs
0.168663742,0.216373128,large body,non-cs
0.420108339,0.271218187,large deep generative models,non-cs
0.168960706,0.222548192,large number,non-cs
0.35378088,0.75703257,large sparse matrices,non-cs
0.206057246,0.249210191,large values,non-cs
0.433287045,0.206083053,large workspace,non-cs
0.164614317,0.408566385,largely based,non-cs
0.224752218,0.248746005,larger scale,non-cs
0.377624559,0.235002403,larger services infrastructure called,non-cs
0.537559413,0.457125288,larry stockmeyer  proceedings,non-cs
0.425209587,0.428822039,lars rnnbck,non-cs
0.622121056,0.327488059,laser lighting display,non-cs
0.374768313,0.713063535,last child node,non-cs
0.25259983,0.667852287,last step,non-cs
0.290672895,0.544261033,last two categories,non-cs
0.255969076,0.298093713,later expanded,non-cs
0.240032473,0.427483148,later used,non-cs
0.222390801,0.625393517,latter asks,non-cs
0.201481575,0.551914481,latter case form,non-cs
0.191071142,0.555156143,latter might,non-cs
0.170281781,0.603151164,latter notion,non-cs
0.74150513,0.302736948,launched google image search,non-cs
0.349778758,0.167684072,laws commonly apply,non-cs
0.403170184,0.906505284,lazy inheritance,non-cs
0.221966649,0.890961224,lazy loading,non-cs
0.382843527,0.815829602,lazy loading demonstrated,non-cs
0.692551424,0.837149807,lazy loading mozilla web dev,non-cs
0.326903022,0.41500267,lcfrs  one,non-cs
0.515558214,0.331597039,lcfrs grammar,non-cs
0.302637952,0.500486368,lda  normal discriminant analysis,non-cs
0.782591412,0.263594249,leading ai textbooks define,non-cs
0.41096874,0.691844651,leak information,non-cs
0.519923986,0.104204089,learn interactions following,non-cs
0.376663165,0.047130328,learners become aware,non-cs
0.504489822,0.324959386,learning state,non-cs
0.120342191,0.786128695,least astonishment,non-cs
0.123661913,0.528987583,least one,non-cs
0.191978283,0.502559456,least one member,non-cs
0.091116019,0.724150373,least surprise,non-cs
0.685449105,0.40153325,lecture notes,non-cs
0.302499585,0.883510478,left child,non-cs
0.323098488,0.835988452,left subtree,non-cs
0.389161382,0.651267788,legal concept distinct,non-cs
0.342553376,0.396611812,leo breiman,non-cs
0.235874381,0.842740444,less common varieties,non-cs
0.129704228,0.591250059,less costly,non-cs
0.248254647,0.861987681,less detailed descriptions,non-cs
0.222551297,0.79929954,less died,non-cs
0.194612541,0.871742736,less like,non-cs
0.099844966,0.303697865,level details,non-cs
0.208091069,0.237610919,level tasks,non-cs
0.256005128,0.218002838,light entering,non-cs
0.160548788,0.497431459,lightweight application,non-cs
0.181158483,0.252297459,like aspect,non-cs
0.562007961,0.577525328,like crash simulations,non-cs
0.205527139,0.183244613,like environment,non-cs
0.100400218,0.237565174,like flexibility,non-cs
0.689326013,0.31633302,like many consumer cpus today,non-cs
0.23606158,0.305981872,like strings,non-cs
0.334209138,0.302627157,like syntax,non-cs
0.441698606,0.259784203,like topology,non-cs
0.164580793,0.109621682,likely possibilities often obtained,non-cs
0.182608187,0.810368943,limited comparison,non-cs
0.178547068,0.812275189,limited information,non-cs
0.13771324,0.770791829,limited number,non-cs
0.395071471,0.665971895,linear discriminant,non-cs
0.290458959,0.549694248,linear frequency,non-cs
0.318619304,0.362980613,lines representing,non-cs
0.566132181,0.299559265,linguistic notations,non-cs
0.54837638,0.290222397,linguistic theory,non-cs
0.4001519,0.157575002,links connected,non-cs
0.544789731,0.305613045,list elements,non-cs
0.308874596,0.266369709,listed directly,non-cs
0.141214646,0.248365629,literal implementation,non-cs
0.27218523,0.899391654,little computation,non-cs
0.194760205,0.934052219,little effect,non-cs
0.395536513,0.474346889,llew mason,non-cs
0.348090372,0.459372015,llewellyn thomas,non-cs
0.31396079,0.385032711,local approach,non-cs
0.456740532,0.41423853,local eigenmodes,non-cs
0.459833648,0.428246153,local searching,non-cs
0.599819055,0.441523593,logic gates,non-cs
0.232285133,0.223107616,logical objects,non-cs
0.204419921,0.201922489,logical operation performed,non-cs
0.076563691,0.224919155,logical point,non-cs
0.157714331,0.164035912,logically associated,non-cs
0.167442985,0.365200821,logically orthogonal aspects,non-cs
0.199921966,0.264449103,long history,non-cs
0.574535527,0.344434834,long range numerical weather prediction,non-cs
0.21061258,0.715797476,longer completely define,non-cs
0.219203927,0.430406302,longer periods,non-cs
0.295370153,0.399675271,loop come,non-cs
0.482825876,0.628277898,loop interchange depends,non-cs
0.472626346,0.350113409,loop interchange may lead,non-cs
0.235810989,0.90024118,low bytes,non-cs
0.383509568,0.851952435,low cpu usage,non-cs
0.238067194,0.816893704,lower bound,non-cs
0.216047473,0.815484294,lower bounds,non-cs
0.27254422,0.735921755,lower lip,non-cs
0.619571368,0.6685444,machine ethics differs,non-cs
0.785161027,0.445448065,machine learning algorithm studied since 1970s,non-cs
0.896201111,0.315621595,machine learning technique used,non-cs
0.571347275,0.307746201,made machines,non-cs
0.199304597,0.114072547,made possible,non-cs
0.057483733,0.111613665,made sense,non-cs
0.184502865,0.126127384,made visible,non-cs
0.640681195,0.43543962,magnetic storage media,non-cs
0.532239919,0.438173847,magnetic tapes,non-cs
0.172415079,0.28838533,main advantage,non-cs
0.12069486,0.235245263,main benefit,non-cs
0.214306226,0.564447947,main difference,non-cs
0.316805856,0.377422754,main foci,non-cs
0.33844528,0.276664964,main operation performed,non-cs
0.292314614,0.230597406,main principles,non-cs
0.302127368,0.245898131,main property,non-cs
0.444525826,0.255090824,maintain ordered lists,non-cs
0.273887925,0.353410827,major challenges,non-cs
0.425703826,0.237507065,major conference,non-cs
0.285281258,0.124086509,major innovations,non-cs
0.270185665,0.474110927,major problem,non-cs
0.195185566,0.172407521,major purpose,non-cs
0.241336673,0.313194977,major subset,non-cs
0.513341544,0.254406634,making unit situated,non-cs
0.619731074,0.192059361,managing information,non-cs
0.346718154,0.412899688,manipulate using standard dense,non-cs
0.322528985,0.17520655,many applications,non-cs
0.26871166,0.156249226,many applications especially,non-cs
0.659333352,0.58019114,many binary search trees,non-cs
0.608394278,0.435584985,many block ciphers,non-cs
0.377394174,0.184694715,many devices,non-cs
0.340103408,0.510123808,many different limbs,non-cs
0.630482835,0.466852595,many different matrix decompositions,non-cs
0.328154468,0.190256416,many disciplines,non-cs
0.322525184,0.660769854,many divide,non-cs
0.286278788,0.243859307,many factors,non-cs
0.276591788,0.258476192,many fields,non-cs
0.261784296,0.241189597,many forms,non-cs
0.369150429,0.371351713,many hypothesized types,non-cs
0.498121732,0.308801369,many important complexity classes,non-cs
0.415933321,0.324106346,many interdisciplinary socio,non-cs
0.331070408,0.22647248,many languages,non-cs
0.801251645,0.385180297,many memory debuggers require applications,non-cs
0.510390199,0.22554307,many optimization methods use,non-cs
0.253591694,0.205640093,many people,non-cs
0.42459806,0.199932289,many popular primality tests,non-cs
0.305926005,0.125747533,many potential implementations,non-cs
0.649124458,0.200464008,many programming languages,non-cs
0.299791626,0.185519953,many properties,non-cs
0.575110075,0.232070101,many register allocation approaches optimize,non-cs
0.264166233,0.262787928,many types,non-cs
0.237075514,0.231708543,many varieties,non-cs
0.637970391,0.296996364,map making world,non-cs
0.481684423,0.250685765,map updates,non-cs
0.338760883,0.350634503,mapping entirely determined,non-cs
0.290799878,0.150133281,maps precisely,non-cs
0.340027094,0.48911904,marcus frean,non-cs
0.377842791,0.44382045,marian petre,non-cs
0.464361413,0.443603176,mario szegedy,non-cs
0.397312148,0.487180587,mark torgerson,non-cs
0.557222372,0.455422276,markov property described,non-cs
0.539017134,0.609614925,markov random field may,non-cs
0.272197357,0.115875127,matching input,non-cs
0.685868621,0.348455585,materials science,non-cs
0.904821846,0.361374244,mathematical computability theorists study,non-cs
0.638996183,0.317278241,mathematical extension,non-cs
0.68161828,0.3605811,mathematical fields,non-cs
0.71807616,0.430375993,mathematical foundations,non-cs
0.812100967,0.384496595,mathematical optimization problem including constraints,non-cs
0.807412534,0.437593622,mathematical optimization problems involving,non-cs
0.768973933,0.360704546,mathematical proof certifying,non-cs
0.733847121,0.437192797,mathematical reasoning,non-cs
0.721528438,0.470212322,mathematical sciences,non-cs
0.842563467,0.393415907,mathematical systems theory,non-cs
0.79020366,0.378482432,mathematical tool designed,non-cs
0.714406118,0.448829113,mathematics focused,non-cs
0.716969646,0.376183083,matrix algorithms,non-cs
0.470365328,0.268416961,matrix containing,non-cs
0.613839421,0.320675994,matrix structures,non-cs
0.291445669,0.475767015,matthew kwan,non-cs
0.449093645,0.48714383,matthias braun,non-cs
0.205492713,0.326935827,maximal number,non-cs
0.098396184,0.1305888,maximize use,non-cs
0.16449472,0.259316091,maximizing comfort,non-cs
0.09496986,0.259635911,maximum amount,non-cs
0.129972857,0.27787815,maximum value,non-cs
0.207390511,0.34521387,may also,non-cs
0.666786481,0.349538613,may also include accounting software,non-cs
0.312959732,0.239020132,may execute,non-cs
0.176104789,0.2332958,may improve,non-cs
0.6119021,0.277453571,may include pointer functions,non-cs
0.443188805,0.700235645,may lack continuous network connectivity,non-cs
0.497248157,0.311509386,may recognize known ciphertexts,non-cs
0.305730862,0.314991585,may refer,non-cs
0.39813962,0.227025084,may use knowledge,non-cs
0.375611272,0.52621105,mccarthy evaluation,non-cs
0.453745767,0.334480249,mcgurk effect arises,non-cs
0.451648288,0.448622393,mcgurk effect based,non-cs
0.626665069,0.455391461,md simulations,non-cs
0.783595979,0.400541725,measure molecular dynamics,non-cs
0.480376106,0.33124445,measuring properties,non-cs
0.571391813,0.303200569,mechanical systems,non-cs
0.323341617,0.159929877,media player known,non-cs
0.280653387,0.404891659,mediated communications,non-cs
0.20364534,0.318173217,mediated reality,non-cs
0.575850681,0.258595906,medical imaging also establishes,non-cs
0.437496445,0.421021181,medical reasons,non-cs
0.289460023,0.309371127,meet third normal form standards,non-cs
0.292232964,0.436490378,meet third normal form would,non-cs
0.591038988,0.438498368,meeting software requirements rather,non-cs
0.528452834,0.304140504,membership inference,non-cs
0.684802379,0.531441054,membership inference attacks,non-cs
0.667714238,0.35736443,memory debuggers work,non-cs
0.597810908,0.746145548,memory leaks due,non-cs
0.483385078,0.482312452,mental states,non-cs
0.39552613,0.800349419,mental weaknesses,non-cs
0.165248327,0.055279554,mentioned explicitly,non-cs
0.551980594,0.415233982,merge operation,non-cs
0.55693629,0.346684513,mergeable heap structures,non-cs
0.571634326,0.171858802,messaging open service interface definition,non-cs
0.54611619,0.347442286,metacognition concerned,non-cs
0.325460006,0.291001859,method used,non-cs
0.489891991,0.190694525,methods defined,non-cs
0.314730801,0.186183967,methods including,non-cs
0.336208148,0.287876023,methods may,non-cs
0.518955431,0.635388801,metric facility location problem,non-cs
0.416064694,0.48654379,metric k-center,non-cs
0.379062472,0.517504822,michael collins,non-cs
0.386000426,0.44993095,michael halliday,non-cs
0.571208301,0.35368486,microbial intelligence,non-cs
0.768165255,0.313403133,microsoft created,non-cs
0.76949089,0.313240306,microsoft developed,non-cs
0.673589527,0.355352559,microsoft since,non-cs
0.632363434,0.433904018,might also need memory debuggers,non-cs
0.22251032,0.329748707,might contain,non-cs
0.52900498,0.514793735,might instead make cryptanalysis easier,non-cs
0.270880355,0.314030652,might specify,non-cs
0.361871104,0.283635902,military significance,non-cs
0.427903967,0.490297822,min item allocation,non-cs
0.145568675,0.842944951,minimal evaluation,non-cs
0.319977019,0.529476385,minimizing cost,non-cs
0.175154602,0.628268107,minimum capacity,non-cs
0.189318699,0.64054429,minimum cut,non-cs
0.378970062,0.535888117,minimum feedback arc set,non-cs
0.303855733,0.719757493,misleading equivalence,non-cs
0.76215385,0.225499005,mit open courseware,non-cs
0.773259562,0.348946553,mit press,non-cs
0.772844321,0.313921787,mit scheme,non-cs
0.38805047,0.474413286,mitchell waldrop,non-cs
0.312160301,0.794036347,mixed reality,non-cs
0.510002803,0.229735138,modality studied,non-cs
0.504993291,0.235109407,model context,non-cs
0.544554553,0.601821477,model nonlinear processes,non-cs
0.56902953,0.289581364,model sequences,non-cs
0.301231174,0.724846949,model various low,non-cs
0.616466554,0.219636778,modeling systems,non-cs
0.418507844,0.322787541,models need,non-cs
0.301925208,0.259380829,modern application,non-cs
0.314505488,0.38795844,modern branch,non-cs
0.295137509,0.262189772,modern practice offers essentially,non-cs
0.478370088,0.380713686,modern robust optimization deals primarily,non-cs
0.315608931,0.405135992,modern self,non-cs
0.477710017,0.390710456,modern study,non-cs
0.319974095,0.213789495,modern technology,non-cs
0.683347578,0.33824505,modify class prototype,non-cs
0.833252974,0.421330296,molecular biology,non-cs
0.571225477,0.310683127,molecular dynamics generally leads,non-cs
0.818938355,0.428317473,molecular dynamics models,non-cs
0.655950987,0.493801204,molecular mechanics,non-cs
