PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,PCA Tuned 4,phrase,label
0.435590623,0.050316373,0.39103089,0.407278615,0.249865898,formal logic,non-cs
0.363651956,0.085965144,0.439420926,0.33205148,0.341725475,formal methods,non-cs
0.531775849,0.129133478,0.643446226,0.403086236,0.403632863,formalized systems investigated,non-cs
0.277796836,0.455760089,0.277154385,0.040886208,0.292688971,formally speaking,non-cs
0.302124965,0.497392376,0.666936811,0.870587874,0.557658862,formerly far end block error,non-cs
0.498233342,0.440346639,0.252162584,0.371496944,0.369880764,forward portion,non-cs
0.722611625,0.399623762,0.545123342,0.378903593,0.583694695,found applications,non-cs
0.605262875,0.327616912,0.482072778,0.141433285,0.333535031,foundational contribution,non-cs
0.532000632,0.473180863,0.325098534,0.551440786,0.795248254,fpgas also make extensive use,non-cs
0.609840764,0.519708896,0.528641306,0.247851758,0.722961459,free content projects,non-cs
0.565092019,0.590209623,0.430001665,0.204894259,0.540485631,free languages,non-cs
0.398739499,0.273078228,0.519440286,0.427180513,0.690155901,free rewriting systems,non-cs
0.265211467,0.57205349,0.254217263,0.367479834,0.505456317,freedom per arm,non-cs
0.511288124,0.694425576,0.552955004,0.684462204,0.521127305,frequently used,non-cs
0.445680267,0.836488791,0.330421134,0.770995156,0.386147278,frozen spots,non-cs
0.410588415,0.69336915,0.351684251,0.421372957,0.483731752,fu xi,non-cs
0.623298318,0.569542193,0.41885635,0.266594188,0.422321484,full title,non-cs
0.294677981,0.212638851,0.414057226,0.365082666,0.799591417,fully automated mode,non-cs
0.356538094,0.65625884,0.357045424,0.223359395,0.488103693,fully extended,non-cs
0.210825268,0.498238565,0.26510715,0.113092302,0.30138069,fully self,non-cs
0.291529906,0.311645009,0.373093208,0.524137884,0.628941924,function 1 calls function 2,non-cs
0.356272837,0.327095837,0.357235684,0.53752516,0.654528852,function 2 calls function 3,non-cs
0.380844302,0.262069864,0.367360236,0.539620118,0.66925242,function 3 calls function 1,non-cs
0.392475236,0.144517996,0.578978814,0.405508607,0.274497197,function evaluates,non-cs
0.479249545,0.277350177,0.457089283,0.251312504,0.597375721,functional programming community,non-cs
0.385864972,0.196566801,0.368460667,0.436663762,0.274168452,functions measuring,non-cs
0.204659179,0.578629201,0.44148908,0.642909579,0.371742255,functions without,non-cs
0.554789465,0.135315679,0.393850327,0.374208443,0.234614345,fundamental concept,non-cs
0.480211091,0.271004468,0.639155798,0.627805052,0.17588894,fundamental limit,non-cs
0.458440358,0.348371067,0.684180601,0.633728812,0.092903257,fundamental limits,non-cs
0.49598527,0.245808156,0.457237122,0.393024655,0.558525501,fundamental operation,non-cs
0.561647585,0.173072731,0.514787016,0.268335869,0.17959491,fundamental principles,non-cs
0.442090667,0.247844487,0.683691216,0.338531103,0.327709974,fundamental requirement,non-cs
0.622350606,0.468421152,0.487066808,0.320628907,0.090516685,furthered researched,non-cs
0.488158783,0.302681484,0.43544999,0.44995112,0.629044568,future capability,non-cs
0.39560576,0.329906525,0.349637919,0.368648308,0.548421784,fuzzy markup language edited,non-cs
0.445478153,0.39170802,0.131075687,0.443181793,0.385004034,fuzzy set defined,non-cs
0.258613265,0.276777944,0.24354696,0.430468456,0.586486826,fuzzy system independently,non-cs
0.6483195,0.528534775,0.358214618,0.350061499,0.756055367,gaming businesses,non-cs
0.490912998,0.686373169,0.554123921,0.583151956,0.477428007,garbage collection handbook,non-cs
0.789287002,0.4222065,0.624474282,0.266791095,0.531872526,gathering information,non-cs
0.574427309,0.705038194,0.44267041,0.517577501,0.48374095,gdel prize,non-cs
0.588740833,0.201105362,0.337479133,0.436166902,0.247022736,general concept,non-cs
0.345879204,0.143539659,0.309266378,0.466292738,0.345497279,general functional gradient boosting perspective,non-cs
0.462514711,0.18943774,0.42088847,0.357505098,0.492724632,general programming languages,non-cs
0.547339524,0.437640336,0.633270691,0.384187146,0.143687544,general question,non-cs
0.522583982,0.499298196,0.243305546,0.316167567,0.400808634,general set,non-cs
0.556731663,0.480036447,0.187394665,0.354654845,0.406130946,general setting,non-cs
0.557066955,0.180623596,0.558179105,0.38883499,0.206788176,generalized answers,non-cs
0.523436181,0.183141451,0.404589219,0.450884116,0.332490314,generalized form,non-cs
0.465688369,0.242021301,0.382291365,0.540698703,0.388289386,generalized max,non-cs
0.358389505,0.314177579,0.360918393,0.227699988,0.364897652,generalizes well,non-cs
0.684053287,0.37436772,0.542208678,0.321007386,0.245735326,generally attributed,non-cs
0.533006302,0.251328658,0.477336827,0.220635245,0.555249476,generally designed,non-cs
0.62047319,0.250377575,0.60446226,0.566323002,0.075221212,generally give prime factors,non-cs
0.187396792,0.630784274,0.597383692,0.81419401,0.434166462,generally slower,non-cs
0.65809014,0.210628707,0.604079636,0.522894301,0.190159086,generate reasonable predictions across,non-cs
0.502580273,0.295471173,0.150205974,0.366265646,0.446387019,generated music plus visualization combinations,non-cs
0.38104051,0.126074215,0.379598378,0.372868793,0.3413838,generated perceptual information,non-cs
0.483856694,0.343113686,0.25762537,0.307143622,0.462117083,generates animated imagery based,non-cs
0.540985159,0.299153519,0.489016266,0.294173909,0.271247784,generates values,non-cs
0.448478111,0.251879345,0.444781739,0.609552099,0.255093137,generic concept,non-cs
0.473235509,0.114425983,0.474771259,0.534365616,0.59135751,generic functions implemented,non-cs
0.345695606,0.181049435,0.4749545,0.546003322,0.376935677,generic process,non-cs
0.357031664,0.110106448,0.493022158,0.569992223,0.441773858,generic programming approach,non-cs
0.435387241,0.195527071,0.474299594,0.513514417,0.44889762,generic programming centers around,non-cs
0.296570877,0.673325743,0.247823965,0.132135823,0.267362574,gentle introduction,non-cs
0.463799497,0.45617431,0.645894691,0.465137888,0.563520738,geographical access control may,non-cs
0.627432982,0.157985082,0.382772976,0.706594179,0.167902277,geometric variation inferred,non-cs
0.56079334,0.711692214,0.349627458,0.302111653,0.462104105,georg cantor,non-cs
0.538844517,0.26961356,0.427077583,0.421021409,0.349000207,german mathematicians richard dedekind,non-cs
0.337349319,0.700258109,0.570660722,0.27586557,0.474243839,get agreement,non-cs
0.547240823,0.630313995,0.261078355,0.489571057,0.334600892,giovanni acampora,non-cs
0.298898001,0.407812218,0.619451931,0.441107123,0.472479475,give better results,non-cs
0.516842557,0.158614867,0.624443836,0.394302898,0.128260248,given criterion,non-cs
0.447635192,0.309973436,0.517257311,0.500891492,0.23386973,given outcome,non-cs
0.555559836,0.29406085,0.366178133,0.398440167,0.395746404,given plaintext,non-cs
0.557453268,0.290475218,0.494389794,0.353201635,0.213355954,given point,non-cs
0.522158248,0.514931357,0.288401159,0.342246066,0.194747103,given qubits,non-cs
0.478555914,0.213069066,0.264871667,0.453111557,0.290783357,given sequence,non-cs
0.453778073,0.428227104,0.244980621,0.284128699,0.444003391,given set,non-cs
0.305256477,0.516994032,0.415529964,0.450300622,0.482070813,given time,non-cs
0.468491837,0.223772587,0.224252454,0.634784268,0.333562324,given vertex,non-cs
0.459254344,0.903305924,0.360974155,0.3716713,0.315970513,gives rise,non-cs
0.529424524,0.185052441,0.401844723,0.47351298,0.175316239,giving several semantics linked,non-cs
0.611622138,0.200202811,0.461392308,0.31361377,0.447254685,global approach,non-cs
0.569213464,0.440199211,0.225445357,0.553545017,0.511928342,global pooling layers along,non-cs
0.547360353,0.313336204,0.454419468,0.370507833,0.565622898,global robustness,non-cs
0.86375057,0.353132896,0.472213312,0.479648828,0.530148988,global search properties,non-cs
0.412457481,0.553228554,0.240912314,0.603909047,0.662587942,go onto compact discs,non-cs
0.145652055,0.572248165,0.397263861,0.169367041,0.324606436,good behavior,non-cs
0.648716872,0.309776874,0.362774664,0.548614802,0.376489534,good clustering,non-cs
0.728266178,0.472524024,0.336570616,0.507333057,0.734503557,google images,non-cs
0.527691565,0.421029068,0.413263054,0.382014921,0.722548046,google paired,non-cs
0.576761885,0.400080587,0.527751617,0.363172579,0.355785612,gordon research conference,non-cs
0.189911686,0.461880179,0.510357828,0.849358028,0.297321302,gradient boosting combines weak,non-cs
0.434147646,0.343760618,0.381686562,0.459218389,0.470494987,gradient boosting originated,non-cs
0.443751544,0.260923461,0.366040543,0.563802235,0.663411171,graphics system may combine,non-cs
0.727063523,0.689254489,0.282363671,0.226727936,0.412284825,great interest,non-cs
0.335033613,0.682246469,0.178006112,0.445492343,0.357816601,green versace dress,non-cs
0.639498303,0.516260495,0.171003249,0.624935718,0.511971549,growable array,non-cs
0.238485363,0.753164864,0.756983945,0.859072242,0.293678774,guaranteed worst,non-cs
0.395436815,0.127225164,0.384852085,0.438719812,0.394904656,hand calculations,non-cs
0.438841163,0.593160613,0.534300855,0.566473832,0.396047062,handle changes,non-cs
0.63268124,0.152751759,0.394572185,0.593752174,0.403828719,handle sequence data,non-cs
0.28101724,0.413579241,0.601254603,0.545678336,0.253311922,hard problem,non-cs
0.301011373,0.503391373,0.638096212,0.559322174,0.246638824,hard problems,non-cs
0.528008099,0.220382803,0.401364599,0.290783443,0.75690834,hardware architecture devoted,non-cs
0.473241991,0.421181768,0.375249177,0.286425322,0.583427725,hash join designed,non-cs
0.562630291,0.37527563,0.352823885,0.559522531,0.566478377,hash table approaches maximum capacity,non-cs
0.416812203,0.320058951,0.324656371,0.565072494,0.76668184,helmholtz machine contains two networks,non-cs
0.392771222,0.422131593,0.422102119,0.603427349,0.619753417,helmholtz machines may also,non-cs
0.121494717,0.552656041,0.784907954,0.524542207,0.368414722,help prevent,non-cs
0.45100552,0.56056938,0.433324666,0.465180103,0.408373722,hermann von helmholtz,non-cs
0.544245727,0.314715332,0.219990643,0.682415608,0.410971147,hexadecimal floating point  base eight,non-cs
0.487595349,0.442134469,0.557980756,0.702618653,0.462585499,hidden state reparameterizations,non-cs
0.595835645,0.379976778,0.508435293,0.370560752,0.319384656,hierarchy based,non-cs
0.27195598,0.459505961,0.264679656,0.358358857,0.611778746,high accuracy,non-cs
0.362625514,0.589049267,0.425465083,0.191391241,0.468401147,high degree,non-cs
0.289388291,0.498841363,0.357239724,0.256954167,0.439254433,higher level,non-cs
0.40294842,0.536142595,0.707208361,0.158412789,0.536616893,higher standards,non-cs
0.579372675,0.470634277,0.489335802,0.713926506,0.276372816,highly likely,non-cs
0.391600339,0.457015848,0.291344639,0.185451933,0.53665521,highly tailored,non-cs
0.701072536,0.548442294,0.31682858,0.55390665,0.579990618,highway map,non-cs
0.370796062,0.750208664,0.258647771,0.243554348,0.271756297,hilarie orman,non-cs
0.595048625,0.212035729,0.428111028,0.593451721,0.366199891,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.425558222,0.346414085,0.382915742,0.372279874,0.865249271,hobbyist computers like,non-cs
0.479486416,0.095323632,0.510067764,0.51490527,0.220484279,holistic measure,non-cs
0.450601835,0.460453375,0.288734865,0.278082837,0.361238435,hollywood principle,non-cs
0.468642424,0.742778558,0.257213694,0.66301503,0.366100329,honey bee swarm,non-cs
0.346997073,0.544375292,0.545642039,0.401605861,0.548677171,hospital environments,non-cs
0.729152099,0.786206552,0.370947673,0.466982996,0.481062942,hot spots,non-cs
0.378362401,0.809543756,0.416765475,0.508386288,0.395784257,hui wang,non-cs
0.280923643,0.254998213,0.322049362,0.277775256,0.25481391,human behaviour explained,non-cs
0.174023664,0.463317402,0.200667131,0.512068331,0.429884022,human body,non-cs
0.279232963,0.594646384,0.404526265,0.446456496,0.689859075,human drivers,non-cs
0.293198007,0.243982605,0.240540512,0.35735005,0.366988053,human mind,non-cs
0.287500232,0.421948818,0.181114391,0.36048609,0.503279251,human movement primarily used,non-cs
0.148779052,0.589822552,0.18177544,0.362099687,0.446175578,human person,non-cs
0.427507964,0.520266255,0.525330628,0.490286055,0.433800133,human presence detection,non-cs
0.435410344,0.389481496,0.543088225,0.459902224,0.556144167,human presence detection technologies,non-cs
0.171910881,0.390487931,0.292297731,0.395691287,0.574743279,human use,non-cs
0.357614371,0.382979848,0.402124504,0.520494664,0.59214311,humanoid robots typically,non-cs
0.446406748,0.264975543,0.414578401,0.650661737,0.153117955,hypothetical scenario,non-cs
0.530558827,0.415906413,0.531708329,0.569510317,0.693555233,ibm code pages 037,non-cs
0.434868688,0.140743371,0.383129558,0.374461038,0.334788431,ideal logic gate,non-cs
0.227528268,0.313195988,0.271455001,0.36087948,0.734434829,ideal physical device,non-cs
0.447667291,0.254439566,0.225927037,0.394018764,0.424797952,idealized model,non-cs
0.361026707,0.279758296,0.279622836,0.43959351,0.60610883,idealized switches,non-cs
0.341029748,0.623261383,0.87247579,0.735907652,0.121284238,identify abnormalities,non-cs
0.583548183,0.449777515,0.677261902,0.596513204,0.29538543,identify compounds,non-cs
0.34464676,0.750833702,0.978655436,0.741272139,0.311541427,identify defects,non-cs
0.871629949,0.554536385,0.613986658,0.411744937,0.426613578,identify regions,non-cs
0.70138103,0.488415811,0.486583896,0.205715085,0.405744022,ieee international symposium,non-cs
0.422999599,0.560807324,0.856645829,0.751796461,0.227161274,ignoring potential problems,non-cs
0.45678165,0.598469261,0.520389096,0.371976809,0.177619627,iii argue,non-cs
0.691081124,0.444122471,0.431776838,0.526824144,0.506890497,image search,non-cs
0.434302322,0.272351842,0.422593951,0.524877168,0.604647657,immediate substructures,non-cs
0.286242559,0.460063067,0.044048207,0.353542803,0.38841869,immersive sensations,non-cs
0.179391203,0.292104072,0.451332134,0.458699119,0.31115296,immune system,non-cs
0.410226534,0.071065061,0.510956718,0.448045609,0.498037044,implement algorithms,non-cs
0.316417439,0.147576123,0.447975767,0.385341772,0.669569585,implement computing tasks,non-cs
0.398175276,0.187090258,0.274797152,0.434866477,0.464455911,implement dynamic sets,non-cs
0.460213816,0.045068003,0.353255575,0.549375388,0.336595008,implemented boolean algebra,non-cs
0.384545956,0.232168743,0.484009308,0.188440206,0.580294022,implementing active networking concepts,non-cs
0.158620798,0.624071349,0.398777421,0.47958345,0.23633506,implements short,non-cs
0.591024808,0.403923064,0.40224092,0.223815137,0.328869854,important example,non-cs
0.62255408,0.487754422,0.381620066,0.419489233,0.491757742,important intangible exchanges,non-cs
0.403374954,0.461229765,0.475800262,0.291927074,0.393743509,important role,non-cs
0.377531252,0.367070467,0.481215105,0.313318527,0.583051506,important task,non-cs
0.708730224,0.440369387,0.496535377,0.225302986,0.260312861,important topics,non-cs
0.480538388,0.471808733,0.418360054,0.690911456,0.904278421,impractically high bandwidth requirements,non-cs
0.307927132,0.349102886,0.630090564,0.425439683,0.776346814,improve efficiency,non-cs
0.049909159,0.48915318,0.399077472,0.315046734,0.452556369,improve physical,non-cs
0.360387765,0.211354383,0.561650586,0.467237561,0.335696525,improve prediction,non-cs
0.334303419,0.562669927,0.726618777,0.734271773,0.723886454,inadequate communication infrastructure,non-cs
0.729777789,0.210149008,0.513093598,0.578620354,0.268041694,include predicates,non-cs
0.399861737,0.298224,0.418228467,0.659264603,0.686165391,includes double hashing functionality,non-cs
0.545162429,0.322160463,0.644474863,0.236034471,0.492425257,includes supporting planning,non-cs
0.155475688,0.517146266,0.675419364,0.667548184,0.235229405,including brain damage,non-cs
0.425840545,0.247124361,0.43912281,0.274315348,0.597091676,including engineering,non-cs
0.369845393,0.264764968,0.495190777,0.287117458,0.130526746,including expression evaluation,non-cs
0.676740988,0.447731133,0.289328067,0.592324125,0.391952041,including meteorology,non-cs
0.397844846,0.617143703,0.806377131,0.603139324,0.430502837,including plagiarism detection,non-cs
0.477865641,0.617707457,0.18856655,0.569184205,0.460029093,including underwater,non-cs
0.567265152,0.467235892,0.089881006,0.380345092,0.495387375,including visual,non-cs
0.283838389,0.30846264,0.447593212,0.410259656,0.425935949,inclusion function j,non-cs
0.324880019,0.46898326,0.672685892,0.645024913,0.169740717,incorrect answer,non-cs
0.447375322,0.691283523,0.228940084,0.457339999,0.474359102,increasing one,non-cs
0.644806456,0.476087312,0.435916422,0.304555175,0.721424691,increasingly online communication patterns,non-cs
0.707899332,0.658158951,0.418607002,0.491794739,0.759293328,increasingly used,non-cs
0.729443389,0.536514198,0.445117287,0.518425855,0.404832062,independent areas,non-cs
0.350682888,0.429530663,0.68585016,0.37056875,0.711635477,independent call control,non-cs
0.460770654,0.123003897,0.555503805,0.482558012,0.378370488,independent classification tasks,non-cs
0.404178118,0.167792979,0.436961735,0.54279882,0.732584923,independent processors,non-cs
0.403385951,0.185798771,0.466711709,0.418849403,0.685158377,independent software entities interact,non-cs
0.535440733,0.415517334,0.658213411,0.610159724,0.066165184,indicates whether,non-cs
0.357605747,0.226672528,0.403806205,0.399371564,0.447005771,indicator function ia,non-cs
0.382485196,0.173078644,0.406040071,0.39699173,0.525728891,indicator functions,non-cs
0.365693172,0.258758864,0.312508133,0.531094083,0.306522576,indirect recursion occurs,non-cs
0.48268094,0.669547781,0.249654027,0.457354402,0.558776156,individual gates,non-cs
0.299333052,0.547313379,0.36937509,0.149910231,0.413218998,individual speaker reads text,non-cs
0.568436637,0.446815021,0.340368608,0.24192204,0.219265339,induction of regular languages,non-cs
0.428791998,0.140754472,0.371098726,0.446042844,0.176027356,inductive principle,non-cs
0.24730067,0.623251025,0.099731135,0.462275173,0.30165449,inductive step,non-cs
0.727760346,0.41883456,0.614095439,0.346299123,0.585251118,industry consortium,non-cs
0.280580835,0.322128015,0.165387552,0.227858179,0.3182824,informal way,non-cs
0.605115024,0.527732756,0.596202916,0.418214717,0.438803304,information may,non-cs
0.489107453,0.100808666,0.422394385,0.349852333,0.452128292,information processing paradigms inspired,non-cs
0.517542687,0.143651746,0.456501892,0.38792803,0.716807797,information technology methods,non-cs
0.553134795,0.178601502,0.533069223,0.258141711,0.613501708,information technologysystems designsoftware design descriptions,non-cs
0.069015843,0.510096983,0.529644021,0.468632994,0.247866915,inherent difficulty,non-cs
0.299498606,0.538924596,0.501668569,0.236719546,0.142032634,inheritance typically begins,non-cs
0.303455492,0.441603822,0.426900169,0.402979925,0.299470475,initial conditions,non-cs
0.423787176,0.346538307,0.605028969,0.360376495,0.12697237,initially considered,non-cs
0.295263045,0.27592305,0.267496695,0.374111608,0.74282596,input devices  physical environments,non-cs
0.487068771,0.236138698,0.507513488,0.518057664,0.557717551,input number,non-cs
0.504535694,0.37506937,0.402767418,0.487628903,0.52855167,inputs get bigger,non-cs
0.492771049,0.045126673,0.439017824,0.37412154,0.412973694,inspired computational methodologies,non-cs
0.425153581,0.213114586,0.298525049,0.326265708,0.615042074,inspired computing,non-cs
0.417035752,0.185549577,0.350803912,0.328343855,0.498018395,inspired computing relates,non-cs
0.436251597,0.159930722,0.344382108,0.388868744,0.58276088,inspired computing uses,non-cs
0.247917228,0.643072545,0.619991748,1,0.586427051,instance zero rise time,non-cs
0.478596853,0.70996567,0.19773893,0.4037716,0.332499119,instances seen,non-cs
0.477430068,0.23399244,0.427732892,0.306479614,0.297486629,instead written generically,non-cs
0.40141186,0.309052188,0.352426807,0.323101542,0.556652048,instruction multiple,non-cs
0.56963252,0.502565139,0.715537401,0.412653652,0.665369719,insurance company,non-cs
0.442624354,0.246626502,0.565408582,0.206767855,0.693402656,integrated development environments,non-cs
0.249390926,0.35346033,0.320509543,0.380492986,0.349122477,intelligent foraging behaviour,non-cs
0.204226324,0.458823857,0.617137482,0.390972843,0.498296743,intensive care settings,non-cs
0.321308795,0.404796807,0.21665551,0.171965526,0.562462269,interactive experience,non-cs
0.555444,0.264460039,0.442909013,0.230671419,0.335496862,interdisciplinary field,non-cs
0.560227439,0.248476116,0.440357581,0.251989907,0.336256046,interdisciplinary subfield,non-cs
0.635680202,0.756400011,0.382905667,0.29943902,0.358952341,interest grew,non-cs
0.530490614,0.403051613,0.700214698,0.187847682,0.432798118,interfaces recommendation introduces,non-cs
0.385793263,0.327589779,0.489582501,0.031594659,0.560750504,interfaces workshop,non-cs
0.666909409,0.398803353,0.275924989,0.402609986,0.496680899,interlinked set,non-cs
0.421117423,0.436066208,0.646016794,0.248672818,0.446514408,intermediate representation,non-cs
0.417806941,0.454820364,0.502727027,0.555854885,0.76117397,intermediate storage,non-cs
0.409138499,0.296849641,0.410210237,0.365337561,0.39632037,internal state,non-cs
0.432967214,0.474109632,0.596390789,0.503926944,0.383245876,internal state changes,non-cs
0.292462378,0.34524956,0.453730807,0.284390963,0.659154242,internally use,non-cs
0.569897115,0.337420034,0.507843921,0.498728413,0.8736205,internet routing registry works,non-cs
0.441647665,0.096747498,0.424663998,0.456516447,0.481199965,interpret svm models,non-cs
0.165884262,0.513354631,0.588038267,0.585818918,0.188274746,intersection condition,non-cs
0.169890872,0.777982705,0.672906897,0.7399066,0.249715177,intolerably bad,non-cs
0.379696461,0.33372932,0.521392633,0.246405071,0.517630269,introductory computer science classes,non-cs
0.473731267,0.189574622,0.305446704,0.423170702,0.219793229,intuitionistic equivalents,non-cs
0.457685606,0.224884376,0.32451545,0.451190849,0.171884119,intuitive notion,non-cs
0.488707904,0.095662983,0.368546453,0.384863342,0.461259126,intuitive way using information,non-cs
0.443808685,0.164346264,0.330547029,0.304435473,0.198157538,intuitively understood,non-cs
0.36991593,0.071949342,0.444715812,0.471604832,0.338896552,inverse iteration algorithm requires solving,non-cs
0.554401545,0.271425994,0.692315254,0.309332431,0.344910439,investigating solutions,non-cs
0.652727983,0.520022565,0.26552005,0.634362221,0.568624309,involve large amounts,non-cs
0.326175511,0.577391568,0.215489477,0.45716408,0.484279333,involved merging,non-cs
0.450323581,0.655435751,0.291970931,0.356515558,0.214910774,involves looking,non-cs
0.479158135,0.460147492,0.414350263,0.311418097,0.337363091,ip  interpreted,non-cs
0.219475451,0.38643178,0.52241007,0.547313775,0.334283087,isolated vocabulary,non-cs
0.41133129,0.15081616,0.395536008,0.574338608,0.339338281,isolation exploiting semantics,non-cs
0.366575034,0.451957338,0.616086915,0.36687221,0.471176358,iteration replacing,non-cs
0.662085634,0.470473039,0.426214441,0.241155834,0.332905659,iterations converges,non-cs
0.563795042,0.35404338,0.263992448,0.173979998,0.343529978,iterative fashion,non-cs
0.376595552,0.168318581,0.463039323,0.232302706,0.321999037,iteratively solving,non-cs
0.575539255,0.180150534,0.308392328,0.444023848,0.397874614,iterator concept,non-cs
0.508333341,0.550926824,0.405642452,0.220171043,0.341638663,iterators pointing,non-cs
0.336590034,0.736026075,0.368663848,0.410708157,0.367904962,jennifer lopez worn,non-cs
0.555634746,0.705654947,0.467264031,0.443590688,0.399512738,john biggs,non-cs
0.472198673,0.703215534,0.477930035,0.44155308,0.361463987,john mccarthy,non-cs
0.411021934,0.509161074,0.390088501,0.375541057,0.736879094,join operation,non-cs
0.677487996,0.591315957,0.538475004,0.299935518,0.526188325,joint international conference,non-cs
0.423031451,0.169586304,0.345359506,0.52199466,0.320420138,joint parameters,non-cs
0.403628134,0.795963476,0.472620577,0.429660071,0.393091969,jonathan baxter,non-cs
0.432677378,0.616411211,0.335989766,0.491304861,0.346615984,joseph hodges,non-cs
0.581365734,0.356460223,0.607733843,0.457496746,0.19441673,judged primarily,non-cs
0.51160235,0.630139728,0.397244213,0.416687173,0.205878243,julius caesar,non-cs
0.623280624,0.289597533,0.389501116,0.808777639,0.31805942,k - sparse graphs,non-cs
0.258275236,0.82806251,0.397130094,0.53889104,0.23507823,kevin fall started,non-cs
0.443490939,0.108303394,0.440648007,0.497123454,0.492749373,key algorithm,non-cs
0.521324483,0.425038667,0.414510686,0.362587319,0.190383517,key distinction,non-cs
0.443999672,0.445723364,0.353670005,0.372598515,0.425515251,key greater,non-cs
0.758735822,0.576567211,0.46046335,0.466073593,0.524844582,key properties,non-cs
0.387543729,0.44695117,0.409104462,0.324632699,0.385914103,key role,non-cs
0.216751517,0.512817446,0.592738119,0.748596932,0.500288696,lacks specialized features,non-cs
0.612541565,0.235829145,0.234661034,0.608337764,0.260494131,laman graphs arising,non-cs
0.57701482,0.568940142,0.2716631,0.385447207,0.419152538,lance fortnow,non-cs
0.781291911,0.507620542,0.391835907,0.386137127,0.321595433,landmark points,non-cs
0.353542177,0.341268657,0.259877168,0.487730635,0.214191518,langevin dynamics,non-cs
0.398458786,0.639141149,0.121865109,0.598233226,0.441340191,large body,non-cs
0.599140965,0.066790247,0.385425533,0.543072066,0.298244071,large deep generative models,non-cs
0.864768653,0.524781863,0.282778638,0.645700039,0.637143946,large number,non-cs
0.684847314,0.171150452,0.305954234,0.753010009,0.383084493,large sparse matrices,non-cs
0.794898151,0.377371429,0.315373007,0.474665385,0.515309045,large values,non-cs
0.567214572,0.520557097,0.358197338,0.427454475,0.820168023,large workspace,non-cs
0.825742967,0.328881816,0.430302854,0.454359182,0.622159012,largely based,non-cs
0.684133745,0.369832191,0.25340489,0.615888854,0.511755644,larger scale,non-cs
0.653812532,0.435424007,0.582944119,0.448553571,0.807266881,larger services infrastructure called,non-cs
0.413691959,0.56333954,0.501113258,0.422363676,0.312812632,larry stockmeyer  proceedings,non-cs
0.422276511,0.695456706,0.267126997,0.539944327,0.373000345,lars rnnbck,non-cs
0.338505682,0.452832094,0.249870613,0.463578394,0.631052285,laser lighting display,non-cs
0.347303955,0.606500587,0.438068944,0.605413839,0.459813325,last child node,non-cs
0.255426462,0.650376564,0.391314475,0.646834115,0.445923313,last step,non-cs
0.638153547,0.580781059,0.406176247,0.590543643,0.270965621,last two categories,non-cs
0.671207822,0.661469817,0.47108601,0.436510445,0.519465185,later expanded,non-cs
0.470465287,0.608785188,0.417426704,0.39842198,0.478423492,later used,non-cs
0.458545677,0.74645711,0.392169688,0.412697734,0.149417835,latter asks,non-cs
0.587074777,0.402662247,0.433244392,0.553208553,0.145997929,latter case form,non-cs
0.425363559,0.712968038,0.20239232,0.624579954,0.153255439,latter might,non-cs
0.480298158,0.391641423,0.195275476,0.574823105,0.12487625,latter notion,non-cs
0.68308494,0.462057273,0.418995163,0.430652144,0.602229622,launched google image search,non-cs
0.668268534,0.552347874,0.724127607,0.415157351,0.411925645,laws commonly apply,non-cs
0.440562503,0.616399219,0.549459701,0.646030257,0.40777186,lazy inheritance,non-cs
0.341142957,0.604231863,0.235292856,0.62741356,0.692275581,lazy loading,non-cs
0.27869598,0.44029251,0.23181389,0.481272773,0.652508988,lazy loading demonstrated,non-cs
0.350896244,0.469565936,0.402536144,0.549515463,0.853561622,lazy loading mozilla web dev,non-cs
0.506117381,0.619045536,0.34818824,0.327337163,0.477486189,lcfrs  one,non-cs
0.518542587,0.295736878,0.396411145,0.221918162,0.390807142,lcfrs grammar,non-cs
0.410274065,0.119151068,0.438124947,0.526972539,0.223952811,lda  normal discriminant analysis,non-cs
0.452882117,0.341625821,0.582327805,0.052933425,0.269413281,leading ai textbooks define,non-cs
0.699909086,0.559009258,0.59518273,0.51344391,0.486722953,leak information,non-cs
0.302995779,0.4330628,0.35760229,0.019675376,0.368690188,learn interactions following,non-cs
0.291982485,0.4384424,0.637597713,0.065709583,0.362163591,learners become aware,non-cs
0.294864891,0.293091522,0.392090556,0.150188131,0.325964911,learning state,non-cs
0.267535413,0.798059602,0.46593516,0.634266411,0.251587499,least astonishment,non-cs
0.315201145,0.861224541,0.49473045,0.763780896,0.393579452,least one,non-cs
0.288223138,0.806528435,0.613029236,0.678058796,0.535453026,least one member,non-cs
0.350469285,0.808498288,0.498751975,0.72087004,0.320839806,least surprise,non-cs
0.454859926,0.426719693,0.46265065,0.105728477,0.265193228,lecture notes,non-cs
0.158878539,0.876170918,0.378469484,0.590752383,0.41098535,left child,non-cs
0.536307839,0.591943701,0.255562962,0.581840458,0.266659344,left subtree,non-cs
0.547682472,0.295511175,0.495155027,0.370317885,0.190748775,legal concept distinct,non-cs
0.464293614,0.708413121,0.444625931,0.410370055,0.315863422,leo breiman,non-cs
0.630224611,0.733155634,0.551412891,0.937948565,0.256122031,less common varieties,non-cs
0.398841429,0.613285089,0.59715655,0.758988882,0.672122405,less costly,non-cs
0.513139248,0.663579912,0.644910955,0.676521247,0.330753484,less detailed descriptions,non-cs
