PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,phrase,label
0.270574826,0.442834418,0.495504684,0.590902411,entire data pool,non-cs
0.572469115,0.342614555,0.33360419,0.541157428,entire nation,non-cs
0.555215463,0.286425746,0.349318136,0.465834748,entire table,non-cs
0.515880055,0.260977284,0.329779481,0.447754878,entirely driven,non-cs
0.045678962,0.491439159,0.518391052,0.389927592,entropy coding method defined,non-cs
0.240223614,0.575318391,0.517560673,0.25618605,environmental prediction,non-cs
0.389068275,0.503372753,0.508184469,0.337314302,environmental sampling,non-cs
0.216577852,0.443748319,0.419911483,0.303816218,environmental science,non-cs
0.38558499,0.538807695,0.702650552,0.135014932,epistemic possibility,non-cs
0.693675613,0.291055425,0.531196585,0.395590689,equal sizes,non-cs
0.601682034,0.444243297,0.271128725,0.407866172,erciyes university,non-cs
0.305830954,0.798538512,0.57554737,0.529977773,error correcting codes defined,non-cs
0.552487177,0.737229317,0.767778245,0.428104294,error introduced,non-cs
0.162196507,0.332162741,0.493250376,0.342818061,especially biomechanical systems,non-cs
0.201090834,0.333433503,0.558283923,0.484125669,especially quantum information,non-cs
0.563163859,0.55060103,0.361180643,0.499758354,essential requirementsa typical property,non-cs
0.253022699,0.207749717,0.55967593,0.563424918,essentially unique planar embedding,non-cs
0.541972028,0.69966623,0.612183664,0.339118379,establish un norms,non-cs
0.285797764,0.641367493,0.25726704,0.287676049,ethical fields related,non-cs
0.203379443,0.603705036,0.186207594,0.616059743,ethical user experience objectives,non-cs
0.282526465,0.649543143,0.440910034,0.137411556,evaluate expectation values,non-cs
0.117546683,0.505444933,0.398301803,0.365383301,evaluation functions,non-cs
0.398856346,0.401817052,0.75687808,0.574220054,even base 256,non-cs
0.775173322,0.748128216,0.77807992,0.210400011,even causes harm,non-cs
0.391162734,0.235006556,0.608574931,0.512402099,even mechanical elements,non-cs
0.672918379,0.329575693,0.543729674,0.312294431,even though,non-cs
0.471904171,0.175763739,0.332775068,0.225619309,eventually called act,non-cs
0.258435679,0.271160878,0.361029534,0.469251534,eventually designed,non-cs
0.556198903,0.35342165,0.234793329,0.377140278,eventually give,non-cs
0.713836608,0.421656884,0.446053074,0.44737457,eventually returned,non-cs
0.621726798,0.261659712,0.275514163,0.572401491,every connection,non-cs
0.609805272,0.491051729,0.442184443,0.464860521,every execution,non-cs
0.253233579,0.417352298,0.472287357,0.544609478,every graph property definable,non-cs
0.732719488,0.401274863,0.354039799,0.601557492,every jd,non-cs
0.573844113,0.190703062,0.425219511,0.529861248,every object,non-cs
0.31460833,0.547792078,0.345520599,0.60712527,every solution,non-cs
0.478802099,0.445915115,0.440869163,0.384306176,every subset,non-cs
0.400220405,0.393345581,0.514151737,0.455250274,every variable,non-cs
0.578524646,0.310356221,0.262027915,0.4638013,every word,non-cs
0.653467031,0.464537559,0.373579211,0.748096489,everyday consumers,non-cs
0.50243566,0.45956422,0.450395219,0.479719174,everyday division,non-cs
0.624747323,0.328878218,0.299104428,0.555792331,everyday life activities,non-cs
0.077458137,0.479560056,0.358220054,0.199441174,evolutionary approach,non-cs
0.535424596,0.165000489,0.318199987,0.282029884,evolve gracefully,non-cs
0.552419919,0.550132209,0.339556594,0.281570438,evolved since,non-cs
0.092109946,0.399047013,0.433370103,0.458364965,exact function,non-cs
0.368019831,0.752561747,0.422394741,0.070302006,examine factors,non-cs
0.192093459,0.429302022,0.280126965,0.403183618,example input,non-cs
0.55013029,0.177777004,0.41384048,0.531705943,example music videos,non-cs
0.272289349,0.248980525,0.508443007,0.404825536,example strings,non-cs
0.301168471,0.565293278,0.315472209,0.188082159,examples discussed,non-cs
0.316465169,0.584881254,0.322317535,0.254420681,examples section,non-cs
0.767508232,0.544325767,0.804389639,0.325111441,exceedingly rare,non-cs
0.360338669,0.715066914,0.605109769,0.57059404,excellent error properties,non-cs
0.428666925,0.535630327,0.61035647,0.531084037,excessive memory requirements,non-cs
0.493351351,0.495289487,0.826740801,0.494198925,excluded volume,non-cs
0.315337594,0.34981199,0.377866557,0.664032517,executed remotely,non-cs
0.466444717,0.394139027,0.377561835,0.163117477,exhibit either innate emotional capabilities,non-cs
0.262732226,0.489958586,0.457789023,0.064977703,exist different solution philosophies,non-cs
0.449180691,0.469011452,0.483179407,0.8861421,existing common internet file system,non-cs
0.283731399,0.437866207,0.442820696,0.592701742,existing nodes based,non-cs
0.442269843,0.764418039,0.343467422,0.301764322,existing notations,non-cs
0.70584367,0.132644273,0.463344263,0.539082842,expanding outside,non-cs
0.445797866,0.379818208,0.506809664,0.890337605,expensive equipment,non-cs
0.282933767,0.30872897,0.458682217,0.194900009,experimental observation,non-cs
0.494883673,0.874975846,0.260464386,0.459151946,explaining standards,non-cs
0.304638089,0.16761456,0.478966173,0.346383234,explicit edge objects allows,non-cs
0.108272635,0.447880914,0.374010367,0.660500683,explicit functionality designed,non-cs
0.142116913,0.302664016,0.521837663,0.629777923,explicit planar embedding,non-cs
0.411169507,0.555248902,0.529797512,0.524828545,explored possible usage,non-cs
0.362132255,0.525813527,0.275559868,0.125799121,expressing facts,non-cs
0.284670006,0.309659756,0.325229194,0.379577899,expressing permitted sequences,non-cs
0.113456674,0.3732189,0.397330222,0.459904692,expression computational intelligence,non-cs
0.232856929,0.448017428,0.409118316,0.255279908,expression results,non-cs
0.1412893,0.337331784,0.633775061,0.356599477,extended binary tree obtained,non-cs
0.225828272,0.234342348,0.634159287,0.277259334,extended binary trees,non-cs
0.66542783,0.097823702,0.399265606,0.384381713,extending courcelle,non-cs
0.30371886,0.393000674,0.491387483,0.360274954,external factors,non-cs
0.464345967,0.278718578,0.433926031,0.548025458,extra flexibility,non-cs
0.676417652,0.53598633,0.540344069,0.382106991,extremely difficult,non-cs
0.576046493,0.318184589,0.260215075,0.522251385,extremely well,non-cs
0.407581589,0.421787425,0.528654169,0.272540473,facial affect detection,non-cs
0.584498934,0.156614185,0.365537948,0.091588266,facial expressions,non-cs
0.50264672,0.781047953,0.374060076,0.498505035,facilitate changes,non-cs
0.151055554,0.500303941,0.175684802,0.329701351,facilitate meta learning,non-cs
0.557404795,0.450766897,0.464491452,0.30745736,fairly common cause,non-cs
0.643500372,0.230922849,0.614657503,0.486397454,far back,non-cs
0.286725245,0.331475701,0.483450576,0.738801571,fast lookup,non-cs
0.100772861,0.330257947,0.616431294,0.542796781,fast multiplication algorithms,non-cs
0.54162921,0.33580608,0.527590355,0.796414284,fastest possible,non-cs
0.49751307,0.214462809,0.280998889,0.119846815,favor composition,non-cs
0.195884281,0.525671041,0.402827612,0.46667455,feasible solution,non-cs
0.198170084,0.568039623,0.351821854,0.47504344,feasible solutions,non-cs
0.48834907,0.456251107,0.390192312,0.478727527,feature found,non-cs
0.546779249,0.334976167,0.491296242,0.758748961,field access,non-cs
0.160605713,0.453633187,0.409172872,0.439473985,field include computational materials science,non-cs
0.115162132,0.442813362,0.315573952,0.319406781,field include statistical relational learning,non-cs
0.653529243,0.372674906,0.572019327,0.335410484,field may,non-cs
0.498675531,0.408469147,0.403151963,0.326517756,field related,non-cs
0.500315046,0.411642162,0.613062238,0.381390222,field samples,non-cs
0.328638289,0.495604754,0.496093944,0.635136994,field saw many optimizations,non-cs
0.160649416,0.397497584,0.499105332,0.438092708,fifo arithmetic code first introduced,non-cs
0.493737196,0.500720761,0.449887814,0.48011342,file name,non-cs
0.415633975,0.388956078,0.447592292,0.471160866,final product,non-cs
0.493552038,0.517314455,0.506083449,0.315655479,final results,non-cs
0.467500961,0.551916656,0.535224247,0.384345412,final sorted list,non-cs
0.65199599,0.383176423,0.512467464,0.411540635,final stage,non-cs
0.287540082,0.548888016,0.341533163,0.363145772,finalized dictionary set,non-cs
0.190060564,0.340869753,0.353419166,0.502926803,finally construct used,non-cs
0.429046163,0.642709477,0.323776433,0.63156659,financial business reporting,non-cs
0.458562606,0.483665856,0.414754146,0.645529302,financial transactions etc,non-cs
0.347140572,0.45576121,0.465520741,0.490572603,financial value,non-cs
0.205901327,0.614167413,0.494804503,0.223009242,find approximate solutions,non-cs
0.475892914,0.301801083,0.622144791,0.335246048,find three clusters within,non-cs
0.694391443,0.663172262,0.778466669,0.165012465,finding lowest common ancestors,non-cs
0.354065984,0.697560845,0.678850405,0.456383143,finding software memory problems,non-cs
0.175716282,0.524952597,0.696002439,0.16586205,finds approximate eigenvalues,non-cs
0.407383538,0.464754734,0.450947423,0.417014624,finds use among,non-cs
0.092409239,0.426413421,0.579554534,0.489125853,finely quantized versions,non-cs
0.122653714,0.393833612,0.616454448,0.23309442,finite element analysis,non-cs
0.116880459,0.266433552,0.567143752,0.465072508,finite element methods use,non-cs
0.417043124,0.269189732,0.689180804,0.491332273,finite number,non-cs
0.313829129,0.112622993,0.525228948,0.393748615,finite sequences,non-cs
0.839340314,0.414062048,0.480466413,0.508812849,finitely many children,non-cs
0.638771083,0.290645304,0.372955093,0.299009107,finnish group,non-cs
0.643584149,0.268118381,0.512123744,0.627672551,fire together wire together,non-cs
0.653635902,0.548044956,0.327170151,0.766753359,first access,non-cs
0.577018461,0.392396672,0.450106029,0.519905894,first add,non-cs
0.441822289,0.469509821,0.307767342,0.177766708,first argument,non-cs
0.677002998,0.436843892,0.178135106,0.346621566,first book,non-cs
0.546423384,0.383513991,0.366156351,0.516325911,first child node,non-cs
0.853190373,0.420549862,0.34884187,0.289411303,first dating back,non-cs
0.504142815,0.607530052,0.243377523,0.51478268,first formalized,non-cs
0.282137773,0.414870551,0.370904554,0.750236945,first graphical standard,non-cs
0.242894246,0.461774853,0.322909226,0.735134935,first humancomputer interface application,non-cs
0.670445984,0.468090094,0.271435413,0.504640526,first introduced,non-cs
0.499619784,0.334916266,0.25048931,0.339563621,first invocation,non-cs
0.280092343,0.296000286,0.414693617,0.507140573,first object instance creation,non-cs
0.447494284,0.509811901,0.392901549,0.371094181,first proposed,non-cs
0.664211834,0.506264405,0.264539144,0.511577571,first published,non-cs
0.645185368,0.375086634,0.508001138,0.400956396,first round,non-cs
0.542447772,0.552807812,0.426667234,0.433944327,first search,non-cs
0.514238847,0.489861031,0.205883278,0.286588323,first studied,non-cs
0.552274402,0.547926167,0.299392199,0.288231046,first suggested,non-cs
0.125901257,0.452826219,0.448759947,0.409300063,first swarm intelligence metaheuristic,non-cs
0.24979196,0.546442438,0.272706153,0.366253376,first systematic work,non-cs
0.815314593,0.390849755,0.357851059,0.43142567,first time,non-cs
0.550491183,0.229121716,0.505710621,0.36186363,first visit leaf nodes,non-cs
0.631496482,0.326587028,0.531164181,0.348006581,fish schooling,non-cs
0.656651848,0.175887844,0.575237451,0.47294618,fitted parabola,non-cs
0.264704663,0.490919456,0.246135226,0.19447114,five principles,non-cs
0.362014007,0.594875167,0.60769162,0.782220035,fixed capacity,non-cs
0.400076103,0.494841527,0.671469047,0.575981302,fixed structures,non-cs
0.609308318,0.268855742,0.480483566,0.608776544,floor space,non-cs
0.120188999,0.450831597,0.519103139,0.37449475,flow analysis,non-cs
0.273888188,0.508259276,0.417380437,0.743570019,focused operating systems also exist,non-cs
0.426053527,0.451998966,0.203253927,0.258359311,following briefly summarizes,non-cs
0.407280531,0.33095095,0.251504344,0.416256562,following paragraphs,non-cs
0.723670493,0.24211539,0.412353865,0.449121635,following three,non-cs
0.367305229,0.373930703,0.2846297,0.27114848,form larger subjects,non-cs
0.304988003,0.391491069,0.222749832,0.194503066,formal description,non-cs
0.271890327,0.295626147,0.213524765,0.287910691,formal languages,non-cs
0.246082109,0.411336088,0.178887884,0.183541959,formal languages studied,non-cs
0.050316395,0.391050161,0.407614932,0.249909726,formal logic,non-cs
0.085965089,0.439471186,0.332742885,0.341794285,formal methods,non-cs
0.129133501,0.643438305,0.403265088,0.403612758,formalized systems investigated,non-cs
0.455760146,0.277163069,0.040847383,0.292710605,formally speaking,non-cs
0.497392383,0.666962332,0.871287873,0.557700054,formerly far end block error,non-cs
0.440346657,0.252198743,0.371856853,0.369910337,forward portion,non-cs
0.399623678,0.545196042,0.3798162,0.583798662,found applications,non-cs
0.327616877,0.482108433,0.141909585,0.333577603,foundational contribution,non-cs
0.473180886,0.32513727,0.551901703,0.795262883,fpgas also make extensive use,non-cs
0.519708929,0.528645531,0.247950372,0.722930995,free content projects,non-cs
0.590209641,0.430036063,0.205299411,0.540572993,free languages,non-cs
0.273078244,0.519461187,0.427480458,0.690178983,free rewriting systems,non-cs
0.572053499,0.254259621,0.367978377,0.505535087,freedom per arm,non-cs
0.694425497,0.553027525,0.685628237,0.521208036,frequently used,non-cs
0.836488802,0.330441194,0.77134023,0.386152767,frozen spots,non-cs
0.693369113,0.351717439,0.421795464,0.483748279,fu xi,non-cs
0.569542237,0.418870533,0.266764072,0.422349791,full title,non-cs
0.212638895,0.414065937,0.365379252,0.79955846,fully automated mode,non-cs
0.656258802,0.357093876,0.223881337,0.48817782,fully extended,non-cs
0.498238592,0.265124663,0.113303093,0.301407204,fully self,non-cs
0.311644953,0.373139834,0.524822054,0.628958342,function 1 calls function 2,non-cs
0.327095786,0.357281485,0.538188065,0.654539905,function 2 calls function 3,non-cs
0.262069799,0.367407997,0.540381463,0.669267963,function 3 calls function 1,non-cs
0.144517977,0.578996248,0.405924358,0.274517171,function evaluates,non-cs
0.277350132,0.457124576,0.251829895,0.597404802,functional programming community,non-cs
0.196566752,0.368495582,0.437197562,0.274176666,functions measuring,non-cs
0.578629276,0.441474166,0.642996421,0.371704258,functions without,non-cs
0.135315721,0.393863531,0.374537154,0.234654999,fundamental concept,non-cs
0.271004511,0.639161268,0.628237252,0.175956108,fundamental limit,non-cs
0.348371147,0.684175469,0.634023915,0.092974156,fundamental limits,non-cs
0.245808149,0.457254817,0.393501286,0.558524789,fundamental operation,non-cs
0.173072769,0.514796065,0.268632254,0.17966169,fundamental principles,non-cs
0.247844481,0.683708426,0.339096796,0.327780403,fundamental requirement,non-cs
0.468421126,0.487083244,0.321016283,0.09053813,furthered researched,non-cs
0.302681538,0.435467675,0.450318881,0.629068778,future capability,non-cs
0.32990654,0.349677812,0.369016986,0.548457993,fuzzy markup language edited,non-cs
0.391708019,0.131128626,0.443740269,0.385055986,fuzzy set defined,non-cs
0.276777938,0.243587288,0.431010847,0.586490903,fuzzy system independently,non-cs
0.52853479,0.358231915,0.350435673,0.756005382,gaming businesses,non-cs
0.68637313,0.554143048,0.583555806,0.477450242,garbage collection handbook,non-cs
0.422206456,0.624501701,0.267189721,0.531911418,gathering information,non-cs
0.705038202,0.442680236,0.517834976,0.483723887,gdel prize,non-cs
0.201105421,0.337497311,0.436460465,0.247071584,general concept,non-cs
0.143539662,0.30931335,0.466807279,0.345573108,general functional gradient boosting perspective,non-cs
0.189437685,0.420951856,0.358327315,0.492831173,general programming languages,non-cs
0.437640342,0.633292489,0.384650677,0.143754809,general question,non-cs
0.499298241,0.243322975,0.316472231,0.400828599,general set,non-cs
0.480036555,0.187387368,0.354595066,0.406103652,general setting,non-cs
0.180623598,0.558206956,0.389329425,0.206854679,generalized answers,non-cs
0.183141458,0.404613017,0.451338565,0.33251512,generalized form,non-cs
0.242021308,0.382320106,0.541246001,0.388329257,generalized max,non-cs
0.314177593,0.360964067,0.228147899,0.364994556,generalizes well,non-cs
0.374367659,0.542244726,0.321686749,0.245770837,generally attributed,non-cs
0.251328677,0.477346489,0.220996357,0.55525035,generally designed,non-cs
0.250377539,0.604492168,0.566966018,0.075262433,generally give prime factors,non-cs
0.630784244,0.597413993,0.814949064,0.434208036,generally slower,non-cs
0.210628764,0.604082244,0.5230738,0.190194635,generate reasonable predictions across,non-cs
0.295471217,0.150216876,0.366351328,0.446310179,generated music plus visualization combinations,non-cs
0.126074229,0.379621921,0.373258946,0.341412084,generated perceptual information,non-cs
0.343113769,0.257603052,0.306931887,0.461987425,generates animated imagery based,non-cs
0.299153485,0.489038175,0.294594322,0.271248885,generates values,non-cs
0.25187935,0.444810211,0.610107638,0.255134749,generic concept,non-cs
0.114425939,0.474813795,0.535073778,0.591392708,generic functions implemented,non-cs
0.181049319,0.475019515,0.547010913,0.376995585,generic process,non-cs
0.110106408,0.493065345,0.570702962,0.441830454,generic programming approach,non-cs
0.195527043,0.474337046,0.514119764,0.448937209,generic programming centers around,non-cs
0.673325744,0.247862611,0.132403305,0.267431109,gentle introduction,non-cs
0.456174335,0.645911835,0.465568656,0.56354763,geographical access control may,non-cs
0.157985059,0.38282143,0.7073066,0.16798905,geometric variation inferred,non-cs
0.711692292,0.349603002,0.301936793,0.462024962,georg cantor,non-cs
0.269613588,0.42708768,0.421258756,0.34900934,german mathematicians richard dedekind,non-cs
0.700258077,0.570696245,0.27633563,0.474314817,get agreement,non-cs
0.630313983,0.261098802,0.489998782,0.334579377,giovanni acampora,non-cs
0.407812155,0.619510362,0.441930218,0.472545247,give better results,non-cs
0.158614861,0.624456648,0.394772507,0.128295542,given criterion,non-cs
0.309973485,0.517251616,0.501136986,0.233830898,given outcome,non-cs
0.294060901,0.366200624,0.398667272,0.395805507,given plaintext,non-cs
0.290475259,0.494405792,0.353589938,0.213404774,given point,non-cs
0.514931259,0.288467805,0.343004115,0.194801226,given qubits,non-cs
0.213069087,0.264891226,0.453469926,0.290770662,given sequence,non-cs
0.428227146,0.244983363,0.28432889,0.443965749,given set,non-cs
0.516993998,0.41555868,0.450880992,0.482070793,given time,non-cs
0.223772586,0.224300672,0.63535263,0.333629731,given vertex,non-cs
0.903305813,0.361038111,0.372465482,0.316041312,gives rise,non-cs
0.185052461,0.401878664,0.473891338,0.175387545,giving several semantics linked,non-cs
0.200202889,0.46138244,0.313633321,0.447245973,global approach,non-cs
0.440199161,0.225493709,0.554060428,0.51197219,global pooling layers along,non-cs
0.313336235,0.45444608,0.370936296,0.565693599,global robustness,non-cs
0.353132862,0.472266512,0.480329335,0.53022332,global search properties,non-cs
0.553228559,0.240951352,0.604287449,0.662615534,go onto compact discs,non-cs
0.572248127,0.397313564,0.169964737,0.324677826,good behavior,non-cs
0.309776828,0.362838236,0.549372863,0.376596016,good clustering,non-cs
0.472524007,0.336610417,0.507800982,0.734508382,google images,non-cs
0.421029016,0.413315902,0.38268022,0.722580738,google paired,non-cs
0.400080643,0.527733229,0.363093662,0.355752831,gordon research conference,non-cs
0.46188015,0.510398604,0.850020016,0.297374552,gradient boosting combines weak,non-cs
0.343760569,0.381740224,0.459907337,0.470537069,gradient boosting originated,non-cs
0.260923479,0.36606913,0.564179234,0.663409754,graphics system may combine,non-cs
0.689254455,0.282435112,0.227380701,0.412378357,great interest,non-cs
0.682246533,0.178021677,0.445571589,0.357849523,green versace dress,non-cs
0.516260377,0.171094815,0.625987683,0.512089799,growable array,non-cs
0.753164943,0.756971649,0.859399266,0.293695091,guaranteed worst,non-cs
0.127225163,0.384877688,0.439097699,0.39492572,hand calculations,non-cs
0.59316063,0.534324458,0.566901141,0.396059115,handle changes,non-cs
0.152751736,0.394605687,0.594260907,0.403857803,handle sequence data,non-cs
0.413579239,0.601292327,0.546215215,0.253421306,hard problem,non-cs
0.503391336,0.638144133,0.5599871,0.246750594,hard problems,non-cs
0.220382805,0.401388976,0.291166639,0.756922787,hardware architecture devoted,non-cs
0.421181704,0.375304928,0.287112889,0.583467725,hash join designed,non-cs
0.375275569,0.352877884,0.560148491,0.5665363,hash table approaches maximum capacity,non-cs
0.320058995,0.324668236,0.565274708,0.766652824,helmholtz machine contains two networks,non-cs
0.422131587,0.422140927,0.60404668,0.619762747,helmholtz machines may also,non-cs
0.552655995,0.784948726,0.525346353,0.368525877,help prevent,non-cs
0.560569456,0.433308433,0.465121997,0.408320029,hermann von helmholtz,non-cs
0.314715345,0.220024028,0.682925522,0.410998337,hexadecimal floating point  base eight,non-cs
0.442134534,0.557962341,0.70274561,0.46253809,hidden state reparameterizations,non-cs
0.379976856,0.508400539,0.370543281,0.319320994,hierarchy based,non-cs
0.459505939,0.264766141,0.359266527,0.611939314,high accuracy,non-cs
0.589049213,0.42552518,0.192137496,0.468531377,high degree,non-cs
0.49884128,0.357319399,0.257932829,0.43938903,higher level,non-cs
0.536142575,0.707238079,0.159007458,0.53668957,higher standards,non-cs
0.470634289,0.489377986,0.714652215,0.276461573,highly likely,non-cs
0.45701589,0.291374949,0.185800553,0.536719267,highly tailored,non-cs
0.548442448,0.316816788,0.553799985,0.580009308,highway map,non-cs
0.750208713,0.258646641,0.243546977,0.271685108,hilarie orman,non-cs
0.212035672,0.428175936,0.594291302,0.366290216,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.346414052,0.382960189,0.372876905,0.865255737,hobbyist computers like,non-cs
0.095323658,0.510070617,0.515198622,0.220483419,holistic measure,non-cs
0.460453501,0.288707695,0.277870813,0.361154014,hollywood principle,non-cs
0.742778447,0.257277901,0.663864772,0.366146526,honey bee swarm,non-cs
0.544375301,0.545644722,0.401904182,0.548678444,hospital environments,non-cs
0.786206508,0.371018659,0.467895096,0.481153947,hot spots,non-cs
0.809543746,0.416786342,0.508718663,0.395790933,hui wang,non-cs
0.254998193,0.322083439,0.278237559,0.254842916,human behaviour explained,non-cs
0.463317351,0.200719511,0.512730842,0.429973317,human body,non-cs
0.594646459,0.404513817,0.446530107,0.689791786,human drivers,non-cs
0.243982632,0.240561929,0.357688238,0.367010893,human mind,non-cs
0.421948793,0.181161694,0.361069935,0.503310908,human movement primarily used,non-cs
0.589822552,0.181806223,0.362437416,0.446214101,human person,non-cs
0.520266317,0.525350798,0.490696754,0.433875008,human presence detection,non-cs
0.389481592,0.543089158,0.460100129,0.556175359,human presence detection technologies,non-cs
0.390487849,0.292363966,0.39652825,0.574800984,human use,non-cs
0.382979831,0.402149163,0.521059557,0.592126572,humanoid robots typically,non-cs
0.26497566,0.414556929,0.650604184,0.15307996,hypothetical scenario,non-cs
0.415906351,0.531757254,0.570269901,0.693603811,ibm code pages 037,non-cs
0.140743434,0.383141885,0.374679153,0.334830525,ideal logic gate,non-cs
0.313196039,0.271487765,0.361247902,0.734490302,ideal physical device,non-cs
0.254439692,0.225905975,0.393825624,0.424744928,idealized model,non-cs
0.279758337,0.279655215,0.43997626,0.606122599,idealized switches,non-cs
0.623261361,0.872498467,0.736585724,0.121370986,identify abnormalities,non-cs
0.449777427,0.677324869,0.597429387,0.295491372,identify compounds,non-cs
0.750833717,0.978654613,0.741687939,0.311592442,identify defects,non-cs
0.554536397,0.614003287,0.412293357,0.426650218,identify regions,non-cs
0.488415849,0.486561167,0.205708285,0.405678927,ieee international symposium,non-cs
0.56080735,0.856671378,0.7523354,0.227268883,ignoring potential problems,non-cs
0.598469263,0.520399993,0.372151549,0.177621574,iii argue,non-cs
0.444122458,0.431817201,0.527349772,0.506934849,image search,non-cs
0.272351852,0.422630702,0.525447747,0.604720578,immediate substructures,non-cs
0.460063094,0.044088743,0.353828587,0.388444807,immersive sensations,non-cs
0.292104,0.451382057,0.459578399,0.31121959,immune system,non-cs
0.071065021,0.510996272,0.448665663,0.498076693,implement algorithms,non-cs
0.147576086,0.4480141,0.38590648,0.669591924,implement computing tasks,non-cs
0.187090274,0.274824606,0.435176816,0.464453686,implement dynamic sets,non-cs
0.045067974,0.353299923,0.549969988,0.336652827,implemented boolean algebra,non-cs
0.232168736,0.48403513,0.188763485,0.580314537,implementing active networking concepts,non-cs
0.624071298,0.398839081,0.48036834,0.236430886,implements short,non-cs
0.403923102,0.402260893,0.224052836,0.328911116,important example,non-cs
0.487754405,0.381660572,0.419915929,0.491806466,important intangible exchanges,non-cs
0.461229773,0.475826928,0.292409687,0.393792397,important role,non-cs
0.367070443,0.481254987,0.313910532,0.583124924,important task,non-cs
0.44036941,0.496564415,0.2256246,0.26038729,important topics,non-cs
0.47180874,0.418401876,0.691455638,0.904326888,impractically high bandwidth requirements,non-cs
0.349102859,0.630123441,0.425987833,0.776376672,improve efficiency,non-cs
0.489153072,0.399166769,0.316065399,0.452708097,improve physical,non-cs
0.211354411,0.561677972,0.467724127,0.335754227,improve prediction,non-cs
0.562670001,0.726601969,0.734518872,0.723890786,inadequate communication infrastructure,non-cs
0.210148931,0.513146749,0.579462529,0.268109879,include predicates,non-cs
0.298223928,0.418297635,0.660088149,0.686233529,includes double hashing functionality,non-cs
0.322160513,0.644463703,0.236098734,0.492415579,includes supporting planning,non-cs
0.517146251,0.675437139,0.668106198,0.235276223,including brain damage,non-cs
0.247124325,0.439166034,0.274883371,0.5971398,including engineering,non-cs
0.264764974,0.495205621,0.287358769,0.130542339,including expression evaluation,non-cs
0.447731157,0.289354757,0.592707263,0.391965764,including meteorology,non-cs
0.617143705,0.806389226,0.603540707,0.430530758,including plagiarism detection,non-cs
0.617707426,0.188630892,0.569836345,0.460122652,including underwater,non-cs
0.467235998,0.0898874,0.380244001,0.495363861,including visual,non-cs
0.30846261,0.447627195,0.410840468,0.425966697,inclusion function j,non-cs
0.46898331,0.672680824,0.645356152,0.169739423,incorrect answer,non-cs
0.691283363,0.229056866,0.458672673,0.4745127,increasing one,non-cs
0.476087267,0.435973465,0.305184873,0.721475351,increasingly online communication patterns,non-cs
0.658158848,0.418699642,0.492965001,0.759386068,increasingly used,non-cs
0.536514242,0.445124059,0.518866784,0.404857665,independent areas,non-cs
0.429530732,0.685823421,0.370702826,0.711585987,independent call control,non-cs
0.123003907,0.555515858,0.48296873,0.378389234,independent classification tasks,non-cs
0.167792973,0.436989722,0.543373436,0.732586639,independent processors,non-cs
0.185798799,0.466710834,0.41900489,0.685112463,independent software entities interact,non-cs
0.415517331,0.658235007,0.610704501,0.06621153,indicates whether,non-cs
0.226672501,0.403847428,0.400009582,0.447044046,indicator function ia,non-cs
0.173078621,0.406075841,0.397567586,0.525753782,indicator functions,non-cs
0.258758807,0.312568693,0.531846686,0.30657211,indirect recursion occurs,non-cs
0.669547846,0.249660232,0.457483792,0.558783512,individual gates,non-cs
0.547313431,0.369385456,0.14990577,0.413245103,individual speaker reads text,non-cs
0.44681496,0.34043346,0.242713314,0.219360621,induction of regular languages,non-cs
0.140754478,0.371135413,0.446544735,0.176099498,inductive principle,non-cs
0.623251054,0.099780958,0.46265006,0.301727752,inductive step,non-cs
0.418834561,0.614093933,0.346573677,0.585231528,industry consortium,non-cs
0.322128048,0.165420612,0.228169195,0.318311327,informal way,non-cs
0.527732726,0.596255216,0.418932602,0.438892774,information may,non-cs
0.100808676,0.422414028,0.350196117,0.45213226,information processing paradigms inspired,non-cs
0.143651755,0.456527568,0.388332349,0.716822917,information technology methods,non-cs
0.178601543,0.533077324,0.25829701,0.613512277,information technologysystems designsoftware design descriptions,non-cs
0.510096926,0.529707382,0.469491991,0.247990018,inherent difficulty,non-cs
0.538924552,0.501689067,0.237145305,0.142032124,inheritance typically begins,non-cs
0.441603785,0.42694034,0.403633137,0.299515008,initial conditions,non-cs
0.346538316,0.60504201,0.360867474,0.12700034,initially considered,non-cs
0.275923077,0.267526916,0.37447033,0.742836271,input devices  physical environments,non-cs
0.236138634,0.507556627,0.518806804,0.557762727,input number,non-cs
0.3750693,0.402841584,0.488481643,0.528641703,inputs get bigger,non-cs
0.045126643,0.439057287,0.374682615,0.413015536,inspired computational methodologies,non-cs
0.213114594,0.298556504,0.326624568,0.615046768,inspired computing,non-cs
0.185549569,0.350838968,0.328741974,0.498040319,inspired computing relates,non-cs
0.159930715,0.344417088,0.389312666,0.582771375,inspired computing uses,non-cs
0.643072634,0.619953229,1,0.586365875,instance zero rise time,non-cs
0.709965741,0.197745671,0.403835053,0.332469464,instances seen,non-cs
0.233992505,0.427736308,0.306627137,0.29749437,instead written generically,non-cs
0.309052082,0.352492547,0.323951033,0.556712157,instruction multiple,non-cs
0.502565191,0.715522193,0.41279682,0.665350835,insurance company,non-cs
0.246626501,0.565417618,0.207062463,0.693399168,integrated development environments,non-cs
0.353460265,0.320580896,0.381401566,0.349232555,intelligent foraging behaviour,non-cs
