PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,phrase,label
0.117068251,0.16657159,0.586838868,0.825501835,efficient construction,non-cs
0.060820762,0.240864732,0.535683068,0.834668582,efficient even,non-cs
0.186192696,0.311736768,0.489101204,0.864958047,efficient julia,non-cs
0.287083054,0.25351662,0.493439078,0.875798996,efficient matlab,non-cs
0.143789049,0.162974215,0.54669416,0.793736061,efficient methods known,non-cs
0.084454754,0.175184445,0.562905493,0.800958984,efficient use,non-cs
0.581906097,0.250414191,0.211553107,0.29251667,efipsans project http  www,non-cs
0.481253333,0.187628482,0.348192797,0.297670011,eigenmode expansion provides,non-cs
0.723171786,0.460836662,0.427578308,0.327772869,eigenvalue problems involving differential equations,non-cs
0.565774918,0.478987864,0.116387523,0.405175721,eighth annual acm symposium,non-cs
0.160804768,0.481630537,0.300724084,0.23533501,either directly,non-cs
0.448176909,0.586543634,0.581912244,0.226892105,either multiple simultaneous executions,non-cs
0.520295688,0.374325197,0.517535473,0.310490356,electromagnetic field,non-cs
0.554769951,0.361313719,0.544679644,0.321191097,electromagnetic fields,non-cs
0.628051535,0.375044552,0.430670232,0.34691378,electromagnetic relays,non-cs
0.76133425,0.380852472,0.548144603,0.488900055,electronic music visualizers,non-cs
0.588164387,0.553630525,0.769935948,0.278944887,electronic signatures vary depending,non-cs
0.556473389,0.361646948,0.479280099,0.365670243,electronic switches,non-cs
0.245833185,0.457250478,0.379677725,0.613352495,elegance issue,non-cs
0.540676507,0.413112808,0.249301809,0.262904831,element matrices,non-cs
0.273646724,0.254186008,0.567456347,0.137280802,elements immediately required,non-cs
0.384318957,0.426688042,0.107060123,0.230906773,eli zelkha,non-cs
0.465253947,0.895420852,0.408993112,0.293005149,eliminating equations,non-cs
0.533818604,0.329513971,0.580483983,0.290122295,else use dynamic linking,non-cs
0.196925738,0.142577077,0.394324952,0.449025447,embody values,non-cs
0.390296468,0.175406555,0.579010675,0.216295721,emerging applications,non-cs
0.294106418,0.334173353,0.198749888,0.135117786,emerging branch,non-cs
0.309047492,0.334934341,0.629547641,0.056315659,emerging issue,non-cs
0.213902044,0.289784374,0.665694328,0.238390737,emotional ability,non-cs
0.23500474,0.370220668,0.46415989,0.618934486,empathy compassion,non-cs
0.754477103,0.37863652,0.574613201,0.539523002,employ mathematical optimization,non-cs
0.309394017,1,0.34347731,0.515197156,empty list consists,non-cs
0.227710096,0.952938613,0.362160833,0.596677583,empty location,non-cs
0.451554039,0.059781202,0.392870541,0.34235315,enable design,non-cs
0.40637925,0.068910604,0.463917672,0.337082808,enable development,non-cs
0.618892084,0.1838338,0.479176964,0.549627573,enables file sharing,non-cs
0.401773144,0.452008182,0.687962293,0.02777902,encapsulate varying behavior,non-cs
0.640917718,0.476439444,0.346077885,0.449927677,encode dvd movies,non-cs
0.097290606,0.115656897,0.431220492,0.734890974,encourage clear communication,non-cs
0.630616801,0.413840701,0.428201162,0.346879403,encryption step performed,non-cs
0.400029217,0.574578638,0.697255845,0.17418409,enemies would,non-cs
0.42971875,0.551402745,0.313621932,0.358081542,energy minimization,non-cs
0.573137362,0.417787855,0.380653989,0.383600214,energy physics,non-cs
0.694779212,0.267049425,0.49725609,0.449902473,engine steering software,non-cs
0.633317509,0.212161275,0.237774522,0.341956048,engineering began,non-cs
0.796247127,0.25129076,0.382456193,0.356844469,engineering uses modeling,non-cs
0.36033576,0.030882769,0.660642582,0.538717397,enhance user experience,non-cs
0.171466389,0.162450961,0.390190534,0.463959788,ensure quality,non-cs
0.211340288,0.238419256,0.322641387,0.544144114,ensure referential integrity,non-cs
0.279524083,0.196253934,0.464517074,0.531363255,ensuring moral behaviors,non-cs
0.413404978,0.378991951,0.308962227,0.100401692,entangling operations,non-cs
0.755064971,0.357493797,0.246247821,0.488820412,enterprise wan governance blog,non-cs
0.523390074,0.243617667,0.36783355,0.314053787,entire data pool,non-cs
0.28146012,0.205956959,0.403232947,0.279412578,entire nation,non-cs
0.360752571,0.250668699,0.433665983,0.305670498,entire table,non-cs
0.217068806,0.360757604,0.40754065,0.391623546,entirely driven,non-cs
0.607518631,0.448904363,0.231655678,0.32911533,entropy coding method defined,non-cs
0.605601445,0.376784392,0.280376565,0.381615938,environmental prediction,non-cs
0.612107872,0.402237336,0.325536258,0.361806379,environmental sampling,non-cs
0.590196654,0.365661976,0.341981553,0.487596897,environmental science,non-cs
0.326525198,0.380495402,0.382654026,0.329773261,epistemic possibility,non-cs
0.083506415,0.384487632,0.323500268,0.714016344,equal sizes,non-cs
0.522019132,0.314692813,0.132780425,0.251067653,erciyes university,non-cs
0.583497989,0.538155334,0.494797685,0.314006874,error correcting codes defined,non-cs
0.409411162,0.764763025,0.667999503,0.17297493,error introduced,non-cs
0.705266555,0.243943499,0.513616232,0.440607961,especially biomechanical systems,non-cs
0.479494933,0.380163192,0.571923307,0.523975937,especially quantum information,non-cs
0.279016102,0.196713892,0.321823956,0.474051674,essential requirementsa typical property,non-cs
0.306123341,0.342112337,0.512754811,0.271800733,essentially unique planar embedding,non-cs
0.465299407,0.259544622,0.165134311,0.376131988,establish un norms,non-cs
0.336376818,0.211905415,0.498232342,0.527539285,ethical fields related,non-cs
0.321287496,0.185794784,0.513612111,0.671535096,ethical user experience objectives,non-cs
0.425883642,0.2830938,0.269630543,0.247542553,evaluate expectation values,non-cs
0.489785426,0.299713867,0.28266973,0.222851695,evaluation functions,non-cs
0.609905683,0.49285823,0.371280479,0.55259742,even base 256,non-cs
0.227944289,0.562355092,0.72629701,0.327098561,even causes harm,non-cs
0.388522899,0.407291193,0.441384348,0.395497373,even mechanical elements,non-cs
0.087533358,0.479429133,0.286027097,0.304539264,even though,non-cs
0.291524091,0.374341083,0.195075669,0.201077602,eventually called act,non-cs
0.247907848,0.297559371,0.288458145,0.249206103,eventually designed,non-cs
0.128615538,0.25554757,0.335569902,0.295896529,eventually give,non-cs
0.150153774,0.335761563,0.376003428,0.282759933,eventually returned,non-cs
0.254581634,0.122271102,0.367742465,0.302271444,every connection,non-cs
0.431255078,0.32999757,0.372965504,0.227813253,every execution,non-cs
0.577286086,0.281549189,0.42729705,0.442361792,every graph property definable,non-cs
0.339265952,0.323254533,0.192092699,0.481222926,every jd,non-cs
0.277244525,0.143214139,0.359801146,0.310416212,every object,non-cs
0.254893735,0.154967149,0.325167603,0.409970847,every solution,non-cs
0.198950547,0.200318894,0.281299481,0.32893419,every subset,non-cs
0.312784831,0.20995937,0.355631802,0.277035548,every variable,non-cs
0.180156046,0.181370542,0.308066709,0.347639948,every word,non-cs
0.352320276,0.281660775,0.26236214,0.550679713,everyday consumers,non-cs
0.394897911,0.511969945,0.335908987,0.377756474,everyday division,non-cs
0.386406382,0.176626756,0.454414791,0.485090506,everyday life activities,non-cs
0.485834041,0.24620166,0.335817414,0.293052568,evolutionary approach,non-cs
0.094059059,0.187297701,0.454238101,0.714386968,evolve gracefully,non-cs
0.225065256,0.233264477,0.302203215,0.246467587,evolved since,non-cs
0.08304676,0.178467269,0.218794902,0.638116449,exact function,non-cs
0.467942325,0.203594041,0.418623069,0.100788351,examine factors,non-cs
0.46875712,0.223476607,0.242579251,0.161435433,example input,non-cs
0.504425535,0.338613374,0.45713987,0.340212184,example music videos,non-cs
0.479854954,0.346214593,0.336826922,0.176647831,example strings,non-cs
0.371653819,0.195967184,0.286841944,0.149841424,examples discussed,non-cs
0.416805799,0.290546568,0.223793882,0.142820115,examples section,non-cs
0.133113106,0.816133379,0.703279536,0.44196802,exceedingly rare,non-cs
0.208463465,0.48050025,0.655728702,0.610809616,excellent error properties,non-cs
0.503056527,0.577402056,0.924230663,0.264930731,excessive memory requirements,non-cs
0.288038457,0.932314369,0.37527929,0.252406504,excluded volume,non-cs
0.353678956,0.389097387,0.472779395,0.408354279,executed remotely,non-cs
0.269662912,0.341325384,0.65047824,0.261580487,exhibit either innate emotional capabilities,non-cs
0.487509993,0.557718714,0.803309551,0.092682062,exist different solution philosophies,non-cs
0.691910286,0.247653919,0.340501702,0.581243964,existing common internet file system,non-cs
0.44598409,0.274773362,0.251414703,0.251370075,existing nodes based,non-cs
0.379135646,0.248719022,0.263876945,0.248242515,existing notations,non-cs
0.258289755,0.169003584,0.603571283,0.214779488,expanding outside,non-cs
0.289900326,0.425889468,0.994909233,0.27904266,expensive equipment,non-cs
0.491682145,0.419294989,0.335251648,0.358122192,experimental observation,non-cs
0.398239678,0.23741748,0.182144098,0.265206363,explaining standards,non-cs
0.290984124,0.130209871,0.441232243,0.533633095,explicit edge objects allows,non-cs
0.292974183,0.10792629,0.305961607,0.489959598,explicit functionality designed,non-cs
0.327051021,0.102297608,0.256529942,0.340765937,explicit planar embedding,non-cs
0.393389449,0.19567622,0.423222733,0.211571634,explored possible usage,non-cs
0.291964103,0.175412206,0.369429682,0.464195652,expressing facts,non-cs
0.3083029,0.192823753,0.24586115,0.367916043,expressing permitted sequences,non-cs
0.679466913,0.2178237,0.474822018,0.532013725,expression computational intelligence,non-cs
0.32284734,0.222317003,0.280900976,0.306823043,expression results,non-cs
0.530422284,0.410015099,0.270153303,0.391206451,extended binary tree obtained,non-cs
0.511653668,0.58637817,0.291384036,0.383551942,extended binary trees,non-cs
0.306036779,0.249773069,0.171633326,0.180837865,extending courcelle,non-cs
0.416628261,0.479811359,0.640199501,0.060163401,external factors,non-cs
0.09194442,0.208887177,0.670714259,0.496920656,extra flexibility,non-cs
0.239548646,0.626702679,0.939149617,0.201372895,extremely difficult,non-cs
0.057371975,0.211210401,0.347462698,0.387375971,extremely well,non-cs
0.483109076,0.367314774,0.376429248,0.261859431,facial affect detection,non-cs
0.310330449,0.278200796,0.514889878,0.200568396,facial expressions,non-cs
0.306455536,0.149955467,0.627976514,0.288279443,facilitate changes,non-cs
0.588126242,0.105661308,0.523159188,0.479158717,facilitate meta learning,non-cs
0.043511085,0.190749502,0.544597632,0.660485745,fairly common cause,non-cs
0.211523217,0.613315213,0.338746008,0.154368301,far back,non-cs
0.215065482,0.276501608,0.748644339,0.395803918,fast lookup,non-cs
0.438680537,0.341918375,0.759368103,0.679625959,fast multiplication algorithms,non-cs
0.112752242,0.285671187,0.512829279,0.638004066,fastest possible,non-cs
0.210594151,0.285464976,0.425916058,0.436934546,favor composition,non-cs
0.07014686,0.209024173,0.556559155,0.707989814,feasible solution,non-cs
0.099485445,0.179615983,0.599391278,0.677703904,feasible solutions,non-cs
0.305585806,0.191790951,0.384389437,0.251968606,feature found,non-cs
0.340046686,0.310511468,0.280895685,0.213393516,field access,non-cs
0.866407028,0.269063103,0.648290865,0.461136294,field include computational materials science,non-cs
0.720095882,0.322415584,0.495148639,0.507944507,field include statistical relational learning,non-cs
0.287632185,0.430902711,0.163817822,0.138093884,field may,non-cs
0.280714079,0.259151124,0.413685829,0.2142794,field related,non-cs
0.431221226,0.379153547,0.321909911,0.220958929,field samples,non-cs
0.446131655,0.189915059,0.833322122,0.330510989,field saw many optimizations,non-cs
0.788386853,0.379221066,0.165817141,0.538439105,fifo arithmetic code first introduced,non-cs
0.644585091,0.378077095,0.237647449,0.314975151,file name,non-cs
0.315197772,0.361377363,0.112709222,0.254465282,final product,non-cs
0.22403402,0.322337164,0.151659211,0.328590569,final results,non-cs
0.34549524,0.428292827,0.147327654,0.219819686,final sorted list,non-cs
0.270229484,0.467415095,0.173040702,0.24561338,final stage,non-cs
0.511933972,0.328481329,0.132575205,0.454603588,finalized dictionary set,non-cs
0.266558293,0.260304424,0.247206318,0.276061183,finally construct used,non-cs
0.74214102,0.379690408,0.314448892,0.465024361,financial business reporting,non-cs
0.611901979,0.397595014,0.362965543,0.366295031,financial transactions etc,non-cs
0.369178962,0.305286651,0.47262665,0.475904875,financial value,non-cs
0.385507687,0.350025291,0.374689653,0.464928247,find approximate solutions,non-cs
0.441995346,0.337297094,0.335299103,0.248800217,find three clusters within,non-cs
0.397956787,0.840792849,0.270389732,0.392536838,finding lowest common ancestors,non-cs
0.890331598,0.56110782,0.70403776,0.499604497,finding software memory problems,non-cs
0.471958804,0.359585985,0.196971674,0.438376485,finds approximate eigenvalues,non-cs
0.258727796,0.164256492,0.420188263,0.27357158,finds use among,non-cs
0.235321973,0.299936266,0.525042309,0.390374554,finely quantized versions,non-cs
0.542687699,0.550820869,0.191849714,0.42863073,finite element analysis,non-cs
0.493456254,0.47359261,0.211717515,0.359934361,finite element methods use,non-cs
0.207273419,0.721210933,0.304003067,0.474762462,finite number,non-cs
0.341020473,0.731316064,0.312212035,0.415839733,finite sequences,non-cs
0.327042678,0.612875955,0.551530176,0.419670605,finitely many children,non-cs
0.427674299,0.453542078,0.305725749,0.391574319,finnish group,non-cs
0.382402894,0.278265601,0.420935963,0.265307435,fire together wire together,non-cs
0.25808843,0.317378571,0.14959006,0.248760973,first access,non-cs
0.358616136,0.300406392,0.178765526,0.117778845,first add,non-cs
0.306525944,0.362258665,0.166594763,0.217517782,first argument,non-cs
0.328845667,0.386995806,0.03487273,0.351714392,first book,non-cs
0.374841029,0.391491733,0.188111844,0.41048508,first child node,non-cs
0.287134739,0.309187852,0.080304536,0.268191232,first dating back,non-cs
0.308615652,0.304560057,0.084281987,0.278461017,first formalized,non-cs
0.37807954,0.292130614,0.123999815,0.450554742,first graphical standard,non-cs
0.708344641,0.270606919,0.264167222,0.570744323,first humancomputer interface application,non-cs
0.282288018,0.253378901,0.084167047,0.297534476,first introduced,non-cs
0.345329771,0.324637537,0.077183922,0.264897139,first invocation,non-cs
0.50665336,0.355794281,0.11109722,0.368239808,first object instance creation,non-cs
0.260294165,0.253103697,0.103047666,0.306946442,first proposed,non-cs
0.266723428,0.288132772,0.072658393,0.324282879,first published,non-cs
0.323855803,0.388642259,0.126888737,0.262587257,first round,non-cs
0.340820127,0.338073468,0.187655217,0.224352664,first search,non-cs
0.382703724,0.294681709,0.073992847,0.334496626,first studied,non-cs
0.262829051,0.261765127,0.095684324,0.246962404,first suggested,non-cs
0.681034215,0.314571738,0.313125204,0.488701595,first swarm intelligence metaheuristic,non-cs
0.286187967,0.272001556,0.207561639,0.489027156,first systematic work,non-cs
0.194938344,0.328873951,0.083974403,0.386468932,first time,non-cs
0.446580504,0.281611658,0.154844377,0.359346262,first visit leaf nodes,non-cs
0.492278304,0.450525929,0.306983836,0.434917848,fish schooling,non-cs
0.366797736,0.313371673,0.234707993,0.439722188,fitted parabola,non-cs
0.419415174,0.462566796,0.197771571,0.375534447,five principles,non-cs
0.167559273,0.485839818,0.197197066,0.444154876,fixed capacity,non-cs
0.224676983,0.669137508,0.241877366,0.482095993,fixed structures,non-cs
0.423568392,0.33277478,0.4188893,0.293438962,floor space,non-cs
0.481302041,0.33158418,0.279259276,0.20493368,flow analysis,non-cs
0.460437907,0.239359642,0.743892794,0.436400697,focused operating systems also exist,non-cs
0.349895035,0.350426541,0.237039408,0.161398698,following briefly summarizes,non-cs
0.348697601,0.329812394,0.229614177,0.150482923,following paragraphs,non-cs
0.263348585,0.438820695,0.232669449,0.163816617,following three,non-cs
0.272614754,0.191347194,0.721599701,0.247034475,form larger subjects,non-cs
0.230339352,0.323298622,0.148659626,0.505146872,formal description,non-cs
0.30690102,0.310540753,0.269296781,0.463008768,formal languages,non-cs
0.473418638,0.332667673,0.271728721,0.453830289,formal languages studied,non-cs
0.329446936,0.387094883,0.242348253,0.597600505,formal logic,non-cs
0.276904777,0.33429763,0.22916012,0.456729414,formal methods,non-cs
0.564984204,0.238207017,0.287657435,0.266707446,formalized systems investigated,non-cs
0.122016282,0.234974804,0.14900849,0.627194107,formally speaking,non-cs
0.383244324,0.683320974,0.515276504,0.27383152,formerly far end block error,non-cs
0.203035474,0.342208061,0.261050112,0.19838883,forward portion,non-cs
0.376322728,0.160611818,0.449235165,0.355688355,found applications,non-cs
0.221038119,0.170048593,0.252689635,0.341669858,foundational contribution,non-cs
0.442739445,0.215791827,0.863783257,0.447685903,fpgas also make extensive use,non-cs
0.291448287,0.352240117,0.378878754,0.810356789,free content projects,non-cs
0.203967059,0.396609378,0.331944744,0.881064081,free languages,non-cs
0.293707239,0.392000396,0.293011543,0.783258508,free rewriting systems,non-cs
0.075760184,0.346155237,0.27400029,0.577311056,freedom per arm,non-cs
0.118044671,0.177737915,0.712388719,0.290825828,frequently used,non-cs
0.387601308,0.866923316,0.52037361,0.311855006,frozen spots,non-cs
0.268296445,0.388289276,0.15778615,0.205689174,fu xi,non-cs
0.188758461,0.15136323,0.218590421,0.316223457,full title,non-cs
0.298162206,0.405573315,0.245322764,0.767988057,fully automated mode,non-cs
0.099350662,0.147404948,0.390852311,0.399953127,fully extended,non-cs
0.101958017,0.343141532,0.148873656,0.629605641,fully self,non-cs
0.549294377,0.387840041,0.152692875,0.320142608,function 1 calls function 2,non-cs
0.517676193,0.404286709,0.253507786,0.273301165,function 2 calls function 3,non-cs
0.511196293,0.384791165,0.182698926,0.301279916,function 3 calls function 1,non-cs
0.549798806,0.283296049,0.25775941,0.279309567,function evaluates,non-cs
0.649368284,0.168442452,0.347181538,0.416545561,functional programming community,non-cs
0.468670028,0.294553519,0.293266229,0.212574372,functions measuring,non-cs
0.26428002,0.923828735,0.321437334,0.428376225,functions without,non-cs
0.170544337,0.176002522,0.429417479,0.355907228,fundamental concept,non-cs
0.354422961,0.547394825,0.289197311,0.19206722,fundamental limit,non-cs
0.284874265,0.626328911,0.465228769,0.168089246,fundamental limits,non-cs
0.190873032,0.201072524,0.285235201,0.409249795,fundamental operation,non-cs
0.165290656,0.154696578,0.291892574,0.506096362,fundamental principles,non-cs
0.227374675,0.25429868,0.423767224,0.250604154,fundamental requirement,non-cs
0.441814689,0.211422779,0.52368988,0.296588711,furthered researched,non-cs
0.256964844,0.238202482,0.397476495,0.294671171,future capability,non-cs
0.583409905,0.572686568,0.35321216,0.353873323,fuzzy markup language edited,non-cs
0.456275643,0.466227742,0.318478508,0.360585049,fuzzy set defined,non-cs
0.278612915,0.832439641,0.307294008,0.583966058,fuzzy system independently,non-cs
0.613221686,0.420706475,0.585463136,0.468402113,gaming businesses,non-cs
0.65124786,0.661644043,0.307208559,0.351494504,garbage collection handbook,non-cs
0.477203529,0.1382363,0.483854383,0.213966827,gathering information,non-cs
0.354757576,0.320485234,0.244425114,0.258327408,gdel prize,non-cs
0.215054903,0.242733895,0.196715914,0.280465643,general concept,non-cs
0.419917869,0.130554888,0.42896819,0.438595857,general functional gradient boosting perspective,non-cs
0.620391363,0.275907985,0.34153776,0.319179907,general programming languages,non-cs
0.28798032,0.440544879,0.365608399,0.101609463,general question,non-cs
0.416654868,0.327253653,0.127478872,0.172378987,general set,non-cs
0.322641444,0.28908148,0.170618106,0.204136457,general setting,non-cs
0.287881995,0.364213822,0.291865758,0.377113382,generalized answers,non-cs
0.283145525,0.416549415,0.196954164,0.285942282,generalized form,non-cs
0.338147778,0.462986336,0.117421632,0.310119271,generalized max,non-cs
0.146863937,0.185916555,0.338973695,0.39159058,generalizes well,non-cs
0.136036262,0.342669057,0.272717921,0.27484809,generally attributed,non-cs
0.17074247,0.252910975,0.27113767,0.364832507,generally designed,non-cs
0.179664293,0.201412504,0.439723039,0.475569173,generally give prime factors,non-cs
0.135563757,0.853540926,0.560868191,0.55936097,generally slower,non-cs
0.182628595,0.159274893,0.476036243,0.666846123,generate reasonable predictions across,non-cs
0.474840284,0.252842854,0.517265524,0.384597712,generated music plus visualization combinations,non-cs
0.46886817,0.112251246,0.495709029,0.272468715,generated perceptual information,non-cs
0.47174156,0.172781595,0.572661303,0.394912189,generates animated imagery based,non-cs
0.379941617,0.182738186,0.338445685,0.2617073,generates values,non-cs
0.309478741,0.706406216,0.195605512,0.406300222,generic concept,non-cs
0.536036638,0.35490718,0.265474978,0.431384747,generic functions implemented,non-cs
0.454024849,0.534124285,0.153573278,0.329026077,generic process,non-cs
0.48447304,0.684442054,0.265971626,0.594005496,generic programming approach,non-cs
0.418576751,0.689815757,0.327707248,0.457758809,generic programming centers around,non-cs
0.156779176,0.50521678,0.240789662,0.698257962,gentle introduction,non-cs
0.450982753,0.294680253,0.42552402,0.159865701,geographical access control may,non-cs
0.494686358,0.442891472,0.391119567,0.228835578,geometric variation inferred,non-cs
0.462727131,0.524457385,0.12846216,0.346794793,georg cantor,non-cs
0.728185221,0.592591225,0.212077189,0.529637012,german mathematicians richard dedekind,non-cs
0.161211879,0.146963523,0.229140584,0.462976518,get agreement,non-cs
0.339786685,0.383708951,0.174576911,0.225641971,giovanni acampora,non-cs
0.150042424,0.246570838,0.667485371,0.595906317,give better results,non-cs
0.198780656,0.265169018,0.299808167,0.290134696,given criterion,non-cs
0.149650715,0.255963567,0.321910165,0.317828126,given outcome,non-cs
0.218936196,0.588614437,0.255811794,0.46336501,given plaintext,non-cs
0.095445344,0.299353968,0.214739911,0.318863426,given point,non-cs
0.403887626,0.427143707,0.226306302,0.316565467,given qubits,non-cs
0.275639823,0.248873886,0.249918851,0.1949596,given sequence,non-cs
0.177359991,0.258824372,0.178825108,0.304665413,given set,non-cs
0.151931831,0.315815436,0.383247768,0.253432973,given time,non-cs
0.368240941,0.320595722,0.266504603,0.331320986,given vertex,non-cs
0.173592275,0.153072816,0.285010056,0.177841911,gives rise,non-cs
0.471755612,0.306630984,0.543100807,0.139385605,giving several semantics linked,non-cs
0.461083115,0.257390547,0.314624568,0.194097214,global approach,non-cs
0.517732812,0.292215961,0.373634511,0.133628882,global pooling layers along,non-cs
0.350686954,0.113987631,0.419612825,0.465903479,global robustness,non-cs
0.61421007,0.250314651,0.39112872,0.235968471,global search properties,non-cs
0.461974879,0.392111147,0.346157569,0.501514664,go onto compact discs,non-cs
0.035022173,0.204514885,0.610391228,0.768387727,good behavior,non-cs
0.147727235,0.219298015,0.592707732,0.657696754,good clustering,non-cs
0.686427513,0.452055726,0.319538239,0.532082715,google images,non-cs
0.70306463,0.406229844,0.267026231,0.562454079,google paired,non-cs
0.654873311,0.402461185,0.193353357,0.281587771,gordon research conference,non-cs
0.340669241,0.70013714,0.472904198,0.524664489,gradient boosting combines weak,non-cs
0.477931519,0.208293417,0.414422393,0.364402009,gradient boosting originated,non-cs
0.635542227,0.247944824,0.582347828,0.382176321,graphics system may combine,non-cs
0.07694135,0.066279953,0.708393348,0.439103302,great interest,non-cs
0.440631325,0.439985568,0.244661507,0.60046202,green versace dress,non-cs
0.331972161,0.154271703,0.371849382,0.488958509,growable array,non-cs
0.253707854,0.903695796,0.519056881,0.304327716,guaranteed worst,non-cs
0.521295714,0.41307857,0.321091327,0.366252772,hand calculations,non-cs
0.382001584,0.242746636,0.632211357,0.139640293,handle changes,non-cs
0.691243983,0.180266648,0.324505878,0.287893938,handle sequence data,non-cs
0.277585501,0.545445537,0.890283019,0.182512189,hard problem,non-cs
0.314908583,0.506430456,0.912749911,0.140154051,hard problems,non-cs
0.683119389,0.325658216,0.429685705,0.396973835,hardware architecture devoted,non-cs
0.543148362,0.39934453,0.207951396,0.324884453,hash join designed,non-cs
0.44389151,0.265551094,0.351784615,0.562797437,hash table approaches maximum capacity,non-cs
0.685666643,0.346199159,0.414863163,0.275629922,helmholtz machine contains two networks,non-cs
0.526790011,0.342703917,0.565646257,0.398901316,helmholtz machines may also,non-cs
0.334210313,0.475038686,0.462347151,0.271589781,help prevent,non-cs
0.429339117,0.450844858,0.151624492,0.190985189,hermann von helmholtz,non-cs
0.517346652,0.563053016,0.138914028,0.421489381,hexadecimal floating point  base eight,non-cs
0.483307638,0.720220523,0.492526438,0.183072067,hidden state reparameterizations,non-cs
0.379895087,0.344878864,0.372045103,0.189870847,hierarchy based,non-cs
0.094254424,0.105287903,0.660624576,0.606473853,high accuracy,non-cs
0.091666625,0.155248559,0.613886331,0.377083245,high degree,non-cs
0.147361377,0.30352429,0.527144526,0.228870288,higher level,non-cs
0.117398066,0.239639442,0.573979872,0.415157648,higher standards,non-cs
0.06551064,0.213537725,0.59675432,0.335838545,highly likely,non-cs
0.13926127,0.13236207,0.662132619,0.395143811,highly tailored,non-cs
0.639749694,0.414882483,0.324322524,0.316568522,highway map,non-cs
0.25084847,0.408755764,0.18608456,0.156451045,hilarie orman,non-cs
0.997527203,0.323064442,0.440084767,0.524251727,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.734134439,0.539769281,0.66245034,0.69017954,hobbyist computers like,non-cs
0.270146258,0.324773999,0.28186454,0.668455982,holistic measure,non-cs
0.382516254,0.419115872,0.256867728,0.398850044,hollywood principle,non-cs
0.568354446,0.469056544,0.482199776,0.547209728,honey bee swarm,non-cs
0.657812612,0.424412298,0.356779966,0.329055173,hospital environments,non-cs
0.110947273,0.224969,0.62594666,0.349237515,hot spots,non-cs
0.272150357,0.45036532,0.245819877,0.229515242,hui wang,non-cs
0.403533275,0.206822376,0.443346751,0.240560268,human behaviour explained,non-cs
0.31300849,0.263455836,0.492722375,0.297733661,human body,non-cs
0.376110128,0.288937833,0.57859558,0.354402934,human drivers,non-cs
0.323341905,0.257754835,0.468576854,0.362832648,human mind,non-cs
0.313646273,0.380064075,0.484389379,0.340643018,human movement primarily used,non-cs
0.203410184,0.260464093,0.567793721,0.396347051,human person,non-cs
0.376666276,0.217039249,0.557411948,0.276847712,human presence detection,non-cs
0.500253625,0.217774011,0.608650094,0.244719877,human presence detection technologies,non-cs
0.337158227,0.269031821,0.5038424,0.217389291,human use,non-cs
0.599316176,0.419820249,0.54963319,0.62701202,humanoid robots typically,non-cs
0.307326523,0.526352048,0.434840726,0.237042654,hypothetical scenario,non-cs
0.774127192,0.422942747,0.170975562,0.508484401,ibm code pages 037,non-cs
0.281242165,0.301120601,0.363338767,0.842843029,ideal logic gate,non-cs
0.106356575,0.146735395,0.524395446,0.789534804,ideal physical device,non-cs
0.211293307,0.251587913,0.262302284,0.565898995,idealized model,non-cs
0.244729548,0.22753082,0.379173194,0.638125982,idealized switches,non-cs
0.481026935,0.506514864,0.584051653,0.230549363,identify abnormalities,non-cs
0.500143778,0.28663209,0.280756084,0.246471181,identify compounds,non-cs
0.489201002,0.483403626,0.505692629,0.294414606,identify defects,non-cs
0.381747089,0.246772328,0.269019137,0.1452835,identify regions,non-cs
0.724521147,0.320936811,0.261875879,0.421088763,ieee international symposium,non-cs
0.309053936,0.858778839,0.508925991,0.483744902,ignoring potential problems,non-cs
0.314196885,0.447758987,0.26737171,0.154868012,iii argue,non-cs
0.530208907,0.267507396,0.356075593,0.246841729,image search,non-cs
0.363441555,0.249471277,0.339076909,0.129507991,immediate substructures,non-cs
0.316193876,0.126260741,0.623211977,0.499618438,immersive sensations,non-cs
0.425958929,0.387749949,0.31167617,0.342082303,immune system,non-cs
0.687004561,0.211363346,0.53485345,0.395332657,implement algorithms,non-cs
0.794853037,0.246147699,0.504820313,0.472772662,implement computing tasks,non-cs
0.513432849,0.192528412,0.487254811,0.284020109,implement dynamic sets,non-cs
0.825127388,0.494314114,0.25903209,0.544282205,implemented boolean algebra,non-cs
0.584378007,0.061186375,0.466355234,0.382604163,implementing active networking concepts,non-cs
0.118727244,0.749598341,0.356209656,0.553560273,implements short,non-cs
0.193162097,0.210181206,0.650563513,0.240479443,important example,non-cs
0.33532061,0.277215395,0.626374199,0.286424599,important intangible exchanges,non-cs
0.220748158,0.162798014,0.74926075,0.255227944,important role,non-cs
0.210183529,0.205090069,0.822347439,0.260469922,important task,non-cs
0.20995205,0.167351856,0.838924812,0.264232575,important topics,non-cs
0.345545875,0.582508138,0.953039772,0.335158922,impractically high bandwidth requirements,non-cs
0.275473919,0.177330367,0.522628519,0.68643444,improve efficiency,non-cs
0.253437047,0.202379867,0.510101962,0.483816151,improve physical,non-cs
0.309766682,0.196037398,0.499003703,0.49007357,improve prediction,non-cs
0.346436856,0.817713018,0.819847202,0.325960721,inadequate communication infrastructure,non-cs
