tSNE Tuned 0,tSNE Tuned 1,tSNE Tuned 2,tSNE Tuned 3,phrase,label
0.576009971,0.242598966,0.830181969,0.423622158,form larger subjects,non-cs
0.332356827,0.389465465,0.813583642,0.306337935,formal description,non-cs
0.475446083,0.241439029,0.85601319,0.356331047,formal languages,non-cs
0.51018572,0.263818818,0.852252052,0.346276826,formal languages studied,non-cs
0.557811517,0.602278593,0.547912958,0.249774643,formal logic,non-cs
0.562974209,0.2612126,0.665117102,0.427759051,formal methods,non-cs
0.847146279,0.374922237,0.715903712,0.355163325,formalized systems investigated,non-cs
0.354182206,0.394205821,0.237773668,0.527466095,formally speaking,non-cs
0.278494716,0.482329904,0.505785332,0.389261704,formerly far end block error,non-cs
0.371856016,0.741106898,0.334245114,0.669832216,forward portion,non-cs
0.283726303,0.745982665,0.559734463,0.552558938,found applications,non-cs
0.493934066,0.750495767,0.881813811,0.425174866,foundational contribution,non-cs
0.514288948,0.29867805,0.368643053,0.595568995,fpgas also make extensive use,non-cs
0.621518197,0.758551062,0.750515077,0.629805129,free content projects,non-cs
0.49996875,0.164310361,0.813146561,0.391688295,free languages,non-cs
0.686064224,0.827728334,0.437594748,0.536821081,free rewriting systems,non-cs
0.60315829,0.561905876,0.374849277,0.928607215,freedom per arm,non-cs
0.312837353,0.849713582,0.606056446,0.687223857,frequently used,non-cs
0.402199006,0.45155501,0.3970855,0.81250788,frozen spots,non-cs
0.389420359,0.73315518,0.508764704,0.820155775,fu xi,non-cs
0.092815052,0.662647649,0.71504695,0.587228288,full title,non-cs
0.561292733,0.538861109,0.605451272,0.53193761,fully automated mode,non-cs
0.293922754,0.620583378,0.667293756,0.708806666,fully extended,non-cs
0.418256554,0.036798998,0.605246476,0.559811447,fully self,non-cs
0.493553133,0.660237747,0.183040147,0.52892623,function 1 calls function 2,non-cs
0.49822036,0.674835872,0.163436633,0.523408165,function 2 calls function 3,non-cs
0.502281688,0.687623693,0.146734054,0.518590704,function 3 calls function 1,non-cs
0.803366099,0.326588229,0.711735121,0.33153456,function evaluates,non-cs
0.597037957,0.701374275,0.727451117,0.502492879,functional programming community,non-cs
0.83124263,0.342741341,0.568400477,0.410793935,functions measuring,non-cs
0.148502727,0.678072397,0.415048065,0.617875801,functions without,non-cs
0.561766404,0.53533028,0.697100008,0.234949644,fundamental concept,non-cs
0.654645147,0.499386957,0.872236407,0.207343288,fundamental limit,non-cs
0.655542784,0.485200191,0.877543504,0.204233547,fundamental limits,non-cs
0.51867278,0.525884377,0.826615652,0.559138286,fundamental operation,non-cs
0.827370157,0.615607377,0.615557607,0.237985989,fundamental principles,non-cs
0.87574942,0.566616457,0.590534888,0.254082132,fundamental requirement,non-cs
0.556286363,0.440981807,0.916160967,0.322162608,furthered researched,non-cs
0.558754663,0.65648275,0.431775144,0.498124076,future capability,non-cs
0.768377793,0.743403247,0.656972343,0.636060182,fuzzy markup language edited,non-cs
0.465875912,0.514112078,0.309387521,0.752276363,fuzzy set defined,non-cs
0.726829606,0.38056532,0.566062708,0.73192607,fuzzy system independently,non-cs
0.341710973,0.512881419,0.354388494,0.598963602,gaming businesses,non-cs
0.07919308,0.662792741,0.412839171,0.918382065,garbage collection handbook,non-cs
0.24346049,0.744349559,0.780153394,0.470471095,gathering information,non-cs
0.319611008,0.581773463,0.616562659,0.752253197,gdel prize,non-cs
0.554624291,0.598893357,0.713146474,0.227333726,general concept,non-cs
0.566131571,0.391312639,0.402322127,0.383173649,general functional gradient boosting perspective,non-cs
0.685802242,0.749340235,0.68252267,0.471899506,general programming languages,non-cs
0.630606493,0.496900922,0.669743023,0.164756389,general question,non-cs
0.448005406,0.42269284,0.812505501,0.811902611,general set,non-cs
0.445624579,0.427133778,0.81448355,0.823292028,general setting,non-cs
0.703848165,0.526429309,0.619693383,0.155173177,generalized answers,non-cs
0.543102067,0.276307163,0.322496171,0.341062898,generalized form,non-cs
0.566624937,0.268067972,0.328000201,0.33223455,generalized max,non-cs
0.513172088,0.182348324,0.852662754,0.524357338,generalizes well,non-cs
0.408404712,0.736843485,0.618413141,0.297850682,generally attributed,non-cs
0.515804532,0.4413218,0.800297527,0.570131689,generally designed,non-cs
0.686593304,0.223717623,0.592029763,0.266587367,generally give prime factors,non-cs
0.269324334,0.414090144,0.35952967,0.537076066,generally slower,non-cs
0.673678518,0.250222527,0.643017789,0.346899915,generate reasonable predictions across,non-cs
0.501204753,0.245476841,0.59131137,0.752460478,generated music plus visualization combinations,non-cs
0.459373767,0.503860592,0.524397968,0.385814144,generated perceptual information,non-cs
0.593320818,0.238476349,0.467701311,0.739746973,generates animated imagery based,non-cs
0.42812336,0.717888414,0.57238762,0.298788959,generates values,non-cs
0.547064373,0.699464693,0.831548324,0.280391902,generic concept,non-cs
0.556690077,0.718845052,0.885174228,0.341086429,generic functions implemented,non-cs
0.641181556,0.209556858,0.59668865,0.431066307,generic process,non-cs
0.545596822,0.725624078,0.859354139,0.318369112,generic programming approach,non-cs
0.525716873,0.755547644,0.830716501,0.308280618,generic programming centers around,non-cs
0.303041102,0.413235969,0.333413387,0.809574611,gentle introduction,non-cs
0.468231315,0.787878359,0.719170393,0.460145663,geographical access control may,non-cs
0.664628781,0.1044447,0.503283761,0.302034445,geometric variation inferred,non-cs
0.324004325,0.50231721,0.487987015,0.768066802,georg cantor,non-cs
0.70005077,0.488834642,0.510610462,0.242472506,german mathematicians richard dedekind,non-cs
0.361957068,0.742459781,0.386530794,0.438095295,get agreement,non-cs
0.338815072,0.597024425,0.442750978,0.839834035,giovanni acampora,non-cs
0.366086343,0.220710527,0.6407933,0.523797083,give better results,non-cs
0.760198188,0.228253579,0.600150166,0.322566616,given criterion,non-cs
0.719743536,0.173237072,0.637881219,0.31881355,given outcome,non-cs
0.421002595,0.4763013,0.914694856,0.389353138,given plaintext,non-cs
0.57402429,0.36670371,0.728793781,0.190382404,given point,non-cs
0.250829651,0.361154119,0.388676724,0.74477635,given qubits,non-cs
0.50235734,0.469039509,0.171392151,0.437107798,given sequence,non-cs
0.444575378,0.445403089,0.812609616,0.761506392,given set,non-cs
0.500197473,0.751606829,0.254932823,0.447105373,given time,non-cs
0.561470034,0.642961287,0.349756828,0.820269899,given vertex,non-cs
0.399067734,0.758617525,0.566894624,0.852446127,gives rise,non-cs
0.516141503,0.667790708,0.479295649,0.129549399,giving several semantics linked,non-cs
0.476919421,0.498111389,0.972235398,0.565656092,global approach,non-cs
0.433851448,0.287721504,0.281462413,0.748696087,global pooling layers along,non-cs
0.46002276,0.483194343,0.937144108,0.54237946,global robustness,non-cs
0.239988342,0.841966868,0.577223701,0.463842035,global search properties,non-cs
0.413959092,0.233304354,0.516038368,0.688831375,go onto compact discs,non-cs
0.397761018,0.173597615,0.454738787,0.498893301,good behavior,non-cs
0.274848517,0.427792718,0.328070973,0.255390935,good clustering,non-cs
0.205596873,0.945402256,0.56469871,0.477593326,google images,non-cs
0.454013278,0.711804642,0.455462533,0.538651053,google paired,non-cs
0.233442998,0.842007552,0.365145493,0.407270583,gordon research conference,non-cs
0.355254498,0.097592953,0.466278966,0.398207571,gradient boosting combines weak,non-cs
0.365142704,0.076072093,0.51045835,0.425625645,gradient boosting originated,non-cs
0.524035415,0.337781037,0.383778039,0.604536682,graphics system may combine,non-cs
0.217457513,0.803031196,0.451883891,0.604216961,great interest,non-cs
0.449210627,0.175158806,0.303843731,0.662954985,green versace dress,non-cs
0.358270782,0.455091358,0.40421594,0.904169741,growable array,non-cs
0.155350587,0.533495469,0.641156482,0.305869045,guaranteed worst,non-cs
0.608956007,0.370953951,0.209989515,0.391488202,hand calculations,non-cs
0.390875276,0.278985351,0.63814418,0.347266076,handle changes,non-cs
0.866333923,0.524389977,0.595512475,0.38652739,handle sequence data,non-cs
0.595981118,0.47456209,0.555856065,0.005441721,hard problem,non-cs
0.594734484,0.465851184,0.562362247,0.005940905,hard problems,non-cs
0.550385897,0.457961227,0.537452022,0.635292973,hardware architecture devoted,non-cs
0.382757345,0.708266666,0.408095706,0.5180318,hash join designed,non-cs
0.571438948,0.186935463,0.252370392,0.71920809,hash table approaches maximum capacity,non-cs
0.29920255,0.840255026,0.420277994,0.807515587,helmholtz machine contains two networks,non-cs
0.284392519,0.818840401,0.489655101,0.821169349,helmholtz machines may also,non-cs
0.261328222,0.219344941,0.671984471,0.386563593,help prevent,non-cs
0.273573776,0.743595522,0.487234385,0.787430389,hermann von helmholtz,non-cs
0.482912888,0.759663144,0.22310587,0.734642694,hexadecimal floating point  base eight,non-cs
0.37105571,0.522222562,0.237405166,0.638460974,hidden state reparameterizations,non-cs
0.37221693,0.129151317,0.679515386,0.395660471,hierarchy based,non-cs
0.649767579,0.270371893,0.44253385,0.639639547,high accuracy,non-cs
0.447406073,0,0.524684706,0.441617786,high degree,non-cs
0.433029872,0.037912799,0.55203221,0.433040322,higher level,non-cs
0.444572638,0.036950563,0.584732196,0.425670837,higher standards,non-cs
0.620928099,0.196271913,0.714354696,0.248345657,highly likely,non-cs
0.618745083,0.333655668,0.531425151,0.63792036,highly tailored,non-cs
0.298216868,0.503226748,0.883916923,0.637149409,highway map,non-cs
0.302529741,0.458672831,0.425274083,0.719441961,hilarie orman,non-cs
0.497700385,0.212688719,0.696056843,0.213275085,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.514432412,0.612301005,0.429538487,0.56934969,hobbyist computers like,non-cs
0.79477288,0.319733367,0.630098703,0.364500935,holistic measure,non-cs
0.355254529,0.530459235,0.319573066,0.209453256,hollywood principle,non-cs
0.41907303,0.575850271,0.460590144,0.995740148,honey bee swarm,non-cs
0.182769829,0.263007475,0.342183166,0.456917625,hospital environments,non-cs
0.406881226,0.770086381,0.759740267,0.654576115,hot spots,non-cs
0.393997158,0.741060896,0.506897406,0.824169421,hui wang,non-cs
0.55973826,0.179637347,0.433710218,0.503182686,human behaviour explained,non-cs
0.609971314,0.579668832,0.109695893,0.666536736,human body,non-cs
0.610221295,0.156733956,0.601145524,0.709384592,human drivers,non-cs
0.398022531,0.532608733,0.567897619,0.307007414,human mind,non-cs
0.522997531,0.544862342,0.026977501,0.595182985,human movement primarily used,non-cs
0.639971921,0.58543,0.099422094,0.662976102,human person,non-cs
0.392341736,0.634563254,0.747797982,0.413516567,human presence detection,non-cs
0.391064624,0.617911017,0.735625435,0.410391016,human presence detection technologies,non-cs
0.541267301,0.538845258,0.012349079,0.579271958,human use,non-cs
0.780793883,0.74943084,0.391560891,0.629765075,humanoid robots typically,non-cs
0.547821681,0.522870147,0.559859949,0.107245752,hypothetical scenario,non-cs
0.53486122,0.545787533,0.294033584,0.539648024,ibm code pages 037,non-cs
0.537665893,0.689298115,0.512467276,0.281518233,ideal logic gate,non-cs
0.568363444,0.342194444,0.212668674,0.582755181,ideal physical device,non-cs
0.799295118,0.359198254,0.429021106,0.617486771,idealized model,non-cs
0.499305279,0.41444721,0.13247885,0.59401462,idealized switches,non-cs
0.480144897,0.28130701,0.585047605,0.078405157,identify abnormalities,non-cs
0.883201666,0.471132136,0.511853077,0.326847336,identify compounds,non-cs
0.485979239,0.250695481,0.611797847,0.081899879,identify defects,non-cs
0.422782447,0.873198149,0.79365643,0.646430868,identify regions,non-cs
0.067721493,0.600271832,0.500820021,0.753790981,ieee international symposium,non-cs
0.555254725,0.234966785,0.560576566,0.098873752,ignoring potential problems,non-cs
0.244643661,0.712146723,0.423217694,0.317889549,iii argue,non-cs
0.205391813,0.881544381,0.548691283,0.474480154,image search,non-cs
0.577396492,0.678567546,0.37735163,0.495886506,immediate substructures,non-cs
0.622305442,0.446465914,0.13154239,0.660138504,immersive sensations,non-cs
0.372734436,0.372381771,0.468657328,0.296555739,immune system,non-cs
0.683087319,0.422967826,0.606754232,0.459805736,implement algorithms,non-cs
0.5760535,0.39944865,0.599335007,0.566808425,implement computing tasks,non-cs
0.507624159,0.368874355,0.718892488,0.769228733,implement dynamic sets,non-cs
0.699012035,0.490103001,0.400292556,0.292993144,implemented boolean algebra,non-cs
0.386368012,0.812466066,0.496035475,0.479474487,implementing active networking concepts,non-cs
0.289475074,0.366691921,0.140017332,0.698535086,implements short,non-cs
0.164785196,0.413480938,0.298503126,0.628193424,important example,non-cs
0.318342673,0.609268471,0.621572389,0.54837763,important intangible exchanges,non-cs
0.263528541,0.261489761,0.541521808,0.666142301,important role,non-cs
0.515184,0.270659823,0.698220952,0.585769663,important task,non-cs
0.207031232,0.620613629,0.376882852,0.509041897,important topics,non-cs
0.43606098,0.390719089,0.203241369,0.498442159,impractically high bandwidth requirements,non-cs
0.38775747,0.217673085,0.723271023,0.54276553,improve efficiency,non-cs
0.471720431,0.177036821,0.400414426,0.49450629,improve physical,non-cs
0.650207023,0.177523552,0.629505532,0.365350757,improve prediction,non-cs
0.273136391,0.540045969,0.822787992,0.507581762,inadequate communication infrastructure,non-cs
0.445870729,0.576503853,0.496825935,0.149232787,include predicates,non-cs
0.778582293,0.418301245,0.390068526,0.708168232,includes double hashing functionality,non-cs
0.888028852,0.468122267,0.660346059,0.194821679,includes supporting planning,non-cs
0.467060755,0.390141095,0.562495513,0.034175874,including brain damage,non-cs
0.601167222,0.582383501,0.797058883,0.542605157,including engineering,non-cs
0.811192173,0.363188426,0.732366322,0.292269177,including expression evaluation,non-cs
0.941027206,0.602175138,0.380456257,0.43858061,including meteorology,non-cs
0.304455163,0.572899118,0.570250589,0.344387919,including plagiarism detection,non-cs
0.417730526,0.584387563,0.186804932,0.650669455,including underwater,non-cs
0.586553652,0.301842136,0.351892269,0.795357001,including visual,non-cs
0.407133652,0.444055495,0.394240873,0.416641733,inclusion function j,non-cs
0.63766407,0.488499494,0.533459502,0.113882053,incorrect answer,non-cs
0.429305715,0.796116342,0.615738952,0.874190559,increasing one,non-cs
0.410308286,0.76409606,0.491865163,0.556402392,increasingly online communication patterns,non-cs
0.367110811,0.947097368,0.628178196,0.680931611,increasingly used,non-cs
0.450525543,0.90897798,0.744575914,0.681469324,independent areas,non-cs
0.757818307,0.674362487,0.65740435,0.744949655,independent call control,non-cs
0.781412432,0.207437693,0.560646327,0.425327807,independent classification tasks,non-cs
0.469088192,0.511288979,0.453340275,0.561788522,independent processors,non-cs
0.603125846,0.479017509,0.589990999,0.660085629,independent software entities interact,non-cs
0.72142222,0.363860141,0.663594697,0.202218358,indicates whether,non-cs
0.453126909,0.457771932,0.452547991,0.445400674,indicator function ia,non-cs
0.462465053,0.478968108,0.439835072,0.432944448,indicator functions,non-cs
0.416735601,0.568724767,0.397035842,0.374059298,indirect recursion occurs,non-cs
0.576410452,0.452322722,0.526002511,0.945663294,individual gates,non-cs
0.265457581,0.501661098,0.794280929,0.270385278,individual speaker reads text,non-cs
0.470037475,0.172087205,0.812170891,0.342488884,induction of regular languages,non-cs
0.494019585,0.559140017,0.54656913,0.238121596,inductive principle,non-cs
0.422382996,0.540847588,0.091936725,0.576752685,inductive step,non-cs
0.358023441,0.649457472,0.766385175,0.544390258,industry consortium,non-cs
0.356029992,0.342922365,0.224891428,0.517904907,informal way,non-cs
0.251198093,0.668611639,0.667751758,0.596785325,information may,non-cs
0.525334804,0.54204842,0.653564022,0.363834099,information processing paradigms inspired,non-cs
0.574201133,0.689613637,0.491781939,0.543978291,information technology methods,non-cs
0.450574401,0.352259527,0.865742365,0.544773199,information technologysystems designsoftware design descriptions,non-cs
0.580128682,0.427272574,0.615775551,0.043710894,inherent difficulty,non-cs
0.33534515,0.780282646,0.485089337,0.368486921,inheritance typically begins,non-cs
0.553349934,0.152562224,0.2541871,0.532512472,initial conditions,non-cs
0.7033007,0.434712587,0.765787521,0.134804332,initially considered,non-cs
0.564717188,0.402127328,0.204982095,0.597221913,input devices  physical environments,non-cs
0.868206915,0.517976785,0.71911654,0.476535293,input number,non-cs
0.640215164,0.644519403,0.337850999,0.651604405,inputs get bigger,non-cs
0.634963383,0.486933177,0.666302812,0.429956245,inspired computational methodologies,non-cs
0.672626006,0.578738599,0.475916877,0.539655036,inspired computing,non-cs
0.672451538,0.569129566,0.449960978,0.521677947,inspired computing relates,non-cs
0.654887247,0.588227225,0.491370476,0.526473892,inspired computing uses,non-cs
0.305717093,0.339807596,0.415072647,0.417503306,instance zero rise time,non-cs
0.575040231,0.335218631,0.31877571,0.864250561,instances seen,non-cs
0.424924107,0.435711748,0.912312714,0.439515515,instead written generically,non-cs
0.611459329,0.616856456,0.826224062,0.55521892,instruction multiple,non-cs
0.376185152,0.742124293,0.701122792,0.524996462,insurance company,non-cs
0.643744047,0.488079804,0.844387048,0.567855366,integrated development environments,non-cs
0.411133174,0.248488073,0.474670375,0.498227981,intelligent foraging behaviour,non-cs
0.177078147,0.266505787,0.347004868,0.453734095,intensive care settings,non-cs
0.629077413,0.410956786,0.105221222,0.649735357,interactive experience,non-cs
0.483362925,0.50747661,0.952437857,0.286453068,interdisciplinary field,non-cs
0.489283869,0.505294688,0.945592507,0.293547727,interdisciplinary subfield,non-cs
0.20316269,0.840544164,0.416676271,0.567402978,interest grew,non-cs
0.90891914,0.424631089,0.784350351,0.328288242,interfaces recommendation introduces,non-cs
0.62286891,0.148422393,0.724507063,0.565830298,interfaces workshop,non-cs
0.492006309,0.771066959,0.513406861,0.618956128,interlinked set,non-cs
0.316899142,0.780328298,0.77330404,0.537449137,intermediate representation,non-cs
0.591237733,0.807480815,0.417949424,0.515621512,intermediate storage,non-cs
0.403763971,0.336171536,0.594307886,0.335186371,internal state,non-cs
0.391712809,0.302351626,0.61817021,0.34009222,internal state changes,non-cs
0.405572201,0.744645384,0.535812775,0.480917026,internally use,non-cs
0.434987945,0.630038134,0.562867539,0.550831698,internet routing registry works,non-cs
0.721445867,0.445192069,0.580977878,0.466823593,interpret svm models,non-cs
0.445576948,0.372428014,0.56635399,0.063416932,intersection condition,non-cs
0.1649434,0.598235767,0.536338207,0.288660113,intolerably bad,non-cs
0.731949741,0.787197688,0.540304073,0.454147063,introductory computer science classes,non-cs
0.58458256,0.616892145,0.479756187,0.188219908,intuitionistic equivalents,non-cs
0.522789928,0.557038635,0.65752855,0.186830323,intuitive notion,non-cs
0.520672394,0.575945187,0.697675315,0.37148931,intuitive way using information,non-cs
0.609918281,0.66402744,0.546650678,0.21872134,intuitively understood,non-cs
0.650539435,0.339939302,0.442520489,0.20909948,inverse iteration algorithm requires solving,non-cs
0.816975156,0.451527414,0.614211796,0.163314553,investigating solutions,non-cs
0.643202166,0.667173399,0.537251634,0.720117796,involve large amounts,non-cs
0.36620627,0.688372144,0.322280043,0.540010849,involved merging,non-cs
0.246053791,0.550101274,0.212408729,0.612849571,involves looking,non-cs
0.240398961,0.405973441,0.498543776,0.695991906,ip  interpreted,non-cs
0.386467631,0.246509113,0.782462186,0.366349837,isolated vocabulary,non-cs
0.554158138,0.719795889,0.442051451,0.155768943,isolation exploiting semantics,non-cs
0.208698831,0.606639392,0.578546859,0.512561798,iteration replacing,non-cs
0.308512668,0.486040085,0.748773968,0.687587712,iterations converges,non-cs
0.348164643,0.400256153,0.136147527,0.435636535,iterative fashion,non-cs
0.683466056,0.2588116,0.399738103,0.180451316,iteratively solving,non-cs
0.55561436,0.625233503,0.731184272,0.224777557,iterator concept,non-cs
0.53193312,0.732530983,0.398973569,0.705085161,iterators pointing,non-cs
0.295397959,0.598787518,0.378024745,0.762209748,jennifer lopez worn,non-cs
0.196531558,0.594477151,0.397064894,0.731178304,john biggs,non-cs
0.17472838,0.603591518,0.439618944,0.723967047,john mccarthy,non-cs
0.50773011,0.708633386,0.810484458,0.580215114,join operation,non-cs
0.083359874,0.582498799,0.509095507,0.762085883,joint international conference,non-cs
0.424663888,0.611609404,0.302079013,0.381549382,joint parameters,non-cs
0.215852471,0.605116945,0.395257743,0.761175029,jonathan baxter,non-cs
0.219556882,0.531633146,0.478790717,0.753205155,joseph hodges,non-cs
0.767874647,0.221070909,0.631640007,0.365812213,judged primarily,non-cs
0.234883035,0.585864338,0.54356133,0.817729134,julius caesar,non-cs
0.865725981,0.350172223,0.309090737,0.502603802,k - sparse graphs,non-cs
0.220891664,0.639205309,0.495903908,0.685944911,kevin fall started,non-cs
0.641794802,0.36715169,0.466965373,0.449558767,key algorithm,non-cs
0.12841808,0.455203706,0.560506815,0.488530554,key distinction,non-cs
0.282925509,0.319563461,0.551560594,0.644668845,key greater,non-cs
0.395406707,0.729295411,0.77397263,0.646247634,key properties,non-cs
0.268565591,0.272715559,0.548059172,0.662026104,key role,non-cs
0.267957025,0.39722233,0.44966248,0.498181104,lacks specialized features,non-cs
0.882722375,0.450561824,0.463638161,0.539527404,laman graphs arising,non-cs
0.474880351,0.710841519,0.629563375,0.807749141,lance fortnow,non-cs
0.277784181,0.296848157,0.704918973,0.696395379,landmark points,non-cs
0.523614684,0.51456687,0.226725821,0.36986228,langevin dynamics,non-cs
0.587134464,0.6561366,0.129167487,0.645007525,large body,non-cs
0.723628591,0.482772143,0.643042618,0.293121524,large deep generative models,non-cs
0.438915093,0.553999894,0.400420636,0.699438733,large number,non-cs
0.768559123,0.532561849,0.28665514,0.3651974,large sparse matrices,non-cs
0.219531883,0.428123782,0.653327521,0.584609281,large values,non-cs
0.595867992,0.404640437,0.645715895,0.800404099,large workspace,non-cs
0.483427836,0.790182147,0.657835069,0.663431806,largely based,non-cs
0.454411253,0.463174312,0.472490818,0.766522326,larger scale,non-cs
0.469665906,0.700193205,0.685869295,0.603231968,larger services infrastructure called,non-cs
0.217303718,0.718594959,0.519292671,0.757410341,larry stockmeyer  proceedings,non-cs
0.278162273,0.473857792,0.552889678,0.693879502,lars rnnbck,non-cs
0.463800998,0.384483134,0.210208083,0.60833685,laser lighting display,non-cs
0.430958933,0.758585569,0.267759236,0.556896359,last child node,non-cs
0.421354592,0.716461897,0.253739846,0.562267777,last step,non-cs
0.377845004,0.451337485,0.671450268,0.806760277,last two categories,non-cs
0.119561445,0.596863944,0.438995392,0.531479221,later expanded,non-cs
0.131840544,0.597843515,0.455708103,0.539782693,later used,non-cs
0.279551128,0.545347364,0.274482401,0.665225715,latter asks,non-cs
0.390738743,0.513550359,0.533734551,0.150494369,latter case form,non-cs
0.301378847,0.536246176,0.281898616,0.690783858,latter might,non-cs
0.311167175,0.498451836,0.28667683,0.702693288,latter notion,non-cs
0.197045706,0.903280209,0.589583313,0.482821612,launched google image search,non-cs
0.253369462,0.544650299,0.755650194,0.388690955,laws commonly apply,non-cs
0.190547987,0.430519364,0.80215616,0.445041869,lazy inheritance,non-cs
0.509436485,0.78966926,0.365800963,0.867759182,lazy loading,non-cs
0.514953624,0.792339875,0.373738808,0.874647451,lazy loading demonstrated,non-cs
0.433204786,0.531128097,0.74099708,0.561206858,lazy loading mozilla web dev,non-cs
0.256897741,0.452178157,0.56420716,0.710020946,lcfrs  one,non-cs
0.465028906,0.38689317,0.911127141,0.382764811,lcfrs grammar,non-cs
0.785818872,0.292626435,0.516653722,0.313528839,lda  normal discriminant analysis,non-cs
0.566829461,0.288616646,0.862392834,0.327347629,leading ai textbooks define,non-cs
0.244046845,0.665581783,0.696330936,0.586037064,leak information,non-cs
0.586104865,0.038235586,0.554424539,0.492251982,learn interactions following,non-cs
0.491973767,0.129501011,0.684250042,0.525957859,learners become aware,non-cs
0.492962358,0.082260999,0.597205359,0.521875015,learning state,non-cs
0.050246848,0.678432913,0.49970087,0.627775507,least astonishment,non-cs
0.176525878,0.940370547,0.555628926,0.653855593,least one,non-cs
0.186221534,0.954588565,0.561407327,0.646487326,least one member,non-cs
0.059018922,0.688561976,0.487922434,0.630146095,least surprise,non-cs
0.360958368,0.386125438,0.847763589,0.327854317,lecture notes,non-cs
0.429350974,0.466528039,0.072593211,0.754256783,left child,non-cs
0.413267633,0.469843682,0.158717538,0.760193134,left subtree,non-cs
0.508962957,0.679960469,0.545340555,0.124969826,legal concept distinct,non-cs
0.281516189,0.575866786,0.525450439,0.79952338,leo breiman,non-cs
0.307938853,0.641929713,0.78710371,0.78913336,less common varieties,non-cs
0.313823201,0.636550874,0.380847984,0.379531233,less costly,non-cs
0.270593959,0.54415723,0.32835295,0.437013631,less detailed descriptions,non-cs
0.091678196,0.744825172,0.353179079,0.637510828,less died,non-cs
0.102037302,0.721020396,0.391721958,0.629995402,less like,non-cs
0.284052465,0.807655877,0.78232067,0.4344972,level details,non-cs
0.540868619,0.303669236,0.660296881,0.584212945,level tasks,non-cs
0.456480742,0.336027369,0.209291942,0.614637264,light entering,non-cs
0.532858464,0.348518144,0.088606416,0.487191783,lightweight application,non-cs
0.430263772,0.421375733,0.278430025,0.821029901,like aspect,non-cs
0.648350003,0.362732457,0.356239792,0.560486416,like crash simulations,non-cs
0.464572016,0.442094232,0.301249095,0.826157999,like environment,non-cs
0.404622333,0.242876154,0.21564762,0.546658374,like flexibility,non-cs
0.467674679,0.651333433,0.384904069,0.592682057,like many consumer cpus today,non-cs
0.676610918,0.363358372,0.415896505,0.88438993,like strings,non-cs
0.460549105,0.437642847,0.892273464,0.393013868,like syntax,non-cs
0.445411111,0.478197569,0.387780326,0.176340791,like topology,non-cs
0.246661796,0.530377807,0.413968683,0.581991185,likely possibilities often obtained,non-cs
0.27079226,0.491450144,0.399065331,0.45902984,limited comparison,non-cs
0.268320476,0.54151734,0.361533439,0.460306766,limited information,non-cs
0.266781549,0.547229616,0.372119733,0.47255496,limited number,non-cs
0.729440876,0.346522964,0.516925141,0.324841434,linear discriminant,non-cs
0.595424295,0.651199122,0.265189017,0.406317407,linear frequency,non-cs
0.459804406,0.798826459,0.563242238,0.736772422,lines representing,non-cs
0.471931132,0.393982703,0.520025674,0.242795752,linguistic notations,non-cs
0.494424353,0.422522021,0.488213651,0.234847974,linguistic theory,non-cs
0.422466829,0.810574248,0.409647135,0.557294962,links connected,non-cs
0.161447003,0.728296841,0.442903579,0.415719811,list elements,non-cs
0.249587457,0.730406178,0.800355549,0.577758443,listed directly,non-cs
0.607824101,0.564851652,0.735765553,0.376250999,literal implementation,non-cs
0.515514793,0.516259721,0.04161755,0.443207603,little computation,non-cs
0.506405046,0.539905402,0.028701034,0.461868562,little effect,non-cs
0.24230762,0.582860813,0.540343022,0.727205425,llew mason,non-cs
0.236642974,0.529400297,0.561272295,0.735805456,llewellyn thomas,non-cs
0.479327792,0.840842513,0.719099964,0.60008726,local approach,non-cs
0.453318523,0.795829621,0.674029878,0.614965301,local eigenmodes,non-cs
0.235772363,0.848052306,0.581959328,0.518112685,local searching,non-cs
0.56331796,0.472388981,0.558485782,0.927554121,logic gates,non-cs
0.800213666,0.611412899,0.546722972,0.500419755,logical objects,non-cs
0.644488845,0.506564638,0.452966597,0.430726202,logical operation performed,non-cs
0.56854088,0.398903988,0.700589713,0.207064215,logical point,non-cs
0.474384211,0.634017645,0.438383487,0.309291439,logically associated,non-cs
0.500847056,0.662883763,0.360054989,0.176411614,logically orthogonal aspects,non-cs
0.07499455,0.467519536,0.416834904,0.641855303,long history,non-cs
0.944595457,0.56381462,0.39312481,0.428259383,long range numerical weather prediction,non-cs
0.551405099,0.73546039,0.659747418,0.250163147,longer completely define,non-cs
0.412141956,0.971078119,0.586135288,0.535524724,longer periods,non-cs
0.513197686,0.863141606,0.337745897,0.72521564,loop come,non-cs
0.503422376,0.85652008,0.394148288,0.717880279,loop interchange depends,non-cs
0.505208129,0.85792549,0.382677565,0.719417905,loop interchange may lead,non-cs
0.322379963,0.389082499,0.344531937,0.451310286,low bytes,non-cs
0.328169663,0.378154882,0.365037772,0.448534512,low cpu usage,non-cs
0.229852826,0.462026681,0.251109989,0.484299406,lower bound,non-cs
0.232784934,0.442402363,0.279375972,0.495226484,lower bounds,non-cs
0.261509386,0.458626524,0.209453201,0.501104512,lower lip,non-cs
0.377508995,0.416729387,0.71616873,0.42868763,machine ethics differs,non-cs
0.64112845,0.41139052,0.521332325,0.532488386,machine learning algorithm studied since 1970s,non-cs
