tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,tSNE Untuned 4,phrase,label
0.362970351,0.675581942,0.006834453,0.440398421,0.636480346,google paired,non-cs
0.434066573,0.71103938,0.239256108,0.223663338,0.628075831,gordon research conference,non-cs
0.946313731,0.326409783,0.659192912,0.465234638,0.423265782,gradient boosting combines weak,non-cs
0.468962751,0.408992419,0.401658204,0.725663723,0.861896599,gradient boosting originated,non-cs
0.202996799,0.426900377,0.742017612,0.484049794,0.332187174,graphics system may combine,non-cs
0.52651065,0.277502034,0.732078826,0.510443048,0.577620019,great interest,non-cs
0.71070649,0.460750911,0.511985975,0.274833921,0.723528271,green versace dress,non-cs
0.383873807,0.547510318,0.67542645,0.459920887,0.641728081,growable array,non-cs
0.762928268,0.192059601,0.679436134,0.437385452,0.316970869,guaranteed worst,non-cs
0.303463125,0.524446014,0.470770214,0.527849629,0.346771606,hand calculations,non-cs
0.339963642,0.459912545,0.673630734,0.492145363,0.36367909,handle changes,non-cs
0.408297942,0.913945841,0.441966843,0.679135369,0.412691379,handle sequence data,non-cs
0.634520123,0.173598551,0.555658488,0.292416688,0.342003644,hard problem,non-cs
0.631965114,0.171217856,0.552102699,0.292732763,0.339569477,hard problems,non-cs
0.185402139,0.533286648,0.475216894,0.367801284,0.603417246,hardware architecture devoted,non-cs
0.707276949,0.128994194,0.372011651,0.484232489,0.460305566,hash join designed,non-cs
0.482557111,0.387537611,0.710818698,0.687726846,0.345483858,hash table approaches maximum capacity,non-cs
0.320592539,0.566224312,0.555828858,0.357033451,0.888292829,helmholtz machine contains two networks,non-cs
0.379891065,0.516218976,0.79293886,0.500876103,0.251922601,helmholtz machines may also,non-cs
0.673027368,0.388799198,0.318619606,0.309641631,0.225914327,help prevent,non-cs
0.534852561,0.803628163,0.298403284,0.408234587,0.581046911,hermann von helmholtz,non-cs
0.602286607,0.580769191,0.226208248,0.669284256,0.446077142,hexadecimal floating point  base eight,non-cs
0.747565404,0.309736642,0.627502401,0.413466386,0.652811276,hidden state reparameterizations,non-cs
0.367189098,0.579750119,0.48400578,0.363877386,0.444390419,hierarchy based,non-cs
0.525034857,0.300430043,0.739918115,0.402646855,0.528125258,high accuracy,non-cs
0.528248112,0.237451328,0.70661949,0.380215202,0.529003759,high degree,non-cs
0.49991596,0.231355739,0.793484463,0.216623689,0.458092109,higher level,non-cs
0.508014028,0.254071124,0.801885787,0.222196689,0.465101361,higher standards,non-cs
0.460692675,0.440809209,0.715767415,0.616500037,0.506543295,highly likely,non-cs
0.535807186,0.259288984,0.710137509,0.381741697,0.532815541,highly tailored,non-cs
0.461582637,0.364303715,0.360786798,0.414899126,0.324249703,highway map,non-cs
0.645109681,0.62506771,0.274337297,0.440529705,0.523396591,hilarie orman,non-cs
0.159571363,0.704969181,0.384111238,0.459213343,0.478400039,hm that finds the position of a target value within a sorted array. !! In computer science,non-cs
0.077583025,0.592570694,0.324011769,0.519855133,0.662821128,hobbyist computers like,non-cs
0.585335493,0.670320287,0.764469778,0.459764919,0.637469338,holistic measure,non-cs
0.577834303,0.669383734,0.297951467,0.42618192,0.794967504,hollywood principle,non-cs
0.411499455,0.387952094,0.051958244,0.43365834,0.31957996,honey bee swarm,non-cs
0.171828814,0.530945853,0.548133093,0.462134535,0.256179892,hospital environments,non-cs
0.526376676,0.303119043,0.745441961,0.534574451,0.583714989,hot spots,non-cs
0.680183257,0.632334428,0.247864382,0.456767179,0.641794274,hui wang,non-cs
0.280878663,0.345094499,0.606342733,0.350102195,0.416606468,human behaviour explained,non-cs
0.245511727,0.302327616,0.567491629,0.365174176,0.371043843,human body,non-cs
0.238032752,0.29803285,0.593664027,0.33915653,0.369845437,human drivers,non-cs
0.261457264,0.305026068,0.578992036,0.368730932,0.390800441,human mind,non-cs
0.640638398,0.589916092,0.558216875,0.154501946,0.415617664,human movement primarily used,non-cs
0.248250683,0.300097174,0.579184175,0.359130193,0.376570257,human person,non-cs
0.231996018,0.332424256,0.652956058,0.394613259,0.449164975,human presence detection,non-cs
0.23154241,0.332527154,0.653918343,0.395409468,0.450193204,human presence detection technologies,non-cs
0.258302367,0.319801624,0.590472026,0.349739039,0.38812303,human use,non-cs
0.189642571,0.351629961,0.290609522,0.462064575,0.557835231,humanoid robots typically,non-cs
0.580462757,0.559408337,0.560771243,0.702881468,0.262416308,hypothetical scenario,non-cs
0.118266268,0.56003056,0.11743119,0.468493446,0.506414064,ibm code pages 037,non-cs
0.60088126,0.588226319,0.824008354,0.49171125,0.364939075,ideal logic gate,non-cs
0.546507342,0.510189978,0.856188959,0.402751348,0.404026247,ideal physical device,non-cs
0.500742763,0.633952415,0.775615041,0.604103179,0.523728216,idealized model,non-cs
0.502369213,0.653519125,0.790901985,0.639165103,0.531396266,idealized switches,non-cs
0.748912541,0.27003636,0.473328156,0.269468552,0.501811617,identify abnormalities,non-cs
0.373541813,0.520521381,0.505988391,0.649073001,0.289690192,identify compounds,non-cs
0.749678425,0.270564917,0.473764705,0.273976498,0.502181103,identify defects,non-cs
0.429880245,0.489791404,0.514251635,0.407586227,0.220773055,identify regions,non-cs
0.480245959,0.569779039,0.12797705,0.474562409,0.766495822,ieee international symposium,non-cs
0.719391394,0.271214765,0.81029154,0.455536037,0.414045243,ignoring potential problems,non-cs
0.594210532,0.448013198,0.417621253,0.73582563,0.328122434,iii argue,non-cs
0.322566223,0.553439563,0.556907229,0.385208825,0.233486084,image search,non-cs
0.575214226,0.317740616,0.445014242,0.195465855,0.488192258,immediate substructures,non-cs
0.214389666,0.483606821,0.588387936,0.444937675,0.722803221,immersive sensations,non-cs
0.203198249,0.475966203,0.556858497,0.661691514,0.311712999,immune system,non-cs
0.265710288,0.754042284,0.450341705,0.39478043,0.600475596,implement algorithms,non-cs
0.223963349,0.559158761,0.30176269,0.520879324,0.664841599,implement computing tasks,non-cs
0.281424299,0.469137642,0.68845304,0.518064813,0.469761413,implement dynamic sets,non-cs
0.26535243,0.633231996,0.114164986,0.536322837,0.659816719,implemented boolean algebra,non-cs
0.26797029,0.363156045,0.540135659,0.414389248,0.788221869,implementing active networking concepts,non-cs
0.865433539,0.427420479,0.769211369,0.399768705,0.575056447,implements short,non-cs
0.51229491,0.250640482,0.531071921,0.248792074,0.410734451,important example,non-cs
0.463168833,0.273614267,0.503918847,0.18473131,0.362767204,important intangible exchanges,non-cs
0.505611816,0.23249024,0.536447019,0.266132063,0.401900336,important role,non-cs
0.517519034,0.226108116,0.53437462,0.280797476,0.413360431,important task,non-cs
0.516093211,0.223553162,0.534825523,0.279290278,0.414331705,important topics,non-cs
0.608276059,0.10988903,0.608415544,0.376437322,0.421104462,impractically high bandwidth requirements,non-cs
0.538192978,0.450101655,0.825142024,0.197991231,0.545681307,improve efficiency,non-cs
0.55645371,0.421754583,0.807494325,0.125408103,0.58018166,improve physical,non-cs
0.539587279,0.465309072,0.822809525,0.177648711,0.547886213,improve prediction,non-cs
0.704192295,0.238630414,0.671684465,0.536599307,0.444897986,inadequate communication infrastructure,non-cs
0.440461403,0.630957552,0.48035717,0.412358692,0.333780715,include predicates,non-cs
0.832954646,0.378861022,0.355430971,0.475549791,0.601362648,includes double hashing functionality,non-cs
0.416991183,0.575976032,0.698178826,0.373023756,0.635881227,includes supporting planning,non-cs
0.688479166,0.288631772,0.592152948,0.708270927,0.453814651,including brain damage,non-cs
0.368906441,0.578150658,0.259974536,0.585508029,0.423933084,including engineering,non-cs
0.411669606,0.625989102,0.532103994,0.34242653,0.318252331,including expression evaluation,non-cs
0.513693211,0.464988324,0.17867718,0.524681538,0.521612717,including meteorology,non-cs
0.742083912,0.247436603,0.473058276,0.463519779,0.499095837,including plagiarism detection,non-cs
0.576108757,0.413009397,0.355260035,0.140489857,0.568113017,including underwater,non-cs
0.292959884,0.466830916,0.578727743,0.353717116,0.359081891,including visual,non-cs
0.459660089,0.669939614,0.435872528,0.498337911,0.279838001,inclusion function j,non-cs
0.715700268,0.328387147,0.625985585,0.434746466,0.39852074,incorrect answer,non-cs
0.556953085,0.148084804,0.605011626,0.487026175,0.621513156,increasing one,non-cs
0.2486427,0.473081715,0.181001931,0.387475306,0.698677692,increasingly online communication patterns,non-cs
0.550245341,0.248559733,0.52541217,0.390706052,0.479327896,increasingly used,non-cs
0.712734049,0.4893283,0.836261197,0.424518884,0.528407093,independent areas,non-cs
0.679068258,0.490908535,0.71125947,0.166923493,0.516315827,independent call control,non-cs
0.724835795,0.512375382,0.869163621,0.460024104,0.530930556,independent classification tasks,non-cs
0.722396018,0.50881135,0.88197686,0.468122445,0.469228429,independent processors,non-cs
0.718427334,0.514799479,0.908745359,0.470741271,0.533019482,independent software entities interact,non-cs
0.421842062,0.324007329,0.530647632,0.610465997,0.401725891,indicates whether,non-cs
0.453723361,0.480982542,0.511712298,0.236592011,0.659916274,indicator function ia,non-cs
0.45045731,0.481114876,0.508297734,0.258008243,0.658858225,indicator functions,non-cs
0.535872609,0.479020594,0.349689032,0.498912938,0.497339635,indirect recursion occurs,non-cs
0.506813769,0.370983161,0.599254983,0.491922636,0.046011154,individual gates,non-cs
0.422353872,0.837024303,0.532471463,0.393705643,0.540025654,individual speaker reads text,non-cs
0.706071397,0.638249222,0.54382619,0.384448574,0.840048795,induction of regular languages,non-cs
0.576835867,0.549862552,0.391935667,0.491466376,0.514338486,inductive principle,non-cs
0.588566624,0.526209368,0.401465177,0.478843579,0.514593959,inductive step,non-cs
0.421406595,0.683337625,0.268172578,0.409216687,0.491918652,industry consortium,non-cs
0.822726516,0.399377564,0.745171277,0.377468196,0.57335212,informal way,non-cs
0.484861444,0.530463331,0.625158877,0.56836457,0.198614753,information may,non-cs
0.305421034,0.554635463,0.375884774,0.423780025,0.665596071,information processing paradigms inspired,non-cs
0.268951187,0.530898194,0.402479399,0.402912394,0.658452422,information technology methods,non-cs
0.306204276,0.63132457,0.289999287,0.402407836,0.413704765,information technologysystems designsoftware design descriptions,non-cs
0.665127704,0.209394824,0.582718268,0.327519281,0.375167362,inherent difficulty,non-cs
0.597218529,0.634385631,0.562485901,0.221015236,0.283023905,inheritance typically begins,non-cs
0.496476724,0.401419996,0.538521181,0.660795291,0.55796404,initial conditions,non-cs
0.549738604,0.418683245,0.514345376,0.826376919,0.68267367,initially considered,non-cs
0.309810642,0.353756412,0.461897308,0.43394665,0.348787139,input devices  physical environments,non-cs
0.554387499,0.753834617,0.468772293,0.441535639,0.364363545,input number,non-cs
0.522266667,0.065707611,0.646874012,0.467892567,0.535921335,inputs get bigger,non-cs
0.245389695,0.677535167,0.360504571,0.637202318,0.721321781,inspired computational methodologies,non-cs
0.216246552,0.635452805,0.308401238,0.47399366,0.803179183,inspired computing,non-cs
0.215824333,0.635349786,0.306987887,0.472883076,0.806292102,inspired computing relates,non-cs
0.215699891,0.635375832,0.307102573,0.472851704,0.806992345,inspired computing uses,non-cs
0.770382976,0.488333121,0.760163338,0.34803941,0.327763629,instance zero rise time,non-cs
0.491464242,0.605945131,0.535856686,0.312774227,0.398403784,instances seen,non-cs
0.770098655,0.58570973,0.751849673,0.587031138,0.49878681,instead written generically,non-cs
0.605191567,0.333441184,0.583279278,0.45551056,0.021784683,instruction multiple,non-cs
0.502314018,0.496704222,0.260093008,0.269815351,0.595369981,insurance company,non-cs
0.271452321,0.555182589,0.461781173,0.102245083,0.614342159,integrated development environments,non-cs
0.480055421,0.57053184,0.927407807,0.504157341,0.504873934,intelligent foraging behaviour,non-cs
0.175097775,0.528384717,0.550401452,0.460008357,0.237071595,intensive care settings,non-cs
0.19965549,0.486970253,0.580760939,0.438993092,0.719560716,interactive experience,non-cs
0.504806043,0.20734396,0.49284869,0.311642324,0.120649991,interdisciplinary field,non-cs
0.504657134,0.207175412,0.492577183,0.311474162,0.120440097,interdisciplinary subfield,non-cs
0.545812121,0.218667127,0.727753204,0.547892705,0.613171943,interest grew,non-cs
0.407281752,0.62265233,0.31321792,0.309740388,0.505823988,interfaces recommendation introduces,non-cs
0.420033402,0.626627421,0.299448652,0.342450576,0.50653974,interfaces workshop,non-cs
0.354039683,0.425218197,0.609841344,0.40489304,0.616746878,interlinked set,non-cs
0.870473079,0.524705798,0.669436444,0.276009134,0.484884242,intermediate representation,non-cs
0.871271288,0.529233872,0.668099532,0.272548666,0.48667663,intermediate storage,non-cs
0.735952794,0.462836109,0.455742054,0.576079378,0.179194531,internal state,non-cs
0.736220315,0.462707766,0.455972178,0.577665942,0.178753047,internal state changes,non-cs
0.336287608,0.63680898,0.568888544,0.443148504,0.587182955,internally use,non-cs
0.292258811,0.39070304,0.190558703,0.424873746,0.775725033,internet routing registry works,non-cs
0.406212785,0.459003004,0.381995281,0.377877413,0.576768681,interpret svm models,non-cs
0.470781849,0.386337484,0.364392465,0.44607609,0.337794076,intersection condition,non-cs
0.720576367,0.170663714,0.657013201,0.422011502,0.356287804,intolerably bad,non-cs
0.120372543,0.71190235,0.287885994,0.478600739,0.509697469,introductory computer science classes,non-cs
0.496842182,0.640160669,0.533750101,0.509748215,0.749600652,intuitionistic equivalents,non-cs
0.515170482,0.523851478,0.837500206,0.570920936,0.577372447,intuitive notion,non-cs
0.514007068,0.530147495,0.846017035,0.569508329,0.581401335,intuitive way using information,non-cs
0.551747266,0.495584512,0.78610509,0.549524225,0.530874434,intuitively understood,non-cs
0.23463496,0.775145805,0.448558849,0.749789558,0.439518864,inverse iteration algorithm requires solving,non-cs
0.37277547,0.683013976,0.738079565,0.535490031,0.465480784,investigating solutions,non-cs
0.532959642,0.163304558,0.641466736,0.417631931,0.443986574,involve large amounts,non-cs
0.349680026,0.454778298,0.618731387,0.362872805,0.58114042,involved merging,non-cs
0.320680141,0.445119058,0.565129635,0.282159024,0.275113173,involves looking,non-cs
0.382175316,0.461657882,0.200982773,0.364885834,0.758605323,ip  interpreted,non-cs
0.805903729,0.421170944,0.714654138,0.418601896,0.443517789,isolated vocabulary,non-cs
0.407801278,0.207937294,0.845427193,0.554483995,0.549018693,isolation exploiting semantics,non-cs
0.724136773,0.560075795,0.441375249,0.3264607,0.490708363,iteration replacing,non-cs
0.407467588,0.570240446,0.612643887,0.640040545,0.700863756,iterations converges,non-cs
0.424992697,0.7416275,0.603055346,0.693389362,0.50280095,iterative fashion,non-cs
0.336328639,0.724446393,0.714913348,0.640349796,0.554993013,iteratively solving,non-cs
0.438987107,0.639118509,0.292227208,0.37817498,0.509138388,iterator concept,non-cs
0.351971615,0.428351499,0.529011766,0.225877337,0.294252642,iterators pointing,non-cs
0.637153237,0.50848851,0.217621792,0.412585937,0.491492502,jennifer lopez worn,non-cs
0.58886352,0.824220742,0.331426776,0.504898231,0.474072509,john biggs,non-cs
0.70553346,0.795125176,0.304546908,0.569039686,0.526250056,john mccarthy,non-cs
0.507995724,0.671776311,0.36493238,0.198309638,0.362275961,join operation,non-cs
0.480372855,0.569388981,0.127884005,0.473959048,0.766583233,joint international conference,non-cs
0.498354876,0.596269357,0.47031237,0.28761979,0.60413986,joint parameters,non-cs
0.638482619,0.846644661,0.302776053,0.438400211,0.44419532,jonathan baxter,non-cs
0.695100876,0.777236929,0.28743283,0.55208366,0.507752761,joseph hodges,non-cs
0.615267076,0.521910983,0.550859114,0.220670271,0.407721067,judged primarily,non-cs
0.609237268,0.822913951,0.407552296,0.603433755,0.601833698,julius caesar,non-cs
0.935821786,0.48899233,0.693708485,0.516996438,0.324859852,k - sparse graphs,non-cs
0.706690102,0.375519902,0.552688912,0.166594439,0.503897121,kevin fall started,non-cs
0.480540772,0.300627067,0.538225284,0.187426545,0.320811353,key algorithm,non-cs
0.498191091,0.299757307,0.519904906,0.235555985,0.366974503,key distinction,non-cs
0.506482272,0.330679863,0.573320539,0.186648214,0.454124044,key greater,non-cs
0.480136719,0.28565179,0.523301827,0.203374363,0.35160444,key properties,non-cs
0.493347355,0.252020188,0.533704622,0.249442535,0.37972788,key role,non-cs
0.787299805,0.333423131,0.758445153,0.459855164,0.388048089,lacks specialized features,non-cs
0.267764973,0.678212811,0.600255096,0.639802122,0.738390269,laman graphs arising,non-cs
0.554002668,0.713845966,0.288589332,0.304192283,0.453158583,lance fortnow,non-cs
0.470757174,0.432136544,0.57996359,0.180869212,0.389132216,landmark points,non-cs
0.554513034,0.498256313,0.324020648,0.595641287,0.663168579,langevin dynamics,non-cs
0.495880685,0.127710582,0.689245988,0.378102669,0.474282423,large body,non-cs
0.562100689,0.152897923,0.682094211,0.431689406,0.414238378,large deep generative models,non-cs
0.512043089,0.187005504,0.647908617,0.398685739,0.463446113,large number,non-cs
0.977441386,0.420944478,0.6874323,0.469309421,0.411672881,large sparse matrices,non-cs
0.540902986,0.168607796,0.657420535,0.378655779,0.472278482,large values,non-cs
0.531708254,0.117231348,0.672901949,0.42337314,0.423587791,large workspace,non-cs
0.611831914,0.520480199,0.557774615,0.234758314,0.419440631,largely based,non-cs
0.531243906,0.047141866,0.649346322,0.467030771,0.524077424,larger scale,non-cs
0.523252931,0.04153037,0.655569086,0.504618054,0.513457261,larger services infrastructure called,non-cs
0.604050144,0.739535016,0.275854854,0.565756605,0.517162537,larry stockmeyer  proceedings,non-cs
0.542706187,0.750112872,0.305599359,0.497465038,0.506490522,lars rnnbck,non-cs
0.418992416,0.831585826,0.35939023,0.765075462,0.702799007,laser lighting display,non-cs
0.703458449,0.644761906,0.702540881,0.242782227,0.278820533,last child node,non-cs
0.703912651,0.644618797,0.703346026,0.243584665,0.280497817,last step,non-cs
0.703899016,0.459616786,0.350814545,0.466920981,0.622072225,last two categories,non-cs
0.643978385,0.426877653,0.475799304,0.664978625,0.53270528,later expanded,non-cs
0.639423232,0.425947436,0.474930498,0.691218398,0.527494287,later used,non-cs
0.68101933,0.523676241,0.502616,0.437199523,0.307124238,latter asks,non-cs
0.682006092,0.534359533,0.49537217,0.434941411,0.304513085,latter case form,non-cs
0.650903314,0.532718691,0.52423838,0.513158237,0.279419211,latter might,non-cs
0.68133434,0.531095362,0.499302841,0.436794965,0.303881615,latter notion,non-cs
0.362965728,0.675480332,0.006809787,0.44039179,0.636525192,launched google image search,non-cs
0.609093029,0.344046677,0.572493411,0.542825202,0.468490901,laws commonly apply,non-cs
0.874299135,0.267331785,0.630222153,0.52993935,0.471218594,lazy inheritance,non-cs
0.892079361,0.294464443,0.650157643,0.494613589,0.49008891,lazy loading,non-cs
0.89225525,0.289980913,0.645796066,0.496617409,0.486851575,lazy loading demonstrated,non-cs
0.873980384,0.188454408,0.575853251,0.514903344,0.508707736,lazy loading mozilla web dev,non-cs
0.642099139,0.713878573,0.430038954,0.453966244,0.492699917,lcfrs  one,non-cs
0.429668515,0.773005286,0.455667494,0.164291198,0.35425988,lcfrs grammar,non-cs
0.713217032,0.558952862,0.731130055,0.43139879,0.675049731,lda  normal discriminant analysis,non-cs
0.152850321,0.750833789,0.284602773,0.311443781,0.447995077,leading ai textbooks define,non-cs
0.704418893,0.209419631,0.557939834,0.46912664,0.47244075,leak information,non-cs
0.197383687,0.385446293,0.431967377,0.242276628,0.326691206,learn interactions following,non-cs
0.198379766,0.378229627,0.46480756,0.224993253,0.330768971,learners become aware,non-cs
0.227552122,0.393760091,0.361660438,0.263642812,0.298818682,learning state,non-cs
0.755441091,0.381952964,0.792847279,0.425138479,0.567100889,least astonishment,non-cs
0.677976697,0.629871025,0.531061198,0.517923149,0.440393674,least one,non-cs
0.682635175,0.631295815,0.531361544,0.529165515,0.441029256,least one member,non-cs
0.753760956,0.380578919,0.794785254,0.431439624,0.561220654,least surprise,non-cs
0.36796492,0.707160907,0.245677617,0.165138317,0.541507727,lecture notes,non-cs
0.782226627,0.380772177,0.703378713,0.351715446,0.301686336,left child,non-cs
0.843502282,0.344151701,0.64376164,0.250815245,0.347942185,left subtree,non-cs
0.711442064,0.389940368,0.554462654,0.561789166,0.258990426,legal concept distinct,non-cs
0.535714239,0.802317752,0.286633813,0.395653816,0.551653117,leo breiman,non-cs
0.864797404,0.31205329,0.785790712,0.42069409,0.403194306,less common varieties,non-cs
0.621671732,0.296040737,0.831905854,0.413313072,0.613171892,less costly,non-cs
0.82451055,0.316234747,0.757081564,0.427256104,0.396779123,less detailed descriptions,non-cs
0.813410064,0.304707218,0.755675668,0.291562317,0.475162343,less died,non-cs
0.819715398,0.337900028,0.711757907,0.363604921,0.402473241,less like,non-cs
0.606385741,0.584277554,0.719240063,0.404269236,0.513779161,level details,non-cs
0.607721608,0.591121595,0.719249098,0.40061323,0.516625443,level tasks,non-cs
0.477311963,0.463392091,0.601637321,0.294784275,0.594477375,light entering,non-cs
0.655554542,0.3616744,0.911206438,0.368760277,0.58580897,lightweight application,non-cs
0.476025719,0.511100572,0.57333056,0.324917582,0.469317866,like aspect,non-cs
0.691842025,0.319579476,0.526690637,0.64394266,0.427619479,like crash simulations,non-cs
0.41996225,0.647226342,0.630909451,0.364539318,0.598892229,like environment,non-cs
0.434525875,0.511976079,0.75319244,0.757984479,0.43306692,like flexibility,non-cs
0.109229101,0.531758348,0.387075808,0.602987744,0.623479618,like many consumer cpus today,non-cs
0.359811685,0.39576134,0.571877288,0.62973316,0.197608963,like strings,non-cs
0.44419083,0.746232054,0.498595693,0.172982598,0.312795921,like syntax,non-cs
0.40386563,0.679793892,0.58926583,0.315155857,0.744451863,like topology,non-cs
0.555776746,0.296160618,0.622231296,0.558387216,0.392184406,likely possibilities often obtained,non-cs
0.847142124,0.426165787,0.734772829,0.391885906,0.446452998,limited comparison,non-cs
0.846504478,0.412554047,0.742518078,0.428428961,0.438521249,limited information,non-cs
0.865827805,0.441172644,0.7633959,0.391013485,0.449909289,limited number,non-cs
0.743005664,0.417515906,0.470432647,0.514969761,0.4314856,linear discriminant,non-cs
0.744974383,0.510692,0.532906259,0.618388291,0.611992097,linear frequency,non-cs
0.51299212,0.466663197,0.413164152,0.421871017,0.337939721,lines representing,non-cs
0.409534631,0.808013752,0.421924785,0.142700718,0.39667485,linguistic notations,non-cs
0.408909127,0.809217742,0.42058273,0.140936048,0.398325473,linguistic theory,non-cs
0.347781874,0.398646102,0.602538858,0.400125204,0.650901766,links connected,non-cs
0.360122746,0.542772252,0.455668982,0.67563173,0.384770562,list elements,non-cs
0.581952361,0.528642985,0.581934687,0.349487439,0.703791849,listed directly,non-cs
0.608090636,0.647973912,0.688543079,0.577339529,0.408600128,literal implementation,non-cs
0.821974213,0.396832122,0.759986225,0.443290125,0.441622193,little computation,non-cs
0.79370375,0.376899013,0.761204022,0.450116554,0.411790102,little effect,non-cs
0.623770992,0.697420946,0.226141002,0.336942651,0.484248004,llew mason,non-cs
0.638252586,0.772466985,0.211587215,0.421840987,0.486456569,llewellyn thomas,non-cs
0.916939062,0.492111696,0.480411313,0.217824174,0.445732426,local approach,non-cs
0.54055073,0.670935646,0.362759831,0.482906892,0.575177861,local eigenmodes,non-cs
0.926260155,0.501033744,0.461930483,0.221492374,0.444771284,local searching,non-cs
0.412011886,0.65082795,0.278476732,0.69226094,0.784488081,logic gates,non-cs
0.596340776,0.597795666,0.785154796,0.534660735,0.400205528,logical objects,non-cs
0.59432598,0.592816653,0.786036575,0.537436944,0.423576663,logical operation performed,non-cs
0.582409846,0.573205193,0.794606581,0.548326749,0.443431328,logical point,non-cs
0.589026385,0.579671986,0.777620459,0.562734467,0.41652049,logically associated,non-cs
0.583238266,0.622855563,0.790004185,0.638748882,0.41142527,logically orthogonal aspects,non-cs
0.48089141,0.231406859,0.607119797,0.39136572,0.450476695,long history,non-cs
0.513653251,0.464593221,0.178499813,0.523968303,0.521531003,long range numerical weather prediction,non-cs
0.71206469,0.67382828,0.545068165,0.396092617,0.287057965,longer completely define,non-cs
0.555912804,0,0.647512748,0.444368279,0.519604241,longer periods,non-cs
0.622289276,0.53379998,0.266192919,0.495729977,0.301606327,loop come,non-cs
0.680544442,0.340126352,0.472954504,0.548423552,0.216602968,loop interchange depends,non-cs
0.492016108,0.521023199,0.640574254,0.578136086,0.106713891,loop interchange may lead,non-cs
0.846464148,0.370751768,0.683870432,0.433662568,0.497230776,low bytes,non-cs
0.901630739,0.375467141,0.703400862,0.523269886,0.492785846,low cpu usage,non-cs
0.847293584,0.357355677,0.672790756,0.273660218,0.428099769,lower bound,non-cs
0.848532396,0.368674944,0.679039504,0.287426905,0.4307962,lower bounds,non-cs
0.840828947,0.354106156,0.683852967,0.211889526,0.420962763,lower lip,non-cs
0.672361895,0.30999255,0.594065721,0.740569514,0.255372953,machine ethics differs,non-cs
0.157243905,0.693853147,0.41731033,0.457284221,0.675728652,machine learning algorithm studied since 1970s,non-cs
0.140127623,0.54358189,0.383212209,0.44331876,0.373026999,machine learning technique used,non-cs
0.396234016,0.741310643,0.290927627,0.575589741,0.488881477,made machines,non-cs
0.447438354,0.537401343,0.647779647,0.472967237,0.552683501,made possible,non-cs
0.533659199,0.509222341,0.753250964,0.558510114,0.51635154,made sense,non-cs
0.466948632,0.474718505,0.611071191,0.311703756,0.600082664,made visible,non-cs
0.451616506,0.883993149,0.189292315,0.481086844,0.476521938,magnetic storage media,non-cs
0.44962308,0.887940784,0.18818499,0.488835969,0.483381671,magnetic tapes,non-cs
0.528970188,0.463153097,0.532960955,0.058887492,0.47191264,main advantage,non-cs
0.527152217,0.465515512,0.531596125,0.055776738,0.468212095,main benefit,non-cs
0.648737884,0.227788838,0.544506001,0.241206551,0.421734979,main difference,non-cs
0.563507038,0.418656324,0.523389324,0.144746058,0.558481879,main foci,non-cs
0.563951671,0.413835156,0.523994907,0.14497056,0.552782194,main operation performed,non-cs
0.53962718,0.448249232,0.587876834,0.06451714,0.578179833,main principles,non-cs
0.561502388,0.428633199,0.525594932,0.127458552,0.597044375,main property,non-cs
0.485192553,0.608748103,0.330186986,0.544745278,0.210642522,maintain ordered lists,non-cs
0.606458782,0.179390427,0.553887087,0.298101287,0.394258925,major challenges,non-cs
0.547453747,0.318819052,0.555206475,0.207914355,0.549955801,major conference,non-cs
0.534371727,0.280132381,0.592387609,0.241402797,0.511577481,major innovations,non-cs
0.621099069,0.182849595,0.558426211,0.292892866,0.389782934,major problem,non-cs
0.532828299,0.298496364,0.57438104,0.219412778,0.501463017,major purpose,non-cs
0.552991628,0.354844786,0.558604046,0.193752055,0.52163073,major subset,non-cs
0.405648567,0.735400464,0.291096407,0.584714662,0.455376133,making unit situated,non-cs
0.290494924,0.431992323,0.425315369,0.488996317,0.605122656,managing information,non-cs
0.816835126,0.755002575,0.467463679,0.432371181,0.686550251,manipulate using standard dense,non-cs
0.516988943,0.276555956,0.659671659,0.474082281,0.21944645,many applications,non-cs
0.51778683,0.279022906,0.658155711,0.47859358,0.236729315,many applications especially,non-cs
0.849294557,0.633351331,0.53037424,0.460076326,0.626615984,many binary search trees,non-cs
0.554445493,0.32010643,0.650634878,0.257276736,0.195818553,many block ciphers,non-cs
0.538614219,0.25966447,0.63860726,0.536190467,0.15963928,many devices,non-cs
0.594781316,0.304597201,0.638792345,0.393652256,0.166758691,many different limbs,non-cs
0.557584903,0.315134517,0.64487921,0.283138333,0.187033989,many different matrix decompositions,non-cs
0.540723723,0.240084688,0.650457638,0.438476973,0.205611525,many disciplines,non-cs
0.621494314,0.233477938,0.619762567,0.323442755,0.264486446,many divide,non-cs
0.542716031,0.245430932,0.630412126,0.416589535,0.223694071,many factors,non-cs
0.45349577,0.265196125,0.53800661,0.465414882,0.194063346,many fields,non-cs
0.520764123,0.252252832,0.635225969,0.455824807,0.194508382,many forms,non-cs
0.517164255,0.326987505,0.627895236,0.38870084,0.210890211,many hypothesized types,non-cs
0.568864978,0.152765942,0.580924977,0.43838481,0.328793346,many important complexity classes,non-cs
0.539807763,0.247083713,0.6172154,0.347712825,0.175619622,many interdisciplinary socio,non-cs
0.534494137,0.201092579,0.69072842,0.404170744,0.194904425,many languages,non-cs
